business_id,birank_score,name,city,state,stars,review_count,subcategory
WKDKpjjZ94CrvEiZH4-6xw,0.0006740278649154326,Best Western InnSuites Tucson Foothills Hotel & Suites,Tucson,AZ,3.0,101,Hotel
zsk5qJ179aZvgtz62JCj7A,0.0006735348503577608,Santa Barbara Bikes To Go,Santa Barbara,CA,5.0,91,Hotel
yn6Sa3nb7piagH95bzVvlg,0.0006725140901149487,Hampton Inn Santa Barbara/Goleta,Goleta,CA,3.5,152,Hotel
Ru1wQXYcrt_itF94K9yJpA,0.0006714608314209057,Winner Airport Parking,Philadelphia,PA,3.0,289,Hotel
fXIsVDI9SEdJO9901CGfyw,0.0006698873112088126,Cabrillo Inn at the Beach,Santa Barbara,CA,2.5,122,B&B
DIq0PN_L67ccOLiirWz8Uw,0.0006692851633254118,Odyssey Cruises,Tarpon Springs,FL,4.5,119,Hotel
3RbbTJsKllmAcaziMsC81w,0.0006687365377737925,Holiday Inn Tampa Westshore - Airport Area,Tampa,FL,2.5,74,Hotel
p8JGaGU0bKzngOKGjnaH3g,0.0006683384193953628,Philadelphia International Airport - Terminal F,Philadelphia,PA,2.5,146,Hotel
LkGbYvB4f-8n3lb5TvOY6A,0.0006678113868348813,Jackalope Brewing Company - The Den,Nashville,TN,4.0,254,Hotel
IyjBKGdomz7c25NhtAjolQ,0.0006660837733502178,Iron Door,Mount Lemmon,AZ,3.5,149,Resort
6IG4SysBKyRnFW_e22q13A,0.0006643379968978304,Uber,Philadelphia,PA,3.0,218,Hotel
n11F_ytaXT6cpaixRxsGOw,0.0006638783572904493,Clearwater Beach Marriott Suites on Sand Key,Clearwater Beach,FL,3.5,170,Hotel
CgjtA5DXxQBqWSvcC8zl6Q,0.0006619398724328456,Castillo Inn at the Beach,Santa Barbara,CA,4.5,233,Hotel
4ZIkzr-gHYN_bvBNo7qPdw,0.0006603328938148451,Camping World of Tampa,Dover,FL,2.0,65,Hotel
CGIou6aXGYAEW9VOZ9C73w,0.000659877206814265,3 Palms Hotel Tucson,Tucson,AZ,3.0,65,Hotel
pfl45YV5Us5NvDm5cLremw,0.0006588340932267417,Lavender Inn by the Sea,Santa Barbara,CA,4.5,165,Hotel
iOvSTM49ffb4umPtCxb7SQ,0.0006555276896884648,Econo Lodge Near Reno-Sparks Convention Center,Reno,NV,1.5,68,Hotel
54vEFcAri3Wj6cdM4ljDBA,0.0006552011221833082,Moonrise Hotel,Saint Louis,MO,4.0,301,Hotel
lX50JpkI4TCttcsyMYOcKw,0.000654343675625648,Inn of the Hawke,Lambertville,NJ,3.5,156,B&B
Qa1YQzo00sm9O0JUlwdCQw,0.000653648202265364,Taste of Nawlins,New Orleans,LA,4.0,178,Hotel
tueMs7OxNEGKMYPOOgXX4g,0.0006475639002420096,Carpinteria State Beach,Carpinteria,CA,3.5,243,Hotel
ok17sZWhUiH6e48Wv1bk7g,0.0006469356652264915,The Tropics Boat Tours,Clearwater,FL,4.0,213,Hotel
ZZQs5sQpWnYOfolSb3CXMA,0.0006456001784790601,Mason Beach Inn,Santa Barbara,CA,3.5,122,B&B
Ip44jRF1HPPAoJp7HR7ReQ,0.0006439443561545566,MOSI,Tampa,FL,3.0,210,Hotel
UtWJ6ULL3Pw9B9LXw4uSNQ,0.0006409229224447264,One Liberty Observation Deck,Philadelphia,PA,4.0,160,Hotel
aiggx_mzALX3kZOGYTPdjg,0.0006395554406401406,Hotel Mazarin,New Orleans,LA,4.0,203,Hotel
RA5E6BDiAzgSmsxdc1A4tw,0.0006390911949997897,W New Orleans - French Quarter,New Orleans,LA,3.5,252,Hotel
Cp-xqpD0qY97LziqEUdJtw,0.0006382560654981888,the Alloy King of Prussia - a DoubleTree by Hilton,King of Prussia,PA,3.0,124,Hotel
OypYjTC0zPu_lJ_SGzV4pw,0.0006376853839882563,Saddlebrook Resort Tampa,Wesley Chapel,FL,2.5,124,Resort
IIGVuXllRX3yV1GlIIgHkg,0.0006359951826936017,Hilton St. Louis Airport,Saint Louis,MO,3.0,185,Hotel
61s7FRkBoo8BDWJKQNTeCg,0.0006333803528545116,Thrifty Car Rental,Tampa,FL,1.5,173,Hotel
sYlexNuXRw7L1UDn3P-EkA,0.0006328725561151771,Spirit Airlines,Philadelphia,PA,1.5,94,Hotel
a_OkPbk51U7gCyArNEna0g,0.0006327044565623974,717 Parking Enterprises,Tampa,FL,1.0,102,Hotel
cG2V7Hdg30IkFJDedOKR7w,0.0006326777933895856,Toyota of Runnemede,Runnemede,NJ,2.0,72,Hotel
sIfiMNaayTDhoXOKk_-K4A,0.0006325548843629055,Hilton New Orleans/St. Charles Avenue,New Orleans,LA,3.0,200,Hotel
OUfKcoqTqzx7ts2FiNVYqg,0.0006316626248108958,Jonathan Weiss Tours,New Orleans,LA,4.5,98,Hotel
Cu6tRoryxKNSR5aFv18wzQ,0.0006290079615152008,Lemp Mansion Restaurant & Inn,Saint Louis,MO,3.5,166,B&B
7WD63dyoVXKdCFb9ly5EhA,0.0006282053977497124,DoubleTree by Hilton Hotel Philadelphia Airport,Philadelphia,PA,2.5,146,Hotel
VJpuuNZ8QXR2zTHIhB0yhw,0.0006279234600501218,The Westin Philadelphia,Philadelphia,PA,3.0,250,Hotel
zVwnTKz7JIOoN-MbbQMzYA,0.0006278223040774217,Eat This Shoot That!,Santa Barbara,CA,5.0,80,Hotel
b6JfbXkaxnF2f29XdP9FOw,0.000627297889874073,CoCo Key Water Resort,Mount Laurel,NJ,2.5,229,Hotel
4WIsdEah3rDcJwlWbx9P0A,0.0006260463571094271,SureStay Plus Hotel by Best Western Reno Airport,Reno,NV,3.0,155,Hotel
tuDKqV-4zBZDaAsCoLeGxg,0.0006258042926313383,Drury Plaza Hotel New Orleans,New Orleans,LA,4.5,149,Hotel
KflHa9pRDLPAmXxCpBDCZg,0.0006254844880469611,DoubleTree Suites by Hilton Hotel Tucson Airport,Tucson,AZ,2.5,104,Hotel
TMSLsv5wN7RNxw3sgw5NFw,0.0006254687198164635,Hotel Saint Louis,St. Louis,MO,4.5,51,Hotel
JdR1vhCkBiTNkh_kM6Wsjg,0.0006250178616846708,Southwest Airlines,Tampa,FL,3.0,118,Hotel
OE3ZfpTIi1HhueAQB_cPAA,0.0006250163781967696,Dolphin Beach Resort,St. Pete Beach,FL,2.5,138,Hotel
8C0jJ6AmcDZGscuABtZRdQ,0.0006227953021872113,The Barrymore Hotel Tampa Riverwalk,Tampa,FL,3.0,121,Hotel
d9T1Jgf4N2vY3dcMlnCgeA,0.0006216852446799281,Philadelphia Airport Marriott,Philadelphia,PA,3.0,176,Hotel
vm88cHZGhtmMgU2rhIAmug,0.0006210834211928272,Olivier House Hotel,New Orleans,LA,4.5,133,Hotel
P2UDTyHD4KX6OpzYlH3TZw,0.0006191864295832833,21 C Museum Hotel Nashville,Nashville,TN,4.5,92,Hotel
N5uOeSSU_X2z41ojI80t7w,0.0006178458552079925,Bode Nashville,Nashville,TN,4.0,69,Hotel
UcdF5qqcYAMwln1NriS2uA,0.000617445911154991,Hampton Inn & Suites Nashville-Downtown,Nashville,TN,3.5,128,B&B
Z6hqjf076rZHcfKQRMKUmg,0.0006174054127915197,Kimpton Aertson Hotel,Nashville,TN,3.5,83,Hotel
8JJSe4zRLqmJUnjPzUvCEA,0.0006170644430159404,AC Hotel by Marriott Tucson Downtown,Tucson,AZ,3.0,90,Hotel
gCmyE-atK7PLFsRDWa-iOA,0.0006168031653810042,Doctor Gumbo Tours,New Orleans,LA,5.0,115,Hotel
b0cDbFJTvKWDf1PGYJH5nw,0.0006142121233108275,Hilton Garden Inn Reno,Reno,NV,3.0,109,Hotel
dTvffuPtnhOSwSNuKP7BxA,0.0006140763682426058,Aloft Tampa Downtown,Tampa,FL,3.5,158,Hotel
07D-uYB0PrSYUVpbKeojJA,0.0006131617369441385,Windsor Court Hotel,New Orleans,LA,4.5,202,Hotel
KKbMVYwvniRutQhV5QQuEQ,0.0006110648537426849,Loews New Orleans Hotel,New Orleans,LA,3.5,192,Hotel
sBZClv18j7gr1HIGIMXNcA,0.0006104883731571037,Hampton Inn Philadelphia Center City-Convention Center,Philadelphia,PA,3.5,175,Hotel
DgGWzyvMmIXEwWdGQJnntw,0.0006100357623013365,Avis Rent A Car,Saint Louis,MO,1.5,119,Hotel
lo3zYtvPB6-iVok2C7HsGw,0.0006078315185607562,Old New Orleans Rum,New Orleans,LA,4.5,283,Hotel
Xp7aAqHsCwYluKwEeoHmwQ,0.0006072360560055588,Nashville KOA,Nashville,TN,3.5,99,Resort
lNECraPTMtUPDJPjmF0tVA,0.0006066318741448681,Crocodile Restaurant & Bar,Santa Barbara,CA,4.0,119,Hotel
SEFujmfGZI08JWRyhIpYeQ,0.0006055384929128364,Embassy Suites by Hilton Philadelphia Airport,Philadelphia,PA,2.5,170,Hotel
QMJ0NWkqBdEcHW54IMCCFg,0.0006039656409959239,Avania Inn of Santa Barbara,Santa Barbara,CA,2.5,201,Resort
IBHVk3XPcaOE7fRyuof7vA,0.0006021207699525653,WallyPark Airport Parking,Tinicum Township,PA,2.5,143,Hotel
qe2QpEuxPpC5aCYplP-kkw,0.0006015697607055024,Sailport Waterfront Suites,Tampa,FL,3.5,124,Hotel
YbnJYHNp_fHbI-hcFg48vQ,0.0006012576181788625,Santa Barbara Adventure Company,Santa Barbara,CA,5.0,195,Hotel
U2mZ8H02unqzBglw_L05IQ,0.0005980950132874582,Glendale Chrysler Jeep Dodge Ram,St. Louis,MO,2.5,82,Hotel
MeJ4afqMv8_JjTHgjdrg_Q,0.0005979175543071073,Joseph Ambler Inn,North Wales,PA,3.5,157,Hotel
pdwHLvSSepLZaS6xmcRjQw,0.0005978420127215778,Lazydays RV Resort,Seffner,FL,4.0,91,Resort
UeemkxzMST9c7rKucGCJmg,0.0005962566227457026,Enterprise Rent-A-Car,Saint Louis,MO,3.5,214,Hotel
PB6Rks0PSxWvaJ6vl_KcRQ,0.0005960106267427422,Southwest Airlines,Nashville,TN,3.0,115,Hotel
1iQpAAWmGp6yJCNr-7DMRQ,0.000594910991784806,Greyhound Bus Lines,Philadelphia,PA,1.5,230,Hotel
8qpnCNlvJN3N18dRcnD5xQ,0.0005947941121311455,NashTrash Tours,Nashville,TN,4.5,167,Hotel
0RkgKEwGQqwz4noPB65O6w,0.0005943832481343595,Hollywood Casino St Louis,Maryland Heights,MO,2.0,140,Hotel
-iXHEMcqfMXvRjbKFh3IYA,0.0005930806352496561,Hilton Garden Inn Santa Barbara/Goleta,Goleta,CA,3.5,68,Hotel
5LONkt7iDMndF3qjN6ufpw,0.0005923106263344213,"La Posada Lodge & Casitas, Ascend Hotel Collection",Tucson,AZ,3.0,100,Resort
3nSnWndtBULwIx3Ug50WcA,0.0005918814653717439,Alamo Rent A Car,Nashville,TN,4.0,136,Hotel
HgZdR5SLKW6I6cGUwqNmdA,0.0005916552410099252,Conner Prairie,Fishers,IN,4.5,121,Hotel
pzLIddCC9lPTl0Uhlf_N6A,0.0005907645254788175,Renaissance New Orleans Pere Marquette French Quarter Area Hotel,New Orleans,LA,3.5,282,Hotel
Lw_mMFUYk4GmiyRF-iETbg,0.0005901315257517126,Indianapolis Motor Speedway Museum,Indianapolis,IN,4.5,91,Hotel
eCMqBj7pVGcIrk2CUXSycw,0.0005900787450868123,Western Skies RV,Reno,NV,4.0,74,Hotel
Mm9zXIgMQMzgDt4GShSWrw,0.0005895602051787729,Capitol Grille,Nashville,TN,3.5,217,Hotel
DuPRwh_pNsp4LkbICuF3Ig,0.0005886976535640432,Hilton Garden Inn Nashville Vanderbilt,Nashville,TN,3.5,126,Hotel
Zp2_GDbmKT7YCA04ygIHZg,0.0005881251687796645,Holiday Inn New Orleans-Downtown Superdome,New Orleans,LA,3.0,147,Resort
5RzJ2bjU8bLSaN5SuiUpYA,0.0005863867303765939,Plat 99,Indianapolis,IN,4.5,206,Hotel
SC1ZjTyz-I0HAuvadzqnhQ,0.0005850239802291827,Hotel Tucson City Center,Tucson,AZ,2.0,201,Hotel
CJZgTBOeVi0wjXyG8BgECQ,0.0005847042212887987,Woody's Watersports,Madeira Beach,FL,4.5,98,Hotel
AMtfY4a69lctRe1K04TAtw,0.0005844252084160414,FreeWheelin' Bike Tours & Rentals,New Orleans,LA,5.0,241,Hotel
X4KMO8a-R7mqXNXo2gXAPw,0.000584115321546131,RumFish Beach Resort byTradeWinds,St. Pete Beach,FL,3.0,130,Resort
Ddu6G10ZA6OdkU6z3Hz-2w,0.0005836142762319999,"The Magic House, St. Louis Children's Museum",St. Louis,MO,4.5,188,Hotel
w2GJl3DxxnQsdiUg_KShWQ,0.0005835381321672012,Hotel Provincial,New Orleans,LA,4.0,179,Hotel
hXENwSCtd8pdBrnN8XkXyA,0.0005833173088496191,Renaissance St. Louis Airport Hotel,St. Louis,MO,3.0,163,Hotel
0C4tTLFDcAfRon8hKnDHxg,0.0005828183183432575,Hilton Garden Inn New Orleans French Quarter/CBD,New Orleans,LA,3.0,139,Hotel
PGzBEg6JAqoiUnkjvi1_3w,0.0005826495827268513,Save Our Cemeteries,New Orleans,LA,4.5,224,Hotel
O61KbeD6tSllqezTeX1ufg,0.0005819200536253421,"The Westshore Grand, A Tribute Portfolio Hotel, Tampa",Tampa,FL,3.0,95,Hotel
MLAElwGFXThzlMP1vJ1gNQ,0.0005804196303543808,Old Idaho Penitentiary,Boise,ID,4.5,104,Hotel
TL5ogln0vJ3kjAou9wOE9Q,0.0005801597110694385,Tahitian Inn,Tampa,FL,2.5,152,Hotel
hu3UluXzpXN1mFaWM4Qpwg,0.0005794535149911948,Hilton Tucson East,Tucson,AZ,3.0,151,Hotel
kfkhc8PaFdbk8aQ9suZIfw,0.0005769706463819692,Tucson Marriott University Park,Tucson,AZ,2.5,142,Hotel
2XEf2xOj-iZImMeWELkQFw,0.0005761699279668018,Place d'Armes Hotel,New Orleans,LA,4.0,221,Hotel
KK_vqJYW1Z-Ey6og_IKmHg,0.0005723218946745758,Hampton Inn & Suites New Orleans Downtown,New Orleans,LA,4.0,150,Hotel
Do-vkrPnX5KmRaLZtl8xBQ,0.0005694758844038042,Mercedes-Benz of Nashville,Franklin,TN,3.5,113,Hotel
eQ9eDKIuSF6e5ol9fZLq0g,0.0005694706082152595,Enterprise Rent-A-Car,Reno,NV,3.0,82,Hotel
Yjg1IImktgaKlts4WsegnA,0.000567608806716282,St. James Hotel New Orleans Downtown,New Orleans,LA,3.5,192,Resort
Z2ltNYVxmLaLGNVB7yFWQA,0.0005670104659291733,National Car Rental,St. Louis,MO,3.0,173,Hotel
tH10ZuH28GrccqTZ6TTl7A,0.0005669376391753763,Carnival Cruise Lines,Tampa,FL,2.5,173,Hotel
6O31oRRIAUi1w-tS0ZtPDA,0.0005668079905046698,Inn At 500 Capitol,Boise,ID,4.5,74,Hotel
Q2PsfIw2sPKNlkR-0sQBpw,0.0005662643232396682,The Betsy Ross House,Philadelphia,PA,4.0,131,Hotel
fGva_WmudoBv4JZiwp_bKg,0.0005659843217171608,European Fitness Center,Reno,NV,2.5,93,Hotel
VlNzvXuW-5cZkYBfT9IGHQ,0.0005657578336865179,General Warren,Malvern,PA,4.0,141,B&B
Y0EG7hB8aSeAk1PRvD_HpQ,0.0005653761755235092,Conrad Indianapolis,Indianapolis,IN,4.0,156,Hotel
skWRxQU2LwbYQK0Dl_FqYw,0.0005648562857919504,Aloft Tucson University,Tucson,AZ,3.0,147,Hotel
ArZHhE6Pmo49bJsB_a4n4A,0.0005645458096017056,Club-Hotel Inn & Suites,Nashville,TN,3.0,132,Hotel
fagtmWIZPmYLBvkCF-A-2g,0.0005642294135111138,Payless Parking and Car Rental,Tampa,FL,1.5,388,Hotel
-mHLlBqekJe_VC61ouI9yA,0.000563775590347406,Segway of Santa Barbara,Santa Barbara,CA,5.0,165,Hotel
6bbpLqP90jEcJN5QI0SZ7w,0.0005631042833565366,Haley Hotel,Santa Barbara,CA,3.5,58,Hotel
xZlP6e7S2RdWu5eB-fuNKw,0.0005628098947380186,Motel 6,Carpinteria,CA,2.5,175,Hotel
I0x83KzaK-3ssNGa5SknhQ,0.0005623197873365331,Motel 6,Reno,NV,2.0,92,Hotel
kFdR21vPWa26COwiO7kOSQ,0.0005614490079110251,Franciscan Inn & Suites,Santa Barbara,CA,4.0,136,B&B
jBLv9EVy9mAxbYfxIUq-0g,0.0005613951921720876,The Pontchartrain Hotel,New Orleans,LA,4.0,105,Hotel
fvZkWsJpwBhbNmEe9ue1Mg,0.0005605967473028225,Clarion Hotel Nashville Downtown - Stadium,Nashville,TN,3.5,135,Hotel
Z1oLGCFvhLpJ8jl4CazlTQ,0.0005600653341543734,Double Nickel Brewing Company,Pennsauken,NJ,4.5,99,Hotel
fqC3Iu46oXYuN-YVpMUg_w,0.0005600236779821684,Drury Plaza Hotel St. Louis At The Arch,Saint Louis,MO,4.5,151,Hotel
ge9yRIturJWB8wtMGUIWig,0.0005574179028885542,Legacy Vacation Resort Reno,Reno,NV,2.5,91,Hotel
KBDlQpRaxMDTGcZwp2HLEw,0.0005570430244916201,Courtyard by Marriott Reno,Reno,NV,3.0,105,Hotel
NP2veKCgXx28rNGMXQpr1g,0.0005560035816855882,Plaza Resort Club Hotel,Reno,NV,3.5,75,Hotel
tUfpWscvsljtGr3yMpOT5Q,0.0005553852890169665,Oxford Suites Boise,Boise,ID,4.5,116,Hotel
_zd-yBjbEahdA5szKfekWQ,0.0005541322383606373,DoubleTree by Hilton Tampa Rocky Point Waterfront,Tampa,FL,3.5,133,Hotel
6VvjYT1vRh7czIYM50jIsQ,0.0005537141637685471,Cambria Hotel New Orleans Downtown Warehouse District,New Orleans,LA,4.5,75,Hotel
pEW-FyGRvN850-7lLkOO1A,0.0005535702189751022,Wild Louisiana Tours,New Orleans,LA,5.0,103,Hotel
fcAGORgQI71I0SZ0B_98sg,0.0005535365005427551,FastPark & Relax,Indianapolis,IN,4.5,90,Hotel
d-8uNLbRCntAg1evqnU4sw,0.0005527848713305705,Upham Hotel,Santa Barbara,CA,4.0,156,B&B
uiLHEHh1VZ6u8Wx1kXcROg,0.0005525731468645008,The Fox Theatre,Saint Louis,MO,4.5,237,Hotel
SkaRHOk0ptxvndpjO5KK8w,0.0005517793623454459,Desert Diamond Casino Tucson,Tucson,AZ,2.5,114,Hotel
iI7KxE78lO9pfSTpTy2fQA,0.0005509297418043481,Travelodge by Wyndham Reno,Reno,NV,1.5,79,Hotel
qL96_6Wyss3y2bRfYCzKxg,0.0005509091748815248,Hayes Street Hotel,Nashville,TN,3.5,80,Hotel
gzxNs7zJthTzj6BW0SDkFg,0.0005506516673409076,Royal Caribbean Cruise Lines,Tampa,FL,2.5,95,Hotel
wodnQC9cHX81nPpP0mcuUA,0.0005502235189750458,Alden Suites A Beachfront Resort,Saint Pete Beach,FL,3.5,126,Hotel
B5IVqmGFRHo7Jhn16mvn_Q,0.0005490935568559847,6th Man Movers,Nashville,TN,4.0,113,Hotel
Gf6VxoCCxdbJkInNGH6l2A,0.0005486425640630444,La Quinta by Wyndham New Orleans Downtown,New Orleans,LA,3.0,171,Hotel
OxV4L6Ue7rB9YRtpQtqn9Q,0.0005476407223129841,Lambertville House,Lambertville,NJ,3.5,86,B&B
w9WLlcY_mziJ6qAB6WtpsA,0.0005475253576562453,The Flying V Bar & Grill,Tucson,AZ,4.0,152,Hotel
qfOuGY0MMh068ZFDbG5Egw,0.0005473825562501064,Cheshire Cat Inn,Santa Barbara,CA,4.5,232,B&B
TO1g9gLeJf3vqfxfJ1ZG-g,0.0005468139701151061,Hilton Garden Inn Nashville Downtown/Convention Center,Nashville,TN,3.5,96,Hotel
n6c9PiJIpe1Vjuv3o-JRxw,0.0005465402139696967,Lumière Place Casino Hotel,St. Louis,MO,2.5,196,Hotel
tcAB1Q_NLd5uXpq4Pe1aQg,0.00054639649113941,Courtyard by Marriott New Orleans French Quarter/Iberville,New Orleans,LA,4.0,162,Hotel
cdZf-iYQRy5D18gTM95aew,0.0005462448205313713,The Bellevue Hotel,Philadelphia,PA,3.5,168,Hotel
2ZqezqDwEO0uuhlX0E54TQ,0.000545924745380712,Wyndham Garden Hotel Baronne Plaza,New Orleans,LA,2.5,196,Hotel
ixE9yNFYyXYtuZIEKKUl_A,0.0005457486510686032,Casa Del Sol,Carpinteria,CA,2.5,50,B&B
lLU37zhx2k9YGPzV30cNnA,0.0005448183224714544,Wyndham Garden Hotel Philadelphia Airport,Essington,PA,2.0,146,Hotel
10LguIzpeYam06-APg8iBA,0.0005436186894159589,Loews Vanderbilt Hotel,Nashville,TN,3.5,196,Hotel
-frwWjdS1_pr8vJpQO76Eg,0.0005433906942366906,Marriott St. Louis Airport,St. Louis,MO,3.0,145,Hotel
oWTakomAvtGSB85UwnIOSA,0.0005427558976774051,Bottom of the Cup Tearoom,New Orleans,LA,3.5,141,Hotel
v15BmLCOHx6pDwd9kAgMYA,0.0005426590073240487,Bob Evans,Indianapolis,IN,2.0,70,B&B
NIoFKuRJKAHjFsrioR8pLA,0.0005415640237752085,The Redneck Comedy  Bus Tour,Nashville,TN,4.0,112,Hotel
jLv2NtWYK7ROG-FTtDCerA,0.0005407657140715944,Homewood Suites by Hilton New Orleans,New Orleans,LA,3.0,131,Hotel
mxbnb3UCKZQvWri3TGgogQ,0.0005404279318253876,Thrifty Rent A Car,SAINT LOUIS AP,MO,2.0,117,Hotel
JGueVoNa1JFywVdeHtcHug,0.0005398382504085027,La Galerie Hotel,New Orleans,LA,3.0,87,Hotel
xuhCaQ1gnWyHY0tFSsrh2g,0.0005395844297989128,Santa Barbara Art Glass,Santa Barbara,CA,5.0,204,Hotel
auv_gvtR7fZp9b0mkEbTIA,0.0005391760674494562,Bienville House Hotel,New Orleans,LA,4.0,167,Hotel
bKtYoWxtlHaqP6KN65HWcA,0.0005388000636825972,River City Casino & Hotel,St. Louis,MO,3.0,156,Hotel
lePpoZDJ_U7LIopHpr5zRA,0.0005384135101092776,Extended Stay America - Santa Barbara - Calle Real,Santa Barbara,CA,2.5,124,Hotel
31ADZa_GlIyAvvHTDrtdnw,0.0005383064233493182,The Birchwood,St Petersburg,FL,4.0,165,Hotel
sjgFuxDHiVOHrfuP1MtEkg,0.0005361966169587033,Pirate Water Taxi,Tampa,FL,3.0,83,Hotel
b7UPlhqUiliUy9vITKHGvQ,0.0005354808715402133,The Wayfarer,Santa Barbara,CA,4.0,141,Hostel
13UbOVDFdxloxaient5XWA,0.0005339637765959913,Jump On The School Bus,Santa Barbara,CA,5.0,175,Hotel
CYkrmWef7QQM-l-92DKiSA,0.0005316622912600592,Wingtips Lounge,St. Louis,MO,4.5,58,Hotel
Gkq-fh0MQzi9BoccZmI0Iw,0.0005314901687824595,RCI,Carmel,IN,1.5,86,Hotel
-jXAkQIdZWq6i1Wwv8z1UQ,0.0005313912555210165,Rose Garden Inn,Santa Barbara,CA,1.5,89,Hotel
MoVb_mFKTG2fkaH0-9hODQ,0.00053044568601547,Hilton Tampa Airport Westshore,Tampa,FL,3.0,114,Hotel
9JCiIF3zhY9f6OpCzYN0dA,0.0005288173446692572,Best Western Plus Music Row,Nashville,TN,3.0,106,Resort
bcjCxkUn77_YAPg4mPH39g,0.0005272722355580125,Le Méridien Tampa,Tampa,FL,4.0,114,Hotel
ppEDJRsyGcFqBw10STGDqw,0.000526403891860131,Sheraton Suites Philadelphia Airport,Philadelphia,PA,2.5,151,Hotel
r2kBBQVjjUA7eua394BK3w,0.0005253647079893023,Hotel Du Pont,Wilmington,DE,3.5,115,Hotel
l7b33ubze8Jqw7C4I1CAuA,0.0005248987240659706,Embassy Suites by Hilton Tampa Airport Westshore,Tampa,FL,2.5,121,Hotel
V_d4GDVAbbac-7AV4kUIUA,0.0005237668320310692,Homewood Suites by Hilton New Orleans French Quarter,New Orleans,LA,3.5,83,Hotel
DVFlOevRsyNdCe4VqoJI0A,0.0005230391591700105,The Mercantile Hotel,New Orleans,LA,4.0,80,Hotel
K9KxdJ0iVLk9SZwvNccFXQ,0.0005201717877109988,Dennis Dillon RV & Marine,Boise,ID,2.5,79,Hotel
hJxmXpyrsZcv777LVGaJWw,0.0005200770497320687,Enterprise Rent-A-Car,Nashville,TN,2.5,91,Hotel
T97hE3STgTgpwda75h6p1w,0.0005188093489943881,Wine Canyon Tours,Santa Barbara,CA,5.0,152,Hotel
8lhyqiOAFjIipheDtk8gXA,0.0005182980805996492,Bath Street Inn,Santa Barbara,CA,4.5,148,B&B
edZOMuuz6TKNGnsE3ms1QA,0.0005179183426647001,Septa,Philadelphia,PA,1.5,64,Hotel
ggkif8dgbPvsqf8U3FI3uQ,0.0005176493583154811,Taste Santa Barbara Food Tours,Santa Barbara,CA,5.0,124,Hotel
ceUbb08vS3BK5_0znRwFZA,0.0005171778255758206,Vagabond Inn Reno,Reno,NV,1.5,82,Hotel
R1WdznjbaFJ25eaAjvjExA,0.0005163420492653396,Dauphine Orleans Hotel,New Orleans,LA,4.0,255,Hotel
bYhGhL6eUIVmxnflTw5u8w,0.0005157802585448715,Airport Shuttle New Orleans,New Orleans,LA,1.5,214,Hotel
2myVMP_l-9f9JIZewm19Cg,0.0005157274043329113,Prince Conti Hotel,New Orleans,LA,3.5,176,Hotel
qeJ7HUUo-Cg75fxDV2dDbA,0.0005156569585968039,Allegiant Air,Clearwater,FL,2.0,118,Hotel
KBbMxIj6PhSXW6ZSoNm9Hg,0.0005146727206367992,"The Inn at Opryland, A Gaylord Hotel",Nashville,TN,2.0,143,Hotel
nJp-4Qb_eeXWnojBcM3hBQ,0.000510413776109591,Motel 6 Santa Barbara - Beach,Santa Barbara,CA,3.0,129,Hotel
-WFaU3i9zztFMO7WoPAPcw,0.0005099670891034253,Dayton Andrews Dodge Chrysler Jeep Ram,Saint Petersburg,FL,2.0,83,Hotel
yqA2JCaddKdRlKpkznUVjQ,0.0005092983248527966,The Westin Indianapolis,Indianapolis,IN,3.0,186,Hotel
ToabDnA0weGn7M-x7ljGnw,0.00050913208016514,The Parking Spot,Philadelphia,PA,3.5,63,Hotel
pAgtmlIGqFYaWdBoCUeitw,0.0005089143505357738,Holiday Inn Nashville-Vanderbilt,Nashville,TN,3.5,105,Hotel
5AmxUW0J8UWHpY3vlV9BWA,0.0005087113180126457,Budget Rental Car - Reno Airport,Reno,NV,1.5,62,Hotel
-1ueCbvIpUPi8KT95ETTKw,0.0005082289140518666,Hyatt Place Reno-Tahoe Airport,Reno,NV,4.0,167,Hotel
JIrsBVXBPGeW5hRZvX7ZuA,0.0005041686084724724,Residence Inn by Marriott Philadelphia Center City,Philadelphia,PA,3.5,145,Hotel
RLVuL5T2uNCP6bHvDxMkOQ,0.0005039886763024886,Plaza Beach Hotel - Beachfront Resort,St. Pete Beach,FL,4.0,92,Hotel
D00oq_GL2RzcSiHh2QLP3A,0.0005012087489604743,Harrah's Philadelphia Casino & Racetrack,Chester,PA,2.5,159,Hotel
dqe-f0X43pNhCO4jaFka0A,0.0005010650846592795,Frontier,Philadelphia,PA,1.5,119,Hotel
X2J_iYaWmqI-7PoYVNbp-g,0.0005006149326316742,St. Charles Streetcar Line,New Orleans,LA,4.0,298,Hotel
MfyUK58sdUokMdIZNdem0w,0.0005005861088103491,Sandpiper Lodge,Santa Barbara,CA,2.5,186,Hotel
eNDmwbkedbpxq5taws9AqA,0.0005004497989988676,Innisbrook Resort,Palm Harbor,FL,3.0,120,Resort
GiBzgOOkfr-Ec_h-2TrcSw,0.0005003636536145595,"Chateau LeMoyne - French Quarter, A Holiday Inn Hotel",New Orleans,LA,3.5,191,Resort
fVUHXhY6QyQAb64M2pkeBA,0.0004988777487815616,Florida Cane Distillery,Tampa,FL,5.0,95,Hotel
7RTR7uHWpKl8oeKEc9iSQw,0.0004974784006414862,Crowne Plaza Indianapolis-Dwtn-Union Stn,Indianapolis,IN,3.5,147,Hotel
