business_id,consistency_score,treatment,future_revisit_rate,total_visits,unique_users,gini_user_contribution
bRkR1YBXijVpQaXqWpJfXw,-0.33895928702031514,0.0,0.0,454,89,0.0315095261358084
bSIrwzXUgh_7CmcLlzENCA,-0.3778240984058564,0.0,0.0,78,6,0.0
bSgnLV5MkJycHpv6l5cnNA,-0.11575307744580943,1.0,0.0,710,83,0.0749665327978581
bTVY4S3fC-ZI4-Vy-fvCsQ,-0.23215458337250672,0.0,0.0,50,5,0.0
bTve2mwLk5Zc01vRKqc2KQ,-0.32477858084393996,0.0,0.0058823529411764705,598,183,0.0354328444060971
bWJZiwXPWgtlmDDyt-YCEw,-0.008844482713873614,1.0,0.0,348,8,0.175
bWMpAxTtVKpNfuVK7xMjQg,-0.25812560624507486,0.0,0.0,640,99,0.0456487956487956
bXhp-p5IHO8cNyznY94-SQ,-0.13880007171159037,0.0,0.0,28,5,0.0
bXsc3GrmXs7qDSB5ujIISA,-0.12108524901581763,1.0,0.0,181,92,0.0
bZ5aVoArjoE6F2Pq3yf0fg,-0.20462674686215487,0.0,0.0,494,132,0.0
bZVx5Tz4Bvlx6Gsqg995WA,-0.13533151482809913,0.0,0.0,354,38,0.0699614890885749
bZbepmBtqt5A-p4x4CWh1Q,0.04019510056389941,1.0,0.0,364,13,0.0
bZcW_CPll-WaAgciSLPyrA,-0.05468601115070004,1.0,0.0,357,212,0.0046726902294267
b_NJFKY3vWv4VC8fPSGO1g,-0.18564571222341497,0.0,0.0,16,5,0.0
baclz9iSEvG9HvEt7u0Bwg,-0.04664837470385441,1.0,0.0,156,33,0.0
bbo8Wzh3LFrysrdaLzufsg,-0.07845059752960926,1.0,0.0,42,13,0.0
bcG5ySKHYxP0NtqCewbcCQ,-0.187860957196758,0.0,0.0,33,12,0.0
bchZXVE4feVx4Q5rhIRCGg,-0.3028761553012365,0.0,0.0,96,52,0.0356125356125356
bcxxBysUzzI8MlotsIG5zg,0.41276681500524137,1.0,0.0,25,12,0.0
bdJXwEREaJTeZrDHIo276Q,-0.2777238536153728,0.0,0.014492753623188406,384,108,0.0505198180636776
bdRy9zeUgvcMkNhmr4QBqw,-0.004921909118176027,1.0,0.0,870,58,0.0321839080459771
bdoSOSj1LPSAlNoKezVdLQ,0.02972686742883912,1.0,0.0,888,233,0.0429536339970448
be_uy8EbtTcCtBVqTYMFrQ,-0.2229109095059556,0.0,0.017543859649122806,877,68,0.0403893951946976
bfpwNZp1TprfhORDNh6iTw,-0.20359915021867692,0.0,0.0,58,22,0.0
bgHVKRpZ6xotlAuw9VSLZQ,-0.16398194696848767,0.0,0.0,94,34,0.0
bh60ZTqnciiH3FlTUJ-6iw,0.0567004228978667,1.0,0.0,70,12,0.0
bhAalBOH552_mOPNxESNQQ,0.015891315711555998,1.0,0.0,14,5,0.0
bhaaBv7YMTYYIMjx0rrO3Q,-0.21931502432880556,0.0,0.0,111,7,0.0
biGlvJh1Fn__C_H41OU3lg,-0.3767307487577177,0.0,0.0,98,20,0.0
bjft5Kd54h16JtuoFoPdhQ,-0.15787943197504517,0.0,0.0,344,19,0.0
bjhCtlYHrkgA5Ku8l-rB3g,-0.1398153009350318,0.0,0.0,384,106,0.0092576265208956
bjw8swV8_e4rVGo-b87Vhg,0.11232462226302642,1.0,0.0,77,9,0.0
bjxpXg1gOwHsN_yaVzJCWQ,-0.19888286298909774,0.0,0.0,105,39,0.0
bkhCiUVfelcjuLG15iSddA,-0.0225526347952123,1.0,0.0,103,78,0.0362456473567585
bllbgSuMIYLHux27cnH3vA,-0.29927962000526476,0.0,0.022727272727272728,274,65,0.1147609147609147
bm5qHk46T4uGBxfaNejkyw,-0.14260209177345207,0.0,0.0,363,94,0.0
bmz7gDuJCwEd7nppmb7pjA,-0.09214061516685412,1.0,0.0,213,96,0.0102018900343641
bnY1-1e0XdPz6zTrG5dacA,0.0011453952274822488,1.0,0.0,88,12,0.0
borNWx_MXnc9Efb6G66CSA,0.11783730296936068,1.0,0.0,36,13,0.1128205128205128
bp482wqF6v80AltDNlPDfw,-0.4411213393838911,0.0,0.007009345794392523,1639,530,0.0300817495084679
bpEiVcivZFHixcDGKXQQJA,-0.5549272441274753,0.0,0.0,53,34,0.0
bpMv-FzY0RjaaNAxeZGXgw,-0.2621049859612453,0.0,0.0,207,94,0.0299407764860715
bqEuDKbVgOALSAkYh_TVIw,0.24419453664523283,1.0,0.0,113,5,0.0
bqT9LFxOiV9hr0361Ph8rA,-0.005313790856774969,1.0,0.0,50,16,0.0
brlew1UwRlO6Qj9QlQ-WWQ,0.3131269601014804,1.0,0.0,10,7,0.0
bsg8I5CyuHEEKcg3VSo7Pw,-0.09828118105700301,1.0,0.0,557,38,0.024966261808367
bspbvVY7GH6AVOKYevJTxA,-0.28125928101996056,0.0,0.0,51,21,0.0786749482401656
btHprfNAOx7akqU-VDLDzA,-0.11489418183408595,1.0,0.0,32,13,0.0
buhO8vRCaEoNvlxU0AJRpQ,-0.1884511215944773,0.0,0.0,487,28,0.0
bvCP5AUnA63vPzuLXD_tbQ,-0.10714979661674306,1.0,0.0,33,22,0.0415019762845849
bvVHopucWYlQtDg6bVY09w,-0.2355666932105397,0.0,0.0,149,56,0.0172305764411029
bvXbo6lPfiOxRSrz6WhnLw,-0.10580248470127207,1.0,0.0,11,6,0.0
bwDeI0YRqn7rToBwH4ptKQ,-0.1626437971110133,0.0,0.0,148,12,0.0705128205128204
bwlSGCjYLNwzXVD9CB_8EA,-0.24646482153558014,0.0,0.0,68,15,0.0
bxSqLGT0kt9zUlhIz5utnA,-0.20372456912127035,0.0,0.25,59,34,0.0522875816993464
bxSy7cZC6OFXNLAV2QPOTw,0.08056920084599595,1.0,0.047619047619047616,154,28,0.0619047619047619
bxs7csQi0UWO2fgGLxoZXQ,-0.1144001975666813,1.0,0.0,81,29,0.0
by2wRASwOKpCZU9KtZ3MHA,-0.20780505921313963,0.0,0.0,377,133,0.0215612560813798
by8mvBBS0pAgq0cMJpRY-g,0.04360896790700364,1.0,0.0,44,19,0.0
bzG2ul_mhdPMvhxsn-8EEg,-0.0483591339236239,1.0,0.0,298,19,0.0473684210526317
bzOCjuydWTkgkbZeaec8Zg,-0.21942784786386482,0.0,0.024691358024691357,307,110,0.0424505928853755
bzQvlz7oUKFez_XMYmfjtQ,-0.04778624383138952,1.0,0.0,89,29,0.0
bzvxt0sP9OMwwks1vLSzKw,-0.2869458246361114,0.0,0.0,275,95,0.0
c-CAcdH2-12g1sQUQfy5xw,-0.2489626746707735,0.0,0.05555555555555555,125,27,0.0343915343915344
c0Y9Fi2KSrthgsczdAPZ_g,0.008954638934878356,1.0,0.0,26,19,0.0
c14bGBk8b76o7No3fdbywQ,0.02444299546997275,1.0,0.0,81,22,0.0415019762845849
c2VdONiIDoAkTCEjPNehjQ,-0.37645329314827836,0.0,0.0,41,23,0.0
c39Y2K2DIch1L2lAgi25QQ,-0.33482156723999423,0.0,0.0,385,104,0.0094322344322343
c3j1irGxpIJ-8RmMBnyXxg,0.19235320014775414,1.0,0.0,14,6,0.0
c4T4fWfNdnlyOgBN0a5JFA,-0.2266360534515921,0.0,0.0,1312,243,0.062551440329218
c4cnGwvSWdOi27p7eOCwlA,-0.1521450368197611,0.0,0.0,129,16,0.0
c4x06huNhVp04VI_MUiQsw,-0.13564453846926605,0.0,0.045454545454545456,143,42,0.0432900432900433
c7GJVA-6lQxcH6QkrRiW0w,-0.34879120205733494,0.0,0.0,189,35,0.0
c7M2aw0m_vhRuA-tqqmi0g,-0.3570190900049908,0.0,0.0,161,93,0.0
c88cG9DstIqOKcurNtx9QA,-0.2519916430395509,0.0,0.0,534,177,0.0316754654070574
c97s-dquA9D56fYAwA-ngg,-0.4010370702252439,0.0,0.0,49,13,0.0
c9xznvN0pQeFwzZCPbO__A,0.6464602934348138,1.0,0.0,24,18,0.1296296296296295
cACFFkkizy5b56xWdGbLAQ,-0.13280072048195413,0.0,0.0,59,20,0.0
cAZzKens_VhKXw002XfJgw,-0.10606161871170994,1.0,0.0,113,58,0.0321839080459771
cAgokhC70lhtn5jyyM8enA,-0.11444448250387684,1.0,0.0,105,42,0.0227021040974531
cBZJKUdFNSKHLI27Efy-uQ,0.4796616401196921,1.0,0.0,17,5,0.0
cBp1fn2LXpSHe4VbTXLYEw,-0.0526881181088219,1.0,0.02425876010781671,1475,470,0.0541057848414936
cCIipUy2DdUS47MawgjMAw,-0.35967165337902407,0.0,0.0,185,21,0.0
cCLINaXaTfB1grCOBfnY1Q,-0.26549331659519526,0.0,0.0,149,22,0.0
cCWoPtjDvx2SvwjYw5YAkg,-0.19167491525635727,0.0,0.0,95,8,0.0
cCwGNGOCvhigKOLSFUaVDg,0.16133907680053794,1.0,0.0,292,60,0.0311827956989247
cELLyBogNeU_QbN5tJsBRA,-0.21632516176336591,0.0,0.0,75,24,0.0
cEk1NBNAE9CyArMkTkhF8A,-0.26649089114744673,0.0,0.0,269,86,0.0325320094068459
cEnlLDbwRJjeIGXGQZN9NQ,0.2309378618089074,1.0,0.0,19,12,0.0
cEx97JX_bRJS5Gw67Y3Vnw,-0.3418620890339043,0.0,0.0,219,65,0.0
cEyPNMvOehbACz_t9p2yNA,0.2809466846211378,1.0,0.0,20,11,0.0
cEyo1UgdluY7bsu2VwcRBw,-0.40588797785959013,0.0,0.0,53,29,0.0321839080459769
cF3ncOTRBxk8QLF2vBX-7g,-0.13957875226183736,0.0,0.0,26,15,0.0
cFFUSPIJfjm5pbgLGu91XA,0.2572180290240652,1.0,0.047619047619047616,124,23,0.1223832528180355
cHOZWSxi93qS9FEsQAonHw,-0.1001659907867753,1.0,0.0,65,32,0.0
cHPeulZjtuyuEJHihAYQ7g,-0.028743181355307512,1.0,0.0,323,25,0.0
cIY42Z8avTO0WCl0uY5anA,-0.09433946391382131,1.0,0.0,24,10,0.0
cJ7qQ8NpF6OTqFye-l4A0g,-0.027907761637216977,1.0,0.009900990099009901,207,138,0.0276587058583384
cK4uyQHRkZfuJYeVFb1TDA,-0.13747074062279663,0.0,0.0,75,32,0.0
cLNyFQ3T7p_Kcf09IburKw,-0.020206373231852925,1.0,0.0,8,5,0.0
cLTASgist2XiaBy6mnjubQ,0.7769412800591017,1.0,0.07692307692307693,27,23,0.0730434782608695
cM6V90ExQD6KMSU3rRB5ZA,-0.242592192736641,0.0,0.0,233,33,0.0285204991087344
cO-EBH0LC5VZEc007C8Gng,0.22085330123343883,1.0,0.0,92,48,0.0
cOSAFwj3NiEYFQpgheCygg,-0.17791745812528947,0.0,0.0,81,32,0.0293560606060605
cOaJqBOKe5xDx9rX3rG2hA,-0.34067466450746575,0.0,0.0,55,8,0.0
cOoTIQ0RcudE1R5aRVZzdw,-0.10798108404571094,1.0,0.012345679012345678,333,92,0.0106358111266946
cQDwJjslebJv5Co7gCm2Yw,-0.11553065556678987,1.0,0.0,167,91,0.0107501194457717
cQF2tZfLvdb4wg7vxvBRZA,-0.2644534833770261,0.0,0.029411764705882353,197,150,0.0252813852813853
cQWrKXD4Nt9Gv-xk609Jdw,0.7769412800591017,1.0,0.0,17,13,0.1128205128205128
cRWfG4bnVec8tiF8VAycyA,0.008305796433525026,1.0,0.0,36,11,0.125874125874126
cSJDhD7a--7nY4TWAVg3sg,-0.06097226125082311,1.0,0.0,59,16,0.0
cTAJ9PrmTvJ6mvf8Uj3hYQ,0.030860874319826426,1.0,0.0,65,16,0.1414473684210526
cTSczU-9-cYUEM2DlNJcQw,-0.09108250493304171,1.0,0.011152416356877323,751,311,0.0331529228495537
cUKteyNt2Gl-m0h9uBJhlg,0.3291947089831849,1.0,0.0,118,16,0.0
cUYw6i8MF_2WEdd2d8t9yg,-0.0010462790468772631,1.0,0.04,387,31,0.0302419354838709
cUvwzWvx1rNJ2wZ8hEyNaA,0.02617118842702848,1.0,0.0,85,39,0.1072261072261073
cVBxfMC4lp3DnocjYA3FHQ,0.020987789136641233,1.0,0.0,43,20,0.0
cVFjnwuSmDKfIudiPHmkPw,-0.13293289268987263,0.0,0.016129032258064516,187,75,0.0583333333333333
cVZ4whFwPNA721C4DIetbg,-0.22910976325665416,0.0,0.011764705882352941,567,102,0.0188536953242834
cVxy5TZv6dAm0KhkpktFcQ,-0.21113930562621486,0.0,0.0,212,24,0.0
cW2jouXxw1XFN8t35hnrDA,0.016670466652723537,1.0,0.0,41,24,0.0383333333333333
cWS680GN3JNEyPb0jIIVQg,-0.3028562640165989,0.0,0.0,220,27,0.0343915343915344
cXfQ9MqoG41RGd8oIaFxag,0.0682426332410625,1.0,0.0,31,17,0.0
cYFan6HA0eXF2gXLPolTtw,-0.27675964677940734,0.0,0.0,14,7,0.0
cYohoNYuY3l2Po1BbSr1XA,0.0587244623989156,1.0,0.0,17,8,0.0
cZqYh_HZB7pS8N7cQkIw6A,0.039681469036685124,1.0,0.0,61,23,0.039855072463768
cZvHhdp5bDqYFcVfRDER4w,-0.11080997815732008,1.0,0.0,19,5,0.0
c_MsK_ra1MB1Q9KvZgNwww,-0.38300707578885684,0.0,0.007633587786259542,921,146,0.0497242483543853
c_YbtTRac_wv5jpzLQElsQ,0.1351156247119597,1.0,0.0,92,20,0.0452380952380953
ca84zCcwO52EgYChKTseLw,-0.09637328459310246,1.0,0.0,15,5,0.0
caGpaptBP4BKJkpH5W6cvA,-0.21787322453627933,0.0,0.005681818181818182,956,218,0.0422098825044261
cb1nUu3c4qD0DymqTlUJaA,-0.2859174145043406,0.0,0.0,22,8,0.0972222222222223
cbimTBHAiibDpq8O6mP4VQ,-0.355135983747581,0.0,0.0,96,36,0.0497076023391813
ccH0aidX_Z7FeAGW2oejog,-0.054692067350104345,1.0,0.0,91,26,0.0
ccSzXV4wi2cJPnkfP7xy5A,0.5712971793359756,1.0,0.0,12,7,0.0
ceB1XkRoJLbBPScXZsAF9g,-0.23243901303107395,0.0,0.0,98,29,0.0321839080459769
cfPs7KkYQslLLlH9r83vMQ,-0.10127428884356315,1.0,0.0,84,28,0.0
cgPke0UtMkQECm07ZRWHDA,-0.35353970656518624,0.0,0.0,10,7,0.0
cga_fZV1egLtyVSLb6TGhg,-0.27482821474949315,0.0,0.0,550,174,0.0221490378406301
cgwydv-BvXL5A_h_SaCTNQ,0.03241718922436165,1.0,0.0,41,14,0.0
chMQVujO9guhdS4saUXAQA,0.1712971793359755,1.0,0.0,30,24,0.0383333333333333
chiXVs9fuaXcxb0OHs-Kig,0.16541192008865246,1.0,0.0,23,19,0.0
chktpCblpN5Kd_yskQXreg,-0.002245519859118472,1.0,0.0,12,6,0.0
ciQrHorElL1_ekMewnsDXg,-0.23002754387229318,0.0,0.0,70,28,0.0
cjNiQ1g1VF3rU3uF7EN3yw,0.12217682019946807,1.0,0.0,33,16,0.0551470588235294
ck0PpuchJLrKdxW5xND1lg,0.02968992512022217,1.0,0.0,29,13,0.0
ckUXjKaqb60XOMTB-EUwbQ,-0.2729314737478394,0.0,0.0,222,118,0.0241630480459449
cl5NjtALgaX7E-WL2DtiYQ,-0.22305871994089835,0.0,0.0,10,8,0.0
cljHYek6vHtqUgUsnJBqmA,-0.5074320195628956,0.0,0.0,250,57,0.0327088908712458
cm2FwmHNxg9LCzOFdwEJSQ,-0.1856524250235867,0.0,0.0,98,41,0.0442427680090753
co28Isl2nsvX4-dd33R_yw,-0.13501876960007153,0.0,0.0,861,98,0.0551412872841445
coBMIDJvLpiOCQhu3uM4MA,-0.13298882245005705,0.0,0.0,118,33,0.1031941031941032
coHajs6hyDloks4xay9SdQ,-0.004896608956833304,1.0,0.037037037037037035,113,45,0.040661938534279
coh8PyHDBdrLQ_OvKtqC5A,-0.4833478524768069,0.0,0.0,13,6,0.0
cosvZvfx1ElZsQV5LW3X0A,0.18901230953941384,1.0,0.0,18,7,0.0
cp2ZSHXibAxCHvJoPPyLag,-0.3171978814634062,0.0,0.0,286,65,0.0544035674470457
cpM1Ia8EozVN0Oovw4ALTQ,-0.2176303038068036,0.0,0.0,129,8,0.0
cpaMCrmG7WK10tJ4c_GXow,-0.07538681878904863,1.0,0.0,87,24,0.0
cq6QhAdGH4sAHFdTr4Tn_A,-0.38532689498883116,0.0,0.011494252873563218,267,94,0.1349795041967596
crDmS2Hux1Rwgylo6S022Q,0.15393955806932857,1.0,0.0,1030,38,0.024966261808367
crW3WgVBvfE14EzHD8jClA,-0.1509826258784447,0.0,0.0,54,24,0.0
csq9VYVCD49otyOurg2vFg,-0.29690326874562406,0.0,0.0,208,64,0.0551470588235294
csykRUzx15yMpFbzD-BApA,0.001143998933602286,1.0,0.0,26,11,0.0757575757575759
cunUzAOeA9fdB8lwNGROtA,-0.20483389327125404,0.0,0.0,18,15,0.0
cvCNRnspcGjrOVMaNtdghA,-0.028597503439985683,1.0,0.0,58,32,0.0293560606060605
cwA7VnaIGWkiUreR3M2NQg,-0.2252972929282685,0.0,0.0,53,9,0.0
cwvpVlg5BE2XXRWTHe3p9w,-0.0026567849053061865,1.0,0.0,73,24,0.0
cwzn8WC2mIUvC4DaXqhsSA,0.01711188398061625,1.0,0.0,23,10,0.0
cxHhdkZ1dQPyzno1oBdDxw,0.15622030690615052,1.0,0.5,86,41,0.1314086610253857
cy1qlowyE-zHmzfVyBFOJg,-0.09262286195866276,1.0,0.2,37,14,0.1071428571428572
cyVZXj7hL2wf4b-3UMD6Gw,0.08758535803311596,1.0,0.0,26,9,0.0
cyt2QmCjELEDn71j8aE8Ow,-0.13717986356369982,0.0,0.0,123,10,0.0
cz79ih5W1PiiSZgyoPIY0Q,-0.178895829562436,0.0,0.0,156,84,0.0227021040974528
czaPJbUz2-Y8_t2bBN7djw,0.48596510475805466,1.0,0.0,40,5,0.0
d-1UpPNpdDvEIGhTdEzdDg,1.0,1.0,0.0,7,6,0.0
d-FXBUOsu1KXFypLt5bGqg,-0.13017197130617741,1.0,0.014492753623188406,254,82,0.034002869440459
d-e9OJzjy-_bWs3r6fKIbQ,-0.2840030779505247,0.0,0.007142857142857143,422,173,0.037315350032113
d0Eb3kHX1QQgk3UUBzuOhw,-0.24404972411839299,0.0,0.0,284,7,0.0
d1UaH-AOp68jk4W2uxuR_g,0.14968075331538688,1.0,0.0,224,56,0.0172305764411029
d1mtX0eI13U7JBY2-1cOPw,-0.30764679985224586,0.0,0.0,20,12,0.0
d3v51cMiLdNvn0GevIQDeg,0.06598672234555136,1.0,0.0,71,5,0.2285714285714286
d4FXXwFDzUv8Qu4hiqLUMQ,-0.3626984230069862,0.0,0.0,773,131,0.0813189143341817
d4ZPdoYxDnT6f70AZPGrcw,-0.17845475371019315,0.0,0.0,2068,836,0.0218151039480678
d4qVVElEjQrsKBg3ytSWww,-0.1121182283282488,1.0,0.0,23,7,0.0
d5WQMTNea__i3nUjz2qYdA,0.07949346812587677,1.0,0.0,59,10,0.0
d5i_Rm7W_2Xics7yl3eT6Q,0.03896764326505356,1.0,0.0,11,6,0.0
d6PFud28NVgYtrgOs9vkfQ,-0.21838276954166835,0.0,0.0,112,6,0.0
d8FgfM31dou00aYDqfx9Dw,0.29610997892083557,1.0,0.0,213,62,0.1299283154121864
d9i5hq9hIjmp7RN2hsOTzQ,-0.267090479903186,0.0,0.0,50,12,0.0
d9sE07OtqGEbOzooGTAFFw,-0.4397109946971808,0.0,0.0,145,44,0.0415019762845849
dAKbutwo3PmXq1G_EMwDlw,0.034452263509292314,1.0,0.0,71,22,0.0415019762845849
dAZASdppYH5DQvXLlzGiow,-0.29930710046578557,0.0,0.0,280,101,0.0190329712582908
dAtU1ilhVlt_uid1vTTbAQ,-0.3022708604814802,0.0,0.0,167,30,0.0
dB0h6ULGQiFuhE2G3zh-uQ,-0.050395588783406775,1.0,0.0,110,16,0.0
dBLJTwDHD_SHGnE4gwPWMQ,0.4054407201211811,1.0,0.0,15,9,0.0
dBNfyR0RRX-w1SMuYYF3-A,0.03391153319260143,1.0,0.0,298,105,0.0185135736537604
dBS571rwNf8V0tnz-ZKnqA,0.0,1.0,0.0,7,5,0.1333333333333333
dBuXIPjZFl1u8WZkSsyJ5A,0.3210429051423853,1.0,0.0,28,12,0.0
dCej8zB_aXDFxxl8kcUC1g,-0.26094186782585604,0.0,0.0,332,26,0.0
dD2p903p8lU0IgXT3OFluA,-0.0010884285310521769,1.0,0.0,1230,245,0.0621280573298022
dD8HFOlOowiEcBv5F38pew,0.795166106728746,1.0,0.0,13,9,0.0888888888888888
dD8qp4Ro74EI4DqQl8FFCw,-0.11027474757405786,1.0,0.0,260,52,0.0
dDU-0EW4Asx-RnM-vULFQw,-0.24141710367085845,0.0,0.0,200,87,0.0112330198537093
dDaMtf0K5fwPx2vhthjnKA,-0.08221043593155775,1.0,0.009259259259259259,233,114,0.024966261808367
dEZoHywgbq5mS0Ytv0vSHw,-0.0031859381875088966,1.0,0.0,42,27,0.0343915343915344
dEotxkNxYaoG_7TS3kzUvQ,-0.5669170010277659,0.0,0.0,26,12,0.0
dF1064EcYXPcJ1ENvLN83w,-0.1952439143139143,0.0,0.0,284,49,0.0
dFTuCfvTv8b7UK-quUWY9A,-0.0897452011452341,1.0,0.0,104,52,0.0185050798258346
dGOvRqPDzEA3bNy3f_fmUQ,-0.2063166963194134,0.0,0.0,98,7,0.1587301587301588
dGlMJzK84qUU8zwdbjUjmw,0.15734309122833423,1.0,0.0,118,10,0.0
dGuXwLXcJOS0l-aazD623Q,-0.21208980729938498,0.0,0.020618556701030927,352,171,0.032708890871246
dHB4vS2CFu2GlQ9ERG5H3Q,-0.21613940768352702,0.0,0.0,177,58,0.0
dHV0igKxOKZgl-P-eQvqmQ,-0.015445294891263006,1.0,0.0,70,12,0.0
dHY0EBrKi7HHjsQoK0inUA,-0.10583408987552556,1.0,0.0,22,14,0.0
dHYGLQkSxp8nFyzydmgeVw,-0.3019919929224052,0.0,0.025,498,45,0.0789115646258504
dHaml_FHbs_wSyl6vvKpxw,-0.06503061634519636,1.0,0.0,195,74,0.0
dIpTuL2T1L98GQGU17IeSw,-0.32585433353755655,0.0,0.0,2399,548,0.021135297184567
dJ6M_mkBIkKignlonnx9Xg,0.3384173565897408,1.0,0.0,30,10,0.0
dJGZ4w3ujr-X44XPOzxOfw,-0.3369878753328942,0.0,0.0,32,14,0.0
dJINO-g_RfwsJcuj9uumdA,-0.2670792409674828,0.0,0.006289308176100629,507,167,0.0340590495309958
dJKg1uEIE7cst91x8F_PSw,-0.2309242141170671,0.0,0.0,438,127,0.0435735006808359
dJffXwctyNWkW0m0jVHE7w,0.30939593641271446,1.0,0.0,47,18,0.0497076023391813
dKIZ6KrbcVwg-p3VnEY5zw,-0.30028248497759036,0.0,0.009523809523809525,354,129,0.029142624001865
dKfm1sngKAGthtEuW2fVWQ,-0.12944096529794846,1.0,0.09090909090909091,79,28,0.1138392857142855
dL0GYNilzv_esQ6GD5Vcqw,-0.1809304532835796,0.0,0.0,1036,74,0.0485100485100484
dLXkx82ZMsR5NLkCRtg0Dw,-0.31471141415713216,0.0,0.0,69,41,0.0631929046563193
dM5ZRYT1SUO86eZtisrKfQ,0.047357094232474806,1.0,0.045454545454545456,74,41,0.0442427680090753
dM70fyF9wqjsmVsJ4gHGyg,0.8550068306942352,1.0,0.0,33,27,0.0
dMOwtXTM1j_RP18Wl1RC-Q,-0.11247062458170087,1.0,0.0,1018,138,0.0140786749482402
dMoc-bvAjAjH1TLd0GFbDg,-0.08231201820439515,1.0,0.3333333333333333,48,33,0.0285204991087344
dN7AMKUhwTa4Kk0bdMRPgA,-0.1931757056002249,0.0,0.003787878787878788,671,286,0.0267351695923123
dNC6G1FhDVQA5D58Oyg06g,-0.059001901200631646,1.0,0.013888888888888888,252,110,0.0496865203761756
dNawpzf7Q8mnHIASvFf6LQ,0.5890430846056726,1.0,0.0,15,8,0.0
dOkg_xoAt2unx0ninDN9TA,-0.09945434359757732,1.0,0.0,46,9,0.0888888888888888
dPIpO6HJ6OuHVvPqooW7IQ,-0.037834399356206694,1.0,0.0,106,27,0.0
dR6RHU-iEOL8e1p9hBzzDg,-0.34299257066018346,0.0,0.0,57,14,0.0
dRKztV_Vtl7AvZg052SgRQ,-0.3057284989518618,0.0,0.0,981,330,0.054008658008658
dRMkNHJbUwHWY56vem8V_w,0.02938250619599536,1.0,0.0,69,11,0.0
dS9HVkAU9IwOIjl4UdJvhA,-0.05882433084072336,1.0,0.0,194,109,0.050099720781811
dS_bp9xxifjXv4Z6Iy_Vaw,-0.1655006588863327,0.0,0.0,46,10,0.0
dTYTEsIpXQAp_frB6UYiYw,-0.09336406536622399,1.0,0.0,305,40,0.0237804878048781
dT_knPUzLKzfh2extWQPsA,0.10521736232092838,1.0,0.034482758620689655,54,37,0.0498960498960499
dU0qqkUwlwS_So3_yhAARA,-0.16917615982269507,0.0,0.0,17,9,0.0
dUoSaa5JPSNCmI_vg3mbsQ,-0.1969119240135122,0.0,0.0,186,42,0.0
dVckWYwsJ8Fr0VcCMUVHyQ,-0.18560612105309504,0.0,0.0,51,37,0.0
dX8dnwxVTpUvHXHlOXjgcw,-0.2574378942290311,0.0,0.0,52,31,0.0302419354838709
dXmx686sTWcyTHB0vXm5JA,0.4071650554668097,1.0,0.0,21,9,0.0
dXtKhR0cORwZMW4GuFxwdg,-0.2818530028141587,0.0,0.0,851,141,0.0390794615718628
dYMb9V0rUmspH-59KnobrA,-0.07659842650608462,1.0,0.0,30,23,0.039855072463768
dYq6OUxFtMVHwqcmum5kOg,0.10114325470609542,1.0,0.0,56,25,0.0
dZ0ys95zBvv_LD6nrwhtyA,-0.09967391602542974,1.0,0.0,102,57,0.0169388989715668
dZ5U0y0PsUp5R4TggYARBA,0.21865568071443675,1.0,0.0,35,20,0.0
daY4oe7psl3gi7l6pgm4-A,0.15153083427363712,1.0,0.0,53,36,0.0
dbUSqTB-p1mBeshyAK4kMg,-0.1794885931272912,0.0,0.013157894736842105,263,103,0.0186777623670828
dbh_Nu_CfbV3zWUHua6xHA,-0.33282385807508974,0.0,0.0,467,98,0.0468595205072321
dbq2TOIs7moyrY1sfo2iFQ,-0.11324838288462247,1.0,0.008695652173913044,367,124,0.0523885742427974
dc98lqGzBSpZZExT_LSiCA,-0.14139280981642388,0.0,0.0,43,26,0.0356125356125356
dclL14pr7OojCOKJ_ZbMbQ,-0.24105362606032554,0.0,0.0,3043,638,0.018244514106583
dcpWZ6Yk_S0HqTlNBi8jiA,-0.03157528118413633,1.0,0.0,147,60,0.016120218579235
dctMpMdLUMad1Umh4knaNg,0.009688627376453485,1.0,0.0,22,12,0.0
ddOSzwvJSdM8inofl-ybdw,-0.1294778142345312,1.0,0.0,583,63,0.0297924297924299
de5kSvAoNNGpRL3dHRPqXA,-0.0634350167777179,1.0,0.0,27,8,0.0
deAXOKrUqydpts6xcbhMwQ,-0.08479437598114958,1.0,0.0,83,31,0.0
deNOTM_X7PF8W3E2cKWXyw,-0.2821097668615856,0.0,0.0,140,40,0.081818181818182
dg3w68b9e4pJsdeCv5pHVQ,-0.24796926569856703,0.0,0.0,156,9,0.0
dh1C733vVNx7BaIBmwMwNQ,-0.2441643615287229,0.0,0.009708737864077669,1378,364,0.0447902882457855
di2U_tMQlkgqwblvjdcXcQ,-0.07500969184540307,1.0,0.0,450,78,0.1159608182080091
diKcuTF11thKjScDB0AATg,0.2695157022078649,1.0,0.0,51,9,0.0
dj84zlrBW3CKjcH8vCkXZQ,-0.24176694357002854,0.0,0.0,241,70,0.0
djj8qE6hQjSeyEt9T2H_dg,-0.16591829353007226,0.0,0.0,98,18,0.0
dkEgU5UNNed9Rhn91Whuhw,-0.16620302501301987,0.0,0.010638297872340425,241,115,0.039855072463768
dkxB_I_3-63HJMmQszE0Kg,-0.019719093124470732,1.0,0.0,583,13,0.0
dl-2ZaDP3POIAR3eL2pi-A,-0.06581955154606811,1.0,0.002680965147453083,886,509,0.0188892800496647
