business_id,pseudo_birank_score,cold_start_threshold,score_source
eOeKgRKbs-iAsIEOmHTrYg,4.070725647055753e-05,20,cold_start
eQG5bKz5S4F0jG8mMw7ohQ,4.0153243673502166e-05,20,cold_start
eQa7PB6VhomV_DTjCw1B9A,2.4500204798581318e-05,20,cold_start
eVTLl2F7_r5etLZwFuU_0g,1.1788688662546066e-05,20,cold_start
edMDjyhuyaaRo5nOstjlpg,2.958777151352574e-05,20,cold_start
ee90xw9wB5-2JBlcqEDa1g,9.381936906522445e-06,20,cold_start
ejLlJAajTJbg4q3Q9xCG9A,2.0675546269696176e-05,20,cold_start
ekrj3Ov-tRqcE9APVlMnHg,1.1986027801186288e-05,20,cold_start
enrfGLDwo4We6Oi38qUJxw,4.753948540322951e-05,20,cold_start
eoI-rJfnSV_rLjqRXXSWSw,1.7370822044191247e-05,20,cold_start
ezq75k5TyS_c38jjmQADNg,2.2678231669546518e-05,20,cold_start
f2pOTQ5d64XYJ0PeMHfBXQ,1.2340182732496064e-05,20,cold_start
fEhjxZMXFxM3Mh4ZHZ55nA,2.4390241620634343e-05,20,cold_start
fFb9GJIGQ7dt5dd63xov8Q,6.099446794822567e-05,20,cold_start
fQtplZtjIkYenwhxSWim2w,7.914084696534422e-06,20,cold_start
fZ-e1GjdLjlidJiEENAqUg,4.1107084641211884e-05,20,cold_start
f_uHHYGSnfy92YuKvatDTQ,1.320329664090664e-05,20,cold_start
fgCDIVM8-PLgJuhxePt2MQ,3.60181679913289e-05,20,cold_start
fgUV6NErXY1OkflgCjNi2Q,2.731972625366325e-05,20,cold_start
ftYHkyI3cCJSpaj9At86sw,2.126046482484541e-05,20,cold_start
fwb5klTiDBcBwFY8WqzX9w,4.744720536538095e-05,20,cold_start
fwsPPYt0By1ivuXSXv3wlg,3.014894858128051e-05,20,cold_start
g3uJf3aqdK6zPsKjMN2UyQ,2.880740950968093e-05,20,cold_start
g58J50yqKPpn0B1wn5o22A,3.6234209126561675e-05,20,cold_start
gGNWbHg7jGu-vaeqqglZ-g,1.5229838329096317e-05,20,cold_start
gGV8GLMIikXGegF0NWS6Pg,8.32437418360636e-06,20,cold_start
gG_1AN235A58hOU-gimZkw,2.6278474158855078e-05,20,cold_start
gITXkZ3IQlSW_PurDwa5uA,4.346518625060874e-05,20,cold_start
gTQhys1slmwDScf7xQ0w5w,2.2008753709749042e-05,20,cold_start
gVBrnluQNWJtYZOAcP-dYg,9.963016912273026e-05,20,cold_start
gWDeSVOZh8ThPMU2G9dAtg,1.0856793032717008e-05,20,cold_start
gWE14ed0pcUlQo2IETmFmQ,2.976878410276885e-05,20,cold_start
gaAL5W0I5Hh1jLbvnW2Wkw,8.571760661246559e-05,20,cold_start
gapEmZHdwBivcHstKNweGQ,2.4458787507757134e-05,20,cold_start
gcQSAQIx-KQOdf5E8HF6Lw,4.936227218603097e-05,20,cold_start
geqKnxm7PtvGiM3sCRXdYQ,3.271728746249707e-05,20,cold_start
gnE7VBl6EDTiy02a4WP4ng,2.1055095042563938e-05,20,cold_start
gnGIQWAwL28OhKlSxbVfyw,3.219239516619296e-05,20,cold_start
gnn0wUyQP8foe2_vkIT4fw,4.807409378004626e-05,20,cold_start
gtlEuByPIBW1HLA89D22mw,3.612015753801766e-05,20,cold_start
gus6t8E-KBZYlkPNqsOUEw,2.7077820306303663e-05,20,cold_start
gxipZ2126wTI7uDNLttHSA,2.1530837403533223e-05,20,cold_start
gxwut4Ruxc63pY644MldWw,4.085383577685719e-05,20,cold_start
h1lWjQMjLdAkC-BARvZAZg,9.187297791591181e-05,20,cold_start
h22117eMO-kVtCOLYYL6GA,5.238419968843868e-05,20,cold_start
h6XRiG4QOnuY6n3SRnou1w,1.5590526013541892e-05,20,cold_start
hDpXh2boLl6JCP3pt-XupQ,2.6251058870144548e-05,20,cold_start
hN4B1kS8J5MQykKxrYXB_g,6.531886955284387e-05,20,cold_start
hN4n_a3FTedoJP1h8ZbjTg,1.9681821305882228e-05,20,cold_start
hR_j-38v2pOesza1j6akBA,2.4071918060164223e-05,20,cold_start
h_Z-1d9Fwc_VHoWOYVen-w,2.737059184160259e-05,20,cold_start
he82vMgfTyBOROrJBD7FYQ,4.561457583646635e-05,20,cold_start
hgdh0gKSczCIjLikWtZpGg,2.2473029629987062e-05,20,cold_start
hhC_L7WE5sQB8TkaWxkBwA,3.410857141906127e-05,20,cold_start
hkiJtkvSNBiSkc_op9a54A,4.5862919704807485e-05,20,cold_start
hmXAG0vhF6oWosfo0-eu-g,6.384494477118771e-05,20,cold_start
hoNc_KStFGoPRvDq2oI8LQ,2.407079069767184e-05,20,cold_start
hrTq1ddt6JHBILeJx2KtPA,2.6345354538869067e-05,20,cold_start
ht8lG0gs4-ddM7ap3wwIaA,2.323679609319353e-05,20,cold_start
i-DkBuzDLRjs1KBb3jEkjw,6.302544043651616e-05,20,cold_start
i2BdYwl6daYX0ObRX14t1w,4.111123025667397e-05,20,cold_start
iCZga7FcYiOjYiTrhcAAXw,3.169742821851601e-05,20,cold_start
iErS6C2sUShAQs4F7qa-1A,1.4688235294134778e-05,20,cold_start
iaraHjNVUQEqTp5jla1yZA,5.2658559590846225e-05,20,cold_start
idN-TpWI1T3_UgufggVQ3Q,1.3182642249467435e-05,20,cold_start
idVfZKAHYec4C3VevKgkag,9.042017611285885e-05,20,cold_start
idz_rIXAJFuXHOQTBZ5IMA,4.3282996282804726e-05,20,cold_start
ifWCzW6H6t2xKQfpoleQgg,2.811148834914831e-05,20,cold_start
ij4m-6fYAq16IlmHEQFAIw,2.0177446786828637e-05,20,cold_start
iqeI_TWLvK3JabtPTZOkPw,1.1265552576924174e-05,20,cold_start
iqy00T10_-8fX2yS91LxEw,6.45807104771487e-05,20,cold_start
ir-ZYaFU_0YRF5wFEcnGbQ,5.6311164298088044e-05,20,cold_start
iyW-OrFw2YnRxsoeQ36skg,3.1676695332573535e-05,20,cold_start
j36UB_KZrjPx6AVPvVLJmg,2.552110003679395e-05,20,cold_start
jCCFD-0Gi2-bFZokbTt5wg,6.567231173763305e-05,20,cold_start
jGuLNmMIM_7IfulRVBWZJg,2.1961597754468985e-05,20,cold_start
jHJCsoQ53CixPE0q-3ATFg,1.192616103427716e-05,20,cold_start
jJvYr8kC7vMKGVeWyHbSWQ,2.528507974575544e-05,20,cold_start
jL3ooM74Zs2maDLKSLi5zA,7.114724829535609e-05,20,cold_start
jO6zRQLiE1cRuqKA0k6YFA,3.4803011576659524e-05,20,cold_start
jTUkZm97QaVb-YxV6q2NLQ,5.9061696044752545e-05,20,cold_start
jV7FdR7puEdY5ch11jg3vg,3.88518767531357e-05,20,cold_start
jVQkjR0H-xpCzw5xNVhr3A,2.6678823284156907e-05,20,cold_start
jcwBfwL68BgGSlKf1t0yNA,6.330306877157993e-05,20,cold_start
jgi-7LWLzcGkPvqFryqI6A,1.6766686397299664e-05,20,cold_start
jh7ltUh43BuzmgPaTf4MWQ,4.9000409597162635e-06,20,cold_start
jhbJuMrHKP4Vb2kfsVizKg,3.659388602584408e-05,20,cold_start
jl8QAeSW1sbBJOvsCcZEqw,1.8916830677576122e-05,20,cold_start
jlaktBNmve9FMOAlsG6PwQ,3.666614340928122e-05,20,cold_start
kBbtYlzHXqMLj_8ZkupvwA,1.8079673715934316e-05,20,cold_start
kCrzq7PEBYCMU1xNPNQA8A,2.426656220074867e-05,20,cold_start
kLfkz8Rj74XB67w06iV-7Q,1.5329547879012424e-05,20,cold_start
kRSQGsUUNwNWGhhiBZFWcg,3.4548065284471475e-05,20,cold_start
kW3e50BWFl5QxxP0GEYPNg,6.222441881450858e-05,20,cold_start
k_W2VhhVe0AjbhqNrbdQHA,1.8824410676013376e-05,20,cold_start
ka-GZEjFKl8lmDXlZPftoQ,1.410937509932006e-05,20,cold_start
koeubKPpi6ax4FDh7_zcWg,3.5405493040021296e-05,20,cold_start
kwxHDNF7MQ9kHd4F7PHCfw,2.5593343412941703e-05,20,cold_start
kxs_y4UlQl3p1ByNPB4H7A,3.8791930845028995e-05,20,cold_start
l2SdflR7ydSWtxG2UlWA7A,1.1723915647916691e-05,20,cold_start
l54taYsUYwDxB93lA-w9Vg,1.6394514175054648e-05,20,cold_start
l79KYZl3I2gi2C0JZ77BGA,5.364558845546996e-05,20,cold_start
lAeoNBksQeNB5cY8mvYg9Q,1.6503560377238713e-05,20,cold_start
lMRBJZ5dt0c51GizF5EHig,3.707242854559802e-05,20,cold_start
lSfMGqkDaMvqm-KCa6Yr2Q,9.55606819202862e-05,20,cold_start
lYPeTDK3fvOL1g5KPIvGCg,1.271646810462215e-05,20,cold_start
lYxKXvDZGX9a3RwGuu0tPA,7.835326201575158e-06,20,cold_start
l_xCcePP38yNSPrlziIQSA,3.6782583293951464e-05,20,cold_start
laN9GTzSj9Qz4S2wxyVanQ,1.8854725207726407e-05,20,cold_start
lkwj0-9Sc_anMVNlnuqYAA,2.3721937533184067e-05,20,cold_start
lmx66dQekwC0FkCCp39xww,2.522043209890704e-05,20,cold_start
lnCLpUgxG8In0M7fv7liFw,1.2548212107854905e-05,20,cold_start
lvL_24Vo9CLg5Cyimkpdaw,4.570076012847638e-05,20,cold_start
lzwyq1FaMcR24-5qDiEDHg,3.363755479770017e-05,20,cold_start
m0goxK9IkGhjoyfEA9ZvBQ,3.425003826217817e-05,20,cold_start
m5a-tpuxemrMrLk6BYVb5g,1.961486935664224e-05,20,cold_start
mFXzS0ogBF8fc_mMMGSLDA,9.642368723089273e-06,20,cold_start
mKTQek1QqB7xQcPBMzfG6g,3.166448898871847e-05,20,cold_start
mL1Q-xMMgXiiEJiZKhRgpA,3.2407722805279845e-05,20,cold_start
mLWZQtqebGFaHGN6Ix6Tew,4.901420703792984e-05,20,cold_start
mM4vtt-BVT_80J9JSKdw7Q,3.169824253405217e-05,20,cold_start
mPEemzmB68ThtuKhVXE3BA,3.531803564553175e-05,20,cold_start
mPUHKEOvrmH-uLzvzrOt-g,7.793655139294324e-06,20,cold_start
mU8d9qbaUqJ-XTd5Ood6Kw,4.5853593216621024e-05,20,cold_start
mVZhzTJ5xoneXa9XMWRyCg,5.894558552628689e-05,20,cold_start
mYOFkbJq_SDnUaN_BDEkZw,1.5308022457408718e-05,20,cold_start
mYcdkeLn32Ab9VXE5-HniA,3.012306434821278e-05,20,cold_start
ma9v_hyIJtb63dtXfVnamQ,1.1411723297740537e-05,20,cold_start
maDs1YYOCLPm3-qlRNAePg,3.8354358643234115e-05,20,cold_start
maJZn4JZtCQRdVCSzD0Org,6.240191286623818e-05,20,cold_start
mhEClxuKxv8UWXPm1tSPyQ,2.4792501816603654e-05,20,cold_start
mmSTPGfCVNtR30ymISw6Lw,1.3090930795218067e-05,20,cold_start
mmrDkJEIxvXqBs-cDCnVZw,2.6233070924896467e-05,20,cold_start
msIS0f3xGr0SQFqkQ1wM3A,1.8708386297282578e-05,20,cold_start
n-WO5netYEXLiC6bBJrF4A,4.9640662486420186e-05,20,cold_start
n10ZO6Bx75kqYtQg6pkJdg,8.448736103229273e-06,20,cold_start
n4iXrGYnpfTeR2_y006xPw,5.993587819360401e-05,20,cold_start
n6zEr09OC7WigrxfQ4rjQQ,6.310317377743369e-06,20,cold_start
n7i8dOHL-RTBcSv47u73Hg,1.9876940667465753e-05,20,cold_start
nA8OwIMCvBXVbEJALcF4Yw,2.583129717024974e-05,20,cold_start
nEAxkQ4m0rbSAjD8mxaVrQ,2.375013182900288e-05,20,cold_start
nJcpA8LGYWg2XKSK8T5aug,1.2451784965290105e-05,20,cold_start
nOEuF2LUxnHSqjLLbg8VKQ,1.3662169198126303e-05,20,cold_start
nOtxdJst7a0oxMWb7Sdteg,3.501735544278934e-05,20,cold_start
nVUg4KZp8ZeHtkaVSO-1Lw,1.5005621213301544e-05,20,cold_start
n_kAyrRnu5UApY2jfAhvvw,3.4055081128039316e-05,20,cold_start
nfZswvgO6iC-zIcWKbCFCA,4.487933045240425e-05,20,cold_start
nlBbduGlFLoHMQ1Icln3Nw,7.001833212129337e-06,20,cold_start
nzGPYlzhmvCxTfPKKRQurg,9.073557137671673e-06,20,cold_start
o-JguBmC-oWAShOmFdWxcQ,4.0853160660055047e-05,20,cold_start
o0jh0G07cEmL4EYusZe3JQ,8.630684393945323e-06,20,cold_start
o1I-pKoa6WUNpMViWaA9Fw,3.505504866948387e-05,20,cold_start
o2547RNviHXFBXIzGTatlg,9.430950930036852e-06,20,cold_start
o61HRHnzNDcU6eMKZaB5wQ,4.410166738844203e-05,20,cold_start
oDDQUnbC0RCYJBjc00NRew,5.306605134673377e-05,20,cold_start
oGS8C5zuCqqj8AbsH7R8Uw,2.7788911541940927e-05,20,cold_start
oSHQxAD_q9MwRHQo9UGBPg,1.8616123038686965e-05,20,cold_start
oS_i_WSEMwNulxRECiM00Q,2.4408941079045228e-05,20,cold_start
oY6osC4Ch3PvguA7D1hh_w,3.405903225477036e-05,20,cold_start
o_CHB6DoUYwMuOabKpBGRw,6.823432286406878e-05,20,cold_start
ofoNjqi3JY_m7Iuy5oJzdA,2.3360276365298813e-05,20,cold_start
oo3Jpr_Nqw73fybrQjpcHg,1.2158403290225513e-05,20,cold_start
oqJw3lpaoUMz5LtEpZ4Y0A,5.1732590500868294e-05,20,cold_start
oqw60IDy9yAf8euM0C4eNg,3.8213141464737366e-05,20,cold_start
otm8R7rkCtCNM0g0TC55-Q,4.530840609234907e-05,20,cold_start
ov8_PI6uHVEMODtdwX96gg,1.559814881233125e-05,20,cold_start
ovBGKwbm-x9mQ-Vd-L0QgQ,2.536475124045796e-05,20,cold_start
p6zCE-CRFFLtjlrtn6kyCg,3.5809451436584304e-05,20,cold_start
pDDwhEfUVhXYqpZ0NFLNcw,2.5955327590440575e-05,20,cold_start
pJlg7kXLJC5HFNTTSINNhw,5.067782003037876e-05,20,cold_start
pKJu-pK6GWgPSaYhaEzZGg,1.8494535642589307e-05,20,cold_start
pKccrz26dHNUcR5ShhoKJw,4.849102820726633e-05,20,cold_start
pMIps0jIDadJuWqxP6MNQg,3.392860745289266e-05,20,cold_start
pRuQpgFGDh4wYP3nU-mg9w,3.352277462538778e-05,20,cold_start
pSjT5Att7iCjpTi5hDhsAQ,1.8154396804580218e-05,20,cold_start
pTeatktHioSoawLSCzfgKg,3.833623861046022e-05,20,cold_start
pWAmi4uwpLGjInPSb7Et2w,3.348397821207572e-05,20,cold_start
p_HeJssTSDwiT4K261H_kw,2.5917177915088596e-05,20,cold_start
pbrxNztUAp8M5zoQplPVTA,1.6716671957378842e-05,20,cold_start
pd1XNEPorncrBED2e8CgHQ,1.1344924604872483e-05,20,cold_start
pds8bhq4azIP28OhTiLsDQ,4.720327898073809e-05,20,cold_start
pi8-7F-RlfGyiaMy9s2oEQ,3.211572890931278e-05,20,cold_start
picPFi6JAQ6VDQUCOqftmQ,1.4972774010339617e-05,20,cold_start
pp1WQCg_2nr7Ght84qSSyw,2.1667948288694254e-05,20,cold_start
pvC022Q2HIsSg0dNksS7bQ,8.36372152152822e-06,20,cold_start
pvy9pj_kCKNBX5sdn-YlnA,3.393154450074656e-05,20,cold_start
pzGBno0OEeEIAjB45h3O0Q,3.353585281007478e-05,20,cold_start
q2s15GwZr6NdTH-HtSirsA,1.5234613040828762e-05,20,cold_start
q3lJFu0b0VuJkbMKnb1F7Q,6.467142304192706e-05,20,cold_start
qCjN6OhBOSsxd0Tfnvf8pw,1.684602597216494e-05,20,cold_start
qI41bbsoa2-eiLKHsiVAhA,3.210270793951643e-05,20,cold_start
qNWKQTIiE3hxHrqE6itK-g,1.6144390131148968e-05,20,cold_start
qTOZYUyeYwnsyaAcNMIZlw,4.5164725408952054e-05,20,cold_start
qbt1zCsv5aDQoGGjTfbV2A,7.5282730675783696e-06,20,cold_start
qi9hrMHDUnpUsHZPAnhIrQ,1.5841003394051427e-05,20,cold_start
qievsN2fQbRZXywsQFf1AQ,2.2145552791179655e-05,20,cold_start
qjkxF-JjH3JW4hlftSq7KA,2.6081669160574953e-05,20,cold_start
qxpllw12v4B2seew25aWVQ,4.965070414548504e-05,20,cold_start
r00ngMUM5cLi5ZmKexELqA,1.545628069089373e-05,20,cold_start
r5--kPhTvamXmN7ZMbUUYQ,6.215918789530512e-05,20,cold_start
r7GGMXm2AmaJxMIgLeB1gw,2.8499435746776535e-05,20,cold_start
rEYWXkpgUbLeWaCylWuJNw,1.1661347577930094e-05,20,cold_start
rFZhTARrrlJSEFKDVMib5g,1.3608176606019867e-05,20,cold_start
rLy6X5J4tPvzQ9BTHpsLRQ,4.6516798683819594e-05,20,cold_start
rMXX7YgI45rBXAFYcrPKjw,6.0257783591035194e-05,20,cold_start
rPZVLJ4QucRMNIlR-VYQHQ,9.169382887225909e-06,20,cold_start
rS2z1SZHNFHIU0_KWcUgsw,1.7437221201909965e-05,20,cold_start
rZIoDcsE7vsneLXRzkXlfQ,2.8373053536614247e-05,20,cold_start
rbhFtPqq8ZCKmEU-rY6VDQ,5.645064997047281e-05,20,cold_start
rfBWKSGrl--_BrJBxDQyvg,8.442251944727458e-05,20,cold_start
rh3c8tgPyPXD4vj7nC0TuQ,4.523488222495618e-05,20,cold_start
rpdC86_GmmRBKTvF2_DnEA,2.2365440275292996e-05,20,cold_start
rtvDfe1YXglHBBFG6aQx8Q,1.679763626991696e-05,20,cold_start
ruPaJWpkFnyBxsN_LnnmQw,1.5671026013557505e-05,20,cold_start
rxkYwRxChYy8KlBcLEOAfQ,4.7230786670056706e-05,20,cold_start
s2J1lRgd4CagG4TjTUYQhA,2.076699052564353e-05,20,cold_start
s4nlPf6kXz97uk0yerqmHg,3.68893601469546e-05,20,cold_start
s9WOS_6UI-E78zw2HCRX9w,1.415676651789553e-05,20,cold_start
s9jc9fcMlsRyoXnWKFal_A,1.8660138702395768e-05,20,cold_start
sC0nPDdjkErUhoT1BAduLQ,2.1297367210138168e-05,20,cold_start
sGMdX8Nfc5OttDsxX1QxQw,0.00010219912388239058,20,cold_start
sGdpqF3LRPMJfr7ickXlgg,2.1195376767359227e-05,20,cold_start
sNLCzeCWwNBi0QRrIHfwqw,2.7589907950957494e-05,20,cold_start
sPFVy3YI8viClkH08SPLeg,3.93818785013858e-05,20,cold_start
sSY87quBd3LjV5Rk-KcPPw,5.2217898579105565e-05,20,cold_start
sTQZ6WHggp7pBnn7mW7y0w,7.763296772002835e-06,20,cold_start
sVvL9HpF6doo4y4SEjSbKg,3.377438435040638e-05,20,cold_start
sX-HF1WzCOpvePr4EMSlHA,2.9007408319883657e-05,20,cold_start
sX43wVVJVvrxSR0ajvc2ZA,7.562937772292213e-05,20,cold_start
sdUQjlWN9y6yowVcvqomnw,2.0454684252344697e-05,20,cold_start
sgCUMv2spV-tpCHWBO1Etg,2.569834028674244e-05,20,cold_start
shc1UzNA1jo2BOjdstsqpg,6.147739610527845e-05,20,cold_start
shwU_rE-turuyGBYHeolNw,3.6096203698907557e-06,20,cold_start
skzs_McPObYVqUUzXK-E7A,5.3578403859970984e-06,20,cold_start
smoEsBXQ72n2gyyctrKaOQ,2.6215573026071796e-05,20,cold_start
snFTGTO_TIpJMh7Qdlb6tA,3.31074911445301e-05,20,cold_start
sosDznJyyJWHc0OYoVEWRA,6.110678836993186e-05,20,cold_start
spm1KEE-5jAJVTE0ldpzFA,2.9556000520786796e-05,20,cold_start
su7GpBsXIzEWtkOkNwk5Lg,1.2951437835579267e-05,20,cold_start
t-kcwzZPiF2hKTPWJEeF7w,2.0052379414734684e-05,20,cold_start
t-siznLJ3Mj6Ols8SAWz-Q,1.1214139450019653e-05,20,cold_start
t4Wdgfto05xRBd_ggd5T7g,1.9041549138352516e-05,20,cold_start
t5-yexCcAQaxuPw6EZZwnw,3.711065362408596e-05,20,cold_start
t9pr2WIsBEuglq-5MS4aVQ,1.620351405878346e-05,20,cold_start
tEjgGPpomcMxJ7kvDqPyXA,2.6135723417973013e-05,20,cold_start
tKL_MbA8s_ZeU4RV5m-0QQ,5.230792812785226e-05,20,cold_start
tQDS0UOVk2DyB0zfTtT1Jg,3.204700539218952e-05,20,cold_start
tRGmKAtSfPwe4Sl7uY7P9Q,5.3504677736056954e-05,20,cold_start
tTbYIQk08cO-uyXmYIdVOg,1.835692364649764e-05,20,cold_start
tUAG5hK3O3M52isPh98DMw,9.337875370257023e-06,20,cold_start
tc6Qtzos9S09eRlHHrNUbQ,3.6659645778555755e-05,20,cold_start
timmWUfeZ0ES0-mGnY5E2g,7.254577638489887e-06,20,cold_start
tmiGdoFefTVsfalYO7uMHw,1.29562913690027e-05,20,cold_start
to6wzDW0qBkrY6zttmngZg,7.765459667477873e-05,20,cold_start
u12BYcjx2VGy8L_N1Q_sPA,3.675115657890024e-05,20,cold_start
u3uB0GD7cVf5NC-AFHdwnQ,2.2858188381304945e-06,20,cold_start
u4KPk6MQkbwCNiNHaAiRPA,8.424876039988466e-05,20,cold_start
uGqgf0SNirwrezTrv3GLJQ,7.0951576409720964e-06,20,cold_start
uKEZQ_j3B8kMd-ThoGZDYQ,1.257129992765787e-05,20,cold_start
uN9d_m0ZG6KM4zYVUS-ZDg,9.628017389149958e-06,20,cold_start
uNln_EqOfvtsLDor2NqhvA,9.78434556504237e-05,20,cold_start
uVNzMzly3ICsE_tgR-IlqA,8.73230338005665e-06,20,cold_start
ucA1W2jGl-PwKK2gCr05yA,3.070636728670922e-05,20,cold_start
uf-vkwfYYO5-4tOTNntQcw,4.2819161577546845e-05,20,cold_start
ukpvdbvKsxh8-oAxY3nsZQ,3.330407312059007e-05,20,cold_start
uotTfs2JtXxKG9hymg0ReQ,2.9018310553959548e-05,20,cold_start
uppHXQH6tuNFtqxT8dRHig,1.444937219833452e-05,20,cold_start
upxQiiUF-6NM9jOJCxS_hg,2.2429437908102756e-05,20,cold_start
uswNPK8UQ44QmopDal6Fxg,1.672744304305644e-05,20,cold_start
v1kfHazPIbHf3u9ybTnLRg,2.7301259693958915e-05,20,cold_start
v4V3ZDGNae7vUAOfzDd3Og,2.5509487201860797e-05,20,cold_start
v5doqJn6cJ3vHJuVOghMzA,4.103685015955375e-05,20,cold_start
v8GLvA8kl1_1L8I2Ie1RCw,1.1354935943601392e-05,20,cold_start
vFhOCxCeY_oniyoceyzGpg,4.126572805287295e-05,20,cold_start
vG6_ZC5sHRP8Jso09-WjsA,1.8699973590890137e-05,20,cold_start
vH7J9jSry4QgOR1MqTuRLw,2.8094906348757817e-05,20,cold_start
vHQ_RMQQ_QCuUGXDQNpGNA,3.973520096038249e-05,20,cold_start
vIqc98__17LMLk0ZCOuiLA,1.6194289470832268e-05,20,cold_start
vJLbVnnZFb_kiUMjGIWsSg,1.8396105320386315e-05,20,cold_start
vJpRfwM1MT3gWjKBZf_9sw,3.560958946196007e-05,20,cold_start
vKq53JMpZGATGhq-KqzOEg,2.1036042646698242e-05,20,cold_start
vLKZGIQYKaTDxcY5shttWg,1.2747643965771551e-05,20,cold_start
vLobB_Q9BB6cJDE_P9KsHQ,3.844510199290176e-05,20,cold_start
vMNR7pvwQDPtdf1Wuxqn4Q,2.1643790047417684e-05,20,cold_start
vP08ToWNiC3y_fLgNgMhCQ,2.5180540833286067e-05,20,cold_start
vRm7mIVRfvzvBKhDe5DsOA,4.8088628917868994e-05,20,cold_start
vbKckewFfz7vVRhFmOh4UQ,1.8045761875743592e-05,20,cold_start
veSSeeVWzRbZvPD3xyc9mA,2.162500595538161e-05,20,cold_start
vgJDi6bYu02k6h9_ZodulA,1.6512364536317365e-05,20,cold_start
vhGQBkw05SrbnMT99vshAw,4.1882917566828206e-05,20,cold_start
vln582yf0nbUuHzBnY6yOQ,3.588276475142574e-05,20,cold_start
vnHL_GrlfdmptInzFTU_5w,2.0748579216364794e-05,20,cold_start
vr7LLo3Y-A1FbN3azFGZkQ,1.7603019269865167e-05,20,cold_start
vtn32S6zcfPWTYiZuhuFYw,4.64793042876933e-05,20,cold_start
vxrGNnuEef7YCfB7mN08rA,3.198253448520071e-05,20,cold_start
w5uSvE0aMDKQn_0l9vuNxg,5.374540220880176e-05,20,cold_start
wJGuXhM6Tmx4gEp2IiTBHA,4.756440841328395e-05,20,cold_start
wMcl1F6EEa3ngDh0HsN_vA,2.255040263543009e-05,20,cold_start
wP9Cx-jxLflhv6c1mGIjYA,2.3520606944801735e-05,20,cold_start
wS2y6L0kV7_FSDroT3HETw,2.896827559226259e-05,20,cold_start
wZjHlM6t-kMhnPDaeGzZ8g,8.646642225233519e-06,20,cold_start
waMeR43MNRlowsLDY02HXA,1.6320484691795027e-05,20,cold_start
waU0sq7ThK4uY-30YZ5h8Q,7.251676454672744e-05,20,cold_start
wbrcw9fIlE5cqd_3GtXPFA,3.406947740887796e-05,20,cold_start
wdmRWiuUD6oOv9XC3v31Iw,1.5307355418509034e-05,20,cold_start
wlzn5BhVMS2Kz3BYcTZIRg,8.886096412979604e-06,20,cold_start
wvM7vXUZnPCvYYzdYlbV1Q,6.716345249502521e-05,20,cold_start
x-64ogehwhEXOfo_NEE5mw,8.166952174227932e-06,20,cold_start
x0YRWf9_vPoJC9wUPoJUrw,4.341565227658866e-05,20,cold_start
x4CW-FWI7BslcgBYK3gcDA,9.91884205697205e-06,20,cold_start
x5-7JNoYyh8VgCp5pCsiUw,2.551386488053514e-05,20,cold_start
x67huqR9qbjoodRBu3KWfg,4.637597930713175e-05,20,cold_start
xANlxMXcHBVFdTsmcX2ZzA,4.622971468424917e-05,20,cold_start
xDgY4bksYHiNO0hPmT4gYw,1.4895998640664634e-05,20,cold_start
xM2zutXv11alems5TnlC5Q,4.0936779861148074e-05,20,cold_start
xPUAToEmtkJlRjIKDkpWIQ,4.263652413894186e-05,20,cold_start
xVZzmogXT64tfSwHZgYVjA,0.00012738341371871235,20,cold_start
xW6anc3eKbijsELT7FLr9g,2.324764140211944e-05,20,cold_start
xWrns9oes6rEf1NmGtz1bQ,1.26955108673573e-05,20,cold_start
xd2QyNuEA6gt6Yqn_Yt5iA,6.61840869366597e-05,20,cold_start
xf4hdY-izcbyzcYTOUy2Rg,2.639583388473438e-05,20,cold_start
xg2v-Lf39AVEo4we0dnbtA,4.351033791327623e-05,20,cold_start
xgJMQq0uVY4KB9EfnccXzg,4.4937754943517325e-06,20,cold_start
xjoeCDmeRteRsMh_HTdOGw,3.568169640503266e-05,20,cold_start
xnDX9i4RfIRrxMEFARlPtQ,3.088669019986842e-05,20,cold_start
xr6tLZ6MMyBmOr8EGVAWQw,1.5425672539464568e-05,20,cold_start
xtAgDi9BPtO6FdcgOtcyHQ,5.304956374752162e-05,20,cold_start
xywaDaIL8_udyftSvgPmAQ,5.632966166356854e-06,20,cold_start
y3ApB9iM9tlsksQJEANHkg,3.77457665916783e-05,20,cold_start
y5mX8NllPt30Nfw8oCcLuA,3.194252338356401e-05,20,cold_start
yDi27lJ-GDv_yC0iiL_68Q,1.20815766806873e-05,20,cold_start
yL-xeorNGIryLE2AY8nGnw,7.957519760746755e-05,20,cold_start
yQK9YpO1lnQqcpiT7uZHHA,3.055662698709506e-05,20,cold_start
yRVRqGIjfIwEICeRWDfxtg,6.249668123699004e-05,20,cold_start
yUcIuR557TA3GY_pGDj1-g,1.672744304305644e-05,20,cold_start
yXclLfvPrfQVowKQvlgurQ,2.2840329775273673e-05,20,cold_start
yZUdzAVPpc57Q--rYeHOUg,4.04593633392256e-05,20,cold_start
yfL0PSbSPeOb5QQ5uvGjrw,7.630758910897051e-05,20,cold_start
yh4OvNj73ioPYPhJv6MNjA,7.54408118236109e-05,20,cold_start
ymurmddywqW-2D9Yp-X6jg,4.8390480321229645e-05,20,cold_start
ymvSAcuCX9iIF8gKamfc3A,2.2514206464278957e-05,20,cold_start
yqnxbt0GBPZ5IDACqqMkBg,2.504216266726146e-05,20,cold_start
yuCHAXdpgbQdvDbzTTyzdA,4.422356492856183e-05,20,cold_start
