business_id,final_score,rank,score_source,review_count,cold_threshold_used
cl5NjtALgaX7E-WL2DtiYQ,5.6886477776967095e-05,4217,cold_start,10,20
U6RX5K67l95kXzAnkmPesA,5.687524821383996e-05,4218,birank,112,20
VaJdXHK4VQDJO-idOGFbxA,5.687391548695606e-05,4219,birank,108,20
CwQGSvYCgmRRJMA9G28U6g,5.6859333493424905e-05,4220,cold_start,18,20
peFmuP97MqtYx7tx6j4u6g,5.6859333493424905e-05,4221,birank,34,20
M1r6v01bF7GQFH30FTbyAg,5.685106584130803e-05,4222,birank,468,20
-34c4hcDPIInTROr8Xtxtw,5.68343480883722e-05,4223,birank,71,20
zraJ8MD-n5ob6s7dSNzKFg,5.683284628918979e-05,4224,birank,28,20
cunUzAOeA9fdB8lwNGROtA,5.683284628918979e-05,4225,cold_start,18,20
wd1AqgQQdeoMCMEwvvs4ow,5.682468665509738e-05,4226,birank,55,20
mJ_itjZYQ_OA71q2NaWE4Q,5.681876735904618e-05,4227,birank,89,20
2KjXarF28RIn7_APW1b7qA,5.680454676016728e-05,4228,birank,59,20
YdDhLRxF5UJQhQzM5IKjfA,5.6791836501440394e-05,4229,birank,377,20
ciQrHorElL1_ekMewnsDXg,5.676313731887119e-05,4230,birank,70,20
IpCgkwUJ0UizDzvVCdnHow,5.676125084125944e-05,4231,cold_start,16,20
54q7tvEh92SREvpgSSBSnw,5.676125084125944e-05,4232,birank,22,20
sdK9vpfsqtQ2UHx8gTAWzA,5.671180946246391e-05,4233,birank,58,20
C0W9r59JJld8ZfJ3hEQQWA,5.6711738544209045e-05,4234,cold_start,14,20
f16Y4V9bTpLaGW2roDsstg,5.6711738544209045e-05,4235,birank,36,20
mMuvlDGcJrokNFd4ob9tcw,5.668319096333232e-05,4236,birank,56,20
968Pa4ZZRrRLW5KeWL-k2Q,5.667799529120466e-05,4237,birank,320,20
u7WBOKDV5JAqV4RACM1dxg,5.666658426979793e-05,4238,birank,67,20
H1FXzbmnMPXRfOrTo1qxKw,5.661446543673475e-05,4239,birank,239,20
va40jWz1dr0CHG4fIJgaHA,5.6613870824961825e-05,4240,birank,96,20
3RvolkfkPzFkAHKWEG0Wnw,5.6613106986837577e-05,4241,birank,108,20
GoX9xsurR2_UNsJTzZVkjQ,5.6611956982060325e-05,4242,birank,43,20
RGtMrLcbsss7lbZsdVYrqQ,5.660036417054958e-05,4243,birank,73,20
KQ3nXee8hW4GCUEhr0EeOQ,5.659007146422196e-05,4244,birank,84,20
uxzICSaSJuAgvWH5TOMXOQ,5.6575052470658447e-05,4245,birank,22,20
gsXBNWHWhHv_f9NcwpVajw,5.656157636009937e-05,4246,birank,81,20
5q__7PxcjaqxrzZTC_yrug,5.651556603558007e-05,4247,birank,43,20
a5dAEJescHGr_srX8Ckg-Q,5.6455028539750343e-05,4248,birank,63,20
rbhFtPqq8ZCKmEU-rY6VDQ,5.645064997047281e-05,4249,cold_start,19,20
XBFa8NAUrTqi_iea1moyiw,5.645064997047281e-05,4250,birank,25,20
QZcLPdsNijgiqz-cds3efw,5.642011107079197e-05,4251,birank,191,20
pj2A1tMl-p2ozYHS6FvHJQ,5.6403390523877086e-05,4252,birank,109,20
Ma9FrtHwHi6KgtwEbQyXTA,5.639975679538758e-05,4253,birank,45,20
fTc0orr5IcZMXUlH6iSmww,5.639634565593353e-05,4254,birank,40,20
WTromeqt10avsjuTPU8vgQ,5.639441700641127e-05,4255,birank,67,20
DZdE09qqCcX7Atf3Df7Yqg,5.6372877691709515e-05,4256,birank,82,20
3gK2T4pGgA7R26jhDqOgwA,5.6372534721937574e-05,4257,birank,95,20
u4YM2N8-9Q2tr7kEU-ubGQ,5.6371336570554514e-05,4258,birank,110,20
Bfn7SYzvvemCOnjyKd4eaw,5.6367402456268985e-05,4259,birank,108,20
tqBkgu2wyCjYBWuTQoy2aw,5.6358391537599656e-05,4260,birank,40,20
EmN85_ePa8uogLdjN0g6Gw,5.635481568614236e-05,4261,birank,60,20
ekBDNOCEzskY6VH5SBbGkg,5.635327258443593e-05,4262,birank,45,20
YHN77g2zWsEN1F_q9W_WdQ,5.63345348136772e-05,4263,birank,98,20
V9BACxNu_td_DJY65gWwBQ,5.632500820561761e-05,4264,birank,487,20
ir-ZYaFU_0YRF5wFEcnGbQ,5.631116429808805e-05,4265,cold_start,7,20
NJsbhSaByhVvpD2986g5bA,5.6311164298088044e-05,4266,birank,36,20
CuFEwNXR6ALDHfDMu00RrQ,5.628990431833204e-05,4267,cold_start,18,20
ACYt-FtXTGBEsA0P36s4Cw,5.628990431833204e-05,4268,birank,36,20
l5-v4ttXyiBccg6zaVHoOA,5.626654022328798e-05,4269,birank,73,20
Aj44kUBmEfJlUsGCvKJKtw,5.625428137018075e-05,4270,birank,130,20
mDsYJ6H79Eum9XsiqnvUgQ,5.6178972008139196e-05,4271,birank,81,20
7Uy5TkrhSW7KN_8RdIvOaA,5.615443675389847e-05,4272,birank,54,20
InGDZzyut2RLtPv5FPiLnw,5.6130212939831125e-05,4273,birank,81,20
IbpTkANgK_6LgJ_DaS94YA,5.612977532744632e-05,4274,birank,129,20
3LcxYHWulzue7Um9q_FK5g,5.612870950302679e-05,4275,birank,58,20
G2n77sQxr0XqPekhTu6HvA,5.612473427202268e-05,4276,birank,47,20
mFWFtD6bXdpLz8bDXe-LHw,5.611798764701125e-05,4277,birank,96,20
kLS3Sth5HvO0IjrXCCvXxA,5.6096152100163274e-05,4278,birank,243,20
5zpFnlaQd90ZNMrvPSzh_g,5.60482122540033e-05,4279,birank,74,20
r_N9LaJuiTaLKIkCAXxM8g,5.600420948918443e-05,4280,birank,93,20
Hbinc1W5pNPuc7cLdIvsRA,5.600108552255939e-05,4281,birank,76,20
3RwqdIWmBgKF3HpKSlHNSg,5.598861332561504e-05,4282,birank,203,20
jVGKURBMYqOmLirjAQa0yA,5.592313376579543e-05,4283,birank,42,20
CBqvnpCA-8SWAr1-iGF0kA,5.58967995544977e-05,4284,birank,106,20
1s8KM8GP5X3m7ck57tCFpg,5.5893148098864134e-05,4285,birank,54,20
Bcsd8ZedTR5VK1DcGnmDtg,5.584581520917207e-05,4286,birank,87,20
t1KiSVmxADW1LaxA2Wtj9g,5.579648515261717e-05,4287,birank,77,20
Gcm1Ob02cfVWlupegB8uQA,5.578606093484739e-05,4288,birank,73,20
pDqwlUlcYZUIzRGHLYFr3g,5.57848867804676e-05,4289,birank,51,20
dwoqTu3q0D_T2UfT7cgHqw,5.574791525522952e-05,4290,birank,89,20
9pbEWyLUfPWqmeOklf2v4A,5.5737678757359304e-05,4291,birank,42,20
_e9NcunDgXR1dp1XbP2Mbg,5.573352929033034e-05,4292,birank,59,20
636ljtr87X3WC_et1N9Aqw,5.570243573737545e-05,4293,birank,103,20
vlqcTafHh27AuDbYtoG8rw,5.5700102521513535e-05,4294,birank,46,20
EoXPPhjf617rKvEtJ-gssw,5.5654014105931476e-05,4295,birank,227,20
x5zkOBa82aH9dsB8-ZUNNg,5.56410910037682e-05,4296,birank,147,20
nLSxxer8E-c2Zs_asUvbzg,5.562146631837439e-05,4297,birank,143,20
GcKHHOs_LaI9uHh_NKJQDg,5.558958982845127e-05,4298,birank,153,20
QCZvkvipsfyZ_5uBy3PkpQ,5.558372755693972e-05,4299,birank,135,20
NHz8uMabvQ2nXk6CddCK4w,5.5562299419872076e-05,4300,birank,107,20
8J-hkpk56R9UX69YKNTtPw,5.5536613148340516e-05,4301,birank,136,20
1JYW2WmoighRK2b7fGZx4A,5.550312742781127e-05,4302,birank,71,20
Sjqs4OjzTRmgeLjX5meIeA,5.549470447395761e-05,4303,birank,54,20
zjNcjqgQlPrbnn-pV5YCSg,5.549149945600514e-05,4304,birank,111,20
ceB1XkRoJLbBPScXZsAF9g,5.548176605396266e-05,4305,birank,98,20
bBMH0iGXMYVdnT9cf6_hgQ,5.546901853639727e-05,4306,birank,59,20
TnlbYrBYKN57gct0XiMIuw,5.545640007391698e-05,4307,birank,45,20
eCZ4jBuyOjVhkrTMcXR0Yg,5.5456204908644786e-05,4308,cold_start,16,20
TiapTI04Gtgj8AhIN-9fqQ,5.5456204908644786e-05,4309,birank,35,20
gCINi30rKixICJXHD6olww,5.5439231772987584e-05,4310,birank,71,20
2GligoW65tr0PY0NE72WSQ,5.543895388432144e-05,4311,cold_start,7,20
W7IXC4Bq5jXOQVV6Cu1OSA,5.543895388432144e-05,4312,birank,37,20
kl1vPc0N7t4NPRhOD1LLrA,5.543623561022487e-05,4313,birank,27,20
jPVVH8cb_1gEQkcIZGxg9g,5.543571335110662e-05,4314,birank,105,20
WH56nCM5KEcFKChDchvKlw,5.534041049112817e-05,4315,birank,102,20
_eQA_RCQjBWQYvAR01gIng,5.531552001016619e-05,4316,birank,67,20
vSo2sV6k-wSSE5F7DeLHNQ,5.5306330232542255e-05,4317,birank,65,20
qvZcebJFv1hqdmccs0hoqQ,5.529633465249801e-05,4318,birank,70,20
OSV4mS8wLuRAu5d1nkmaQA,5.526379302261915e-05,4319,birank,67,20
M5cSoV0agFcGTmm9EsUu6A,5.525581375161513e-05,4320,cold_start,14,20
wSuEwNNOTSH8LJcH1PJAYg,5.525581375161513e-05,4321,birank,25,20
0jJf0DNHvYI0itdQSezsgg,5.5249578554849054e-05,4322,birank,73,20
95Pw5mF_PMbfvXN_K-mXWQ,5.5243130782291246e-05,4323,birank,54,20
KfBpr_NoldM9w0CugY32ow,5.522591366775114e-05,4324,birank,158,20
1PMAO9O8iQ3gIZlPEaJN3g,5.522212168224306e-05,4325,birank,88,20
XAAHadX1iU-ueAMPWZ--_A,5.5184525119412416e-05,4326,birank,256,20
ttmO7eejS-ZkDMSnuVn4HA,5.518129101979773e-05,4327,birank,217,20
lnzvlkjKKPLatw6Y7ThcaQ,5.517479964289786e-05,4328,birank,187,20
YJUJqez_Sg0hFDEXHYls0Q,5.5144017467488935e-05,4329,birank,50,20
GkuKfHyDtTeBlB0BAC_u1g,5.5134926145151026e-05,4330,birank,23,20
coh8PyHDBdrLQ_OvKtqC5A,5.5134926145151026e-05,4331,cold_start,13,20
Sfml-YTCGYKiCpLlP7dAMA,5.513246903555333e-05,4332,birank,93,20
B_CXPcgf8QzKbNCdK5oLPw,5.510423011068101e-05,4333,birank,57,20
ZzqqkL9mHsOnFHJvVd-10Q,5.504717531958153e-05,4334,birank,378,20
Y0TWCjiiXlFi2XO2cFrUzQ,5.503333868932118e-05,4335,birank,39,20
9ubQAHmhBHJ9GhDUzhAIjA,5.503333868932118e-05,4336,cold_start,19,20
_mM29ipaSjYo4zJZkswZiA,5.500672762003472e-05,4337,birank,70,20
TCYDFBbn6oW3sTO9Ub2hCA,5.5006370038975896e-05,4338,birank,135,20
e27sItQBZuFbBPz_Ucq76A,5.500118080854958e-05,4339,birank,151,20
S5oafgiMvZU5AucxmX2xsA,5.499473536579392e-05,4340,birank,45,20
np56UXojrRQOaBvBHoLHkw,5.499074075606378e-05,4341,birank,81,20
UWAOQGA2cPyGwPoei5uifw,5.4983468632909705e-05,4342,birank,171,20
v30UfHgDVZJSjLriIwnh3w,5.498186112991026e-05,4343,birank,308,20
BDRjqFfnYu-i9xvFPCxfdg,5.497964815780431e-05,4344,birank,842,20
WO0XzkChXtlYjzXSl4My8g,5.496531889278655e-05,4345,birank,392,20
VRf2SIY2glP1YZHHuEM5xg,5.495110761554451e-05,4346,birank,64,20
1lWASQ_QiT_RFPEeSvyF5w,5.492982219552575e-05,4347,birank,40,20
DLotTM0D0amdRFKrj-mR-A,5.489882617271981e-05,4348,birank,42,20
zMLA0-Qd9_4nHvovBaAMzQ,5.4886558958229666e-05,4349,birank,47,20
RAmtKHxjvejgx9Cs0tND3A,5.487565103008929e-05,4350,birank,64,20
JE4gQjflWbg9eg3CSZvAVg,5.487418694932047e-05,4351,cold_start,18,20
9LkxqWm0d-UnRWItuDRt6g,5.487418694932047e-05,4352,birank,30,20
akDpsA4iPc6_0pHbDWFyYQ,5.487247717089105e-05,4353,birank,58,20
YxQUHb9b4mREta5_Q012iA,5.4846836690060934e-05,4354,birank,66,20
M8gqtBtaryMw4a5QStE1QQ,5.479625373429245e-05,4355,birank,68,20
M7qv_LrFhOb-OIl0ma4DSw,5.47752970067581e-05,4356,birank,127,20
ohIBOQgD3M5CohT4BGpJNQ,5.47448606579793e-05,4357,birank,56,20
1v5n-Sb3HW_2Uhaq1X1PdQ,5.4743823478364946e-05,4358,birank,88,20
xVbVhae2MfC_7-2bEAVg3w,5.4711024835266004e-05,4359,birank,178,20
dYMb9V0rUmspH-59KnobrA,5.468698175587199e-05,4360,birank,30,20
EplLH353uir93Jo_Py3xww,5.468698175587199e-05,4361,cold_start,13,20
B93BiuxTi4M533Ll-7XYTA,5.4677484387990756e-05,4362,birank,44,20
QQiFz7ZkslaoPUJKZGKOxw,5.4670016403161764e-05,4363,birank,105,20
9bH5Xc39pDsh70N9vUdBGg,5.463501788386922e-05,4364,birank,471,20
_tgh9i0r9WPHakd_8PSTNA,5.4633314993793876e-05,4365,birank,93,20
rH0FgPdxWWhH4YFz4mempg,5.460156290328195e-05,4366,birank,63,20
Xn9XOYqXa4IHdHnaZr9JAA,5.456597644544729e-05,4367,birank,32,20
JYHpxP4OOohJqujb7PisSA,5.455772058814956e-05,4368,birank,75,20
-qCCfmWdjCC16j2AQUtOzg,5.454139838634275e-05,4369,birank,83,20
Znr5C75iByDDIk7C6wqgsA,5.4533159919558344e-05,4370,birank,130,20
i3KOe32WYfGmnL3CRTj4YA,5.450610250213136e-05,4371,birank,76,20
_ozCIOzZtIuAewuMYI_OqQ,5.449735168177211e-05,4372,birank,56,20
BFZbW19pFZlfKStxlETthA,5.4493951852565885e-05,4373,birank,169,20
zMy3Pr6j2ZndQyD0Q0ToIw,5.447085981012081e-05,4374,birank,80,20
PNPREi-W9kVr37KWqD11rg,5.4442213605073874e-05,4375,cold_start,19,20
0ERS4_k61Ea7VVunLcxlgA,5.4442213605073874e-05,4376,birank,37,20
CKGLRosqPBxH9-V9AfkAhg,5.443619929695694e-05,4377,cold_start,19,20
7bnDURjKCOgMxaYz1H7avA,5.443619929695694e-05,4378,birank,28,20
dPIpO6HJ6OuHVvPqooW7IQ,5.439911199661649e-05,4379,birank,106,20
AmLmrWRTBmtlAZHwMFrWDw,5.438270764957816e-05,4380,birank,84,20
WHzeDa97M_eU1FEZaLJ_tw,5.4349917566145735e-05,4381,birank,338,20
aWQ2ObC8LoMCpl4w33mokg,5.434546813641264e-05,4382,birank,479,20
LGY50abwQOxJPkq0NKe99g,5.433698204206825e-05,4383,birank,131,20
UxtQd1lQ96W49oMaVVFunA,5.4313964403365916e-05,4384,birank,267,20
xa49Z4ar0PXDgjZyHrqbHQ,5.4285361784248745e-05,4385,birank,69,20
4EffIBpRHXJP0mNZeRAYvA,5.4275274303974396e-05,4386,birank,59,20
I1LP0Vg55lwufnoNREE1KA,5.427393216586407e-05,4387,birank,110,20
crW3WgVBvfE14EzHD8jClA,5.4262575507541914e-05,4388,birank,54,20
F3GmlhW3dOkqsdEDFMSefw,5.4259184413424246e-05,4389,birank,78,20
642kv5mYCqYr6COe49HMzA,5.425269573847075e-05,4390,birank,60,20
DpptAi5gmMiF0O8zwXgxtw,5.4245426732084124e-05,4391,birank,127,20
qgwOoCqT86uzrAoDAcWU1w,5.423910527742794e-05,4392,birank,122,20
HkAFa-Sxivmj-QSvJuPiHA,5.4212053360898344e-05,4393,birank,140,20
283P7ZbkvsHfhZTQX5m96w,5.418480215747265e-05,4394,birank,70,20
RArLnyQn4RZrf1SQ9rOJcA,5.417677619829886e-05,4395,birank,69,20
t5u0uDavOY6M9qu8FLAs0g,5.417371572596081e-05,4396,birank,94,20
oOTk19z-imx6Dp2rlPOv-w,5.4163892883432714e-05,4397,birank,75,20
L9QTAucz_in5f-ufCrvb1Q,5.4160071202546236e-05,4398,birank,93,20
86BkHfhvm7pVTMUSyJlttQ,5.413892048969199e-05,4399,birank,55,20
1ODBqsrWYKcby46CHOYjRw,5.412767299325272e-05,4400,cold_start,17,20
TkjhBKKptIu-7xJb-Oxy4Q,5.412767299325272e-05,4401,birank,35,20
LVhlQGAochcp0amO6-OX-g,5.4117396366344515e-05,4402,birank,111,20
ufR8XREY2d0UTK5DUV2CzQ,5.4114827201974694e-05,4403,birank,64,20
seyS6QybAaG_1spjTa6CGw,5.410956582532859e-05,4404,birank,101,20
TvnqERlxc8lFnpERkP8JCg,5.4099159467515275e-05,4405,cold_start,10,20
noRCd744AD5cAT0nuq5Aaw,5.4099159467515275e-05,4406,birank,33,20
Nr9EiPqLbE1b_MARnmVxNg,5.408563028485483e-05,4407,birank,57,20
M8Y9fLh41CLMf9tZBUTaFQ,5.4083949033664863e-05,4408,birank,299,20
5FxHK-Uj55d_kadHKeuYYw,5.405707827215374e-05,4409,birank,255,20
-yi4ks8BKZ-_xcJYT9WLjQ,5.403747324639181e-05,4410,birank,24,20
FSWJmMXXKAXdL6mrc-DzBQ,5.402234683011787e-05,4411,birank,162,20
ilriW8ywq5HFs56Ux8pftw,5.39947131504641e-05,4412,birank,55,20
FozqhmYlHTylkb-Vl-GrpA,5.3993953707313626e-05,4413,birank,809,20
2QJSPJ8X1tM2eZ6ipLf1AQ,5.3925079948443254e-05,4414,birank,124,20
kK6rYQcyxW_FnuVh8oTT0g,5.3913304205486834e-05,4415,birank,65,20
GNSiXp4UpopespSb49upUw,5.3898603400644694e-05,4416,birank,52,20
8q1goL8IPTfNMdEPm5ssQA,5.3896097677657446e-05,4417,birank,519,20
cfPs7KkYQslLLlH9r83vMQ,5.38926974843989e-05,4418,birank,84,20
8D-7SxEW-HUOqp-TfM2oLA,5.388450177019798e-05,4419,cold_start,11,20
e-Oj6-L6oYNdCY2nB5tRqw,5.388450177019798e-05,4420,birank,23,20
RwVutdZEZMQn7qfnlWGL8g,5.386415135915678e-05,4421,birank,44,20
i7WnyDXKpT-mPaHEMY-HcQ,5.383178741226155e-05,4422,birank,44,20
NiNYF7i7FoT3PiZNpTqsXQ,5.38221067431975e-05,4423,birank,452,20
NVd1jVceqef5u7ZW1aKKyg,5.3803007738220715e-05,4424,birank,97,20
lLDB5H7_Uqpc9hUd_A3Xaw,5.375304655377332e-05,4425,birank,46,20
96U1zRixy6c4vzmXAxbhHw,5.3749001500668117e-05,4426,birank,101,20
loKMBVzemBJN0RMGwW8K8w,5.374759420606732e-05,4427,birank,49,20
S0-IvLgMuzpjGI_DpLs_pQ,5.374540220880176e-05,4428,birank,31,20
w5uSvE0aMDKQn_0l9vuNxg,5.374540220880176e-05,4429,cold_start,19,20
3YEBcyWeqno6DzyZcEP0BA,5.3724414829919665e-05,4430,birank,106,20
Wryh0Nc-YrLxdntgA0x2Wg,5.369202290827759e-05,4431,cold_start,18,20
Jg1p_IMDIMByJwELjZRODw,5.369202290827759e-05,4432,birank,33,20
FiTls64Ll9f9OeqwASM-UQ,5.365953113928967e-05,4433,birank,513,20
yklgi4y_mRyjayUuWApwGw,5.3658602560799996e-05,4434,birank,117,20
l79KYZl3I2gi2C0JZ77BGA,5.364558845546996e-05,4435,cold_start,14,20
q22g76Uy0q0bSIoR74iE4A,5.364558845546996e-05,4436,birank,24,20
a-dPw0ISYHoxMmWgd4mK-g,5.364464592282754e-05,4437,birank,671,20
6bP0RhASi3WQuObr-FmTFw,5.362535860308992e-05,4438,cold_start,14,20
etK5pTCprPuKJCtiU-iLKw,5.362535860308992e-05,4439,birank,29,20
vilQ4JC8lHKkngWvqOI9Aw,5.359939729937649e-05,4440,birank,41,20
4pPtSIMVH9r5aLHQ0HKSDw,5.3596734867070326e-05,4441,birank,63,20
7fGsiwsL-cg4UIXWys5fNA,5.358493963444113e-05,4442,birank,80,20
3XmJrin3l2fbTP201HElCQ,5.358063873575998e-05,4443,birank,132,20
q65rexCPby1q3kHpKNkMwA,5.3571687633727146e-05,4444,birank,144,20
dmylotBWcIExhwyyft5bIw,5.356491976381346e-05,4445,birank,50,20
UNcxebA44CQPwyteLFUuXg,5.355397437020411e-05,4446,birank,142,20
0IdDSSNGXZY-qH9In5cDng,5.354470236024934e-05,4447,birank,230,20
2PjqWbfEefH1AMpL4opE4A,5.351776022537155e-05,4448,birank,187,20
ILgCJSDgPhnPNT8oS5XH4w,5.3506242886654466e-05,4449,birank,35,20
tRGmKAtSfPwe4Sl7uY7P9Q,5.3504677736056954e-05,4450,cold_start,6,20
wkIwr6GfkhoodGV-thcICg,5.3504677736056954e-05,4451,birank,30,20
m0t-vuBHQOfC1ldTF6Dy7w,5.349626876853318e-05,4452,birank,48,20
JOiDhBBiSu79PdPnYx87Xw,5.348152748453451e-05,4453,birank,44,20
iryPcdtXO3HQfUzXBqzckw,5.347670077171717e-05,4454,birank,49,20
zN1nWYBHTL4T4onTRoqE6g,5.3472470590507194e-05,4455,birank,194,20
B6k9V9q3BaSCjWtDyNipfA,5.3447756013173774e-05,4456,birank,266,20
5JyEHdmTufydVTQsw4afQg,5.3437713136424055e-05,4457,birank,226,20
vQ_rxK8TV37QOS-uJvGGQA,5.342648565372345e-05,4458,birank,110,20
4ORRY2fYsRhwN0u8QjQNEg,5.339497268519383e-05,4459,birank,174,20
l8uzbLGk9CLjElcWGyBZ0Q,5.33811703681021e-05,4460,birank,113,20
5OpUORgAc84h2Z4ctxKCiA,5.3373989477967916e-05,4461,birank,89,20
dq-02omJz_ufg1F-BME0kg,5.3348399151333146e-05,4462,birank,163,20
6yw6rcys6FuMnbatD0lEcA,5.33276438004822e-05,4463,birank,53,20
5-JfStgLY03ion8gpUJF4A,5.327927133528712e-05,4464,birank,82,20
YMo-kArYFQu7JhyviZfYSg,5.324853568907676e-05,4465,birank,107,20
l5NgHzWPPHYe-ulHz6MYpg,5.323930448060894e-05,4466,birank,97,20
4PY2rKHXo7DsRdHvJNwAvA,5.323684261771331e-05,4467,birank,68,20
Xr5ceZ5Gq7cc8YuyLYz2bA,5.32346315792579e-05,4468,birank,363,20
SNzMPnNJgzaCtDY_uhW4xg,5.319823416138479e-05,4469,birank,49,20
mI3d2h5I2rbzRmBjAcD-8A,5.3145975933992054e-05,4470,birank,43,20
FOTp2JNMj0_SuDSPKYhixQ,5.309948052398609e-05,4471,birank,93,20
Q6gX_JvVZHW3N9Wkh6RXNQ,5.3096885113087296e-05,4472,birank,42,20
MCNO7rSHfFj4tllpFkMwSA,5.307631054172196e-05,4473,birank,231,20
oDDQUnbC0RCYJBjc00NRew,5.306605134673377e-05,4474,cold_start,6,20
wDE1AfRVCKUL11hKehQEfQ,5.306605134673377e-05,4475,birank,31,20
x4XipmTC_-o-3BLS9jst5A,5.305379209058865e-05,4476,birank,101,20
xtAgDi9BPtO6FdcgOtcyHQ,5.304956374752162e-05,4477,cold_start,11,20
uSw3X8i2qisTUmuoHbXsIA,5.304956374752162e-05,4478,birank,39,20
HqjKx2lWhVa8jjhPNkkLEw,5.3032793422739784e-05,4479,birank,148,20
BKvjZNKB5CKcVltuc-2T3Q,5.3019111526071766e-05,4480,birank,65,20
56R9jd6PBz9jEg_WDyP7Sw,5.3005168724068765e-05,4481,birank,382,20
2rmpfdyV2POqpXtmPHO_IQ,5.3002215477680964e-05,4482,birank,119,20
TlusNUxZToaR7yjn69H5JA,5.2977971092036785e-05,4483,birank,75,20
ZekJUkrI9XqSx6fZ7Izzbw,5.296589755908805e-05,4484,birank,122,20
9Hz4L2kothD6hzwcMa5-zw,5.292679862283997e-05,4485,birank,32,20
KM9IUOILUKPQ6-g0oCxZ6A,5.292679862283997e-05,4486,cold_start,9,20
13UgduZFJXeiTFsJu5Y8gg,5.292475540035454e-05,4487,birank,124,20
7TzBf-cZT2qXbfCt1yU8Rw,5.288994635592224e-05,4488,birank,81,20
p82PWptZxgIY34qRbKMk5Q,5.28589533434206e-05,4489,birank,43,20
Tyie6h1FTsTeyGm-2BnRDA,5.285594094942347e-05,4490,birank,47,20
jK58-2RpBsUbGKWRo0NlYg,5.285511313077705e-05,4491,birank,97,20
h6pRlwoIpAxco0CKcVLxeA,5.282850468030098e-05,4492,birank,23,20
doXrSxu1hoYiQNlmyWS5yw,5.282850468030098e-05,4493,cold_start,16,20
o6QW19rG1Xsy_ySsxqkpxg,5.276093042139386e-05,4494,birank,66,20
jfv6PEdL5KchI-DGJlnbWQ,5.2748551921963567e-05,4495,birank,30,20
Emrw1nbhx9i3_y05V3Y70w,5.274530023561655e-05,4496,birank,46,20
pt0SLWdKuqrv7KRMgpOhLw,5.272027611511378e-05,4497,birank,695,20
OEeQTVPtrKq4kPqdIJLrKw,5.270620893271374e-05,4498,birank,43,20
UIlOq8dHsaqOqTZJVvI8tQ,5.266725338898972e-05,4499,birank,169,20
Te2NUeKrrwcKbUFuRZEfAA,5.2658559590846225e-05,4500,birank,21,20
iaraHjNVUQEqTp5jla1yZA,5.2658559590846225e-05,4501,cold_start,16,20
QSA-x2bb3kum9QLFpy7vUg,5.264461232524604e-05,4502,birank,88,20
BfwzLf3NEt6D51zB8rNwxA,5.263729468979109e-05,4503,birank,76,20
U6oNVSJAngSFXcCzNBXgGA,5.261160517776406e-05,4504,birank,125,20
s0VpsfcyxwqvSGvvTPyPiA,5.2590517499456966e-05,4505,birank,173,20
TtFwubbGIKnVsx-0pa7KiQ,5.2558014350809516e-05,4506,birank,280,20
p5pQ5PKXiEc4yLxsL4TsFA,5.255120670247099e-05,4507,birank,404,20
00sOoojttpdZljH8VgOU0A,5.254557222555923e-05,4508,birank,163,20
wjUlOsBLLnxpprgI-sSiDA,5.253227925064741e-05,4509,birank,125,20
cUYw6i8MF_2WEdd2d8t9yg,5.252506000219784e-05,4510,birank,387,20
CRtP520-w6tZrGN2F53Ccw,5.2437035112591565e-05,4511,birank,45,20
oc6_IVWcfALGuXM7ZEz9uA,5.243630107360659e-05,4512,birank,268,20
qsc66GLioJicWLYn7VG9LQ,5.241639584862145e-05,4513,birank,53,20
PE5-eg3xvGDoCN1Ikh2rGA,5.2415770361078624e-05,4514,birank,47,20
OgCyBZICDLrOSWxgnSnMVg,5.239781825982169e-05,4515,birank,72,20
-H-El0POa4KEtmyDD4QvtA,5.238419968843868e-05,4516,birank,30,20
h22117eMO-kVtCOLYYL6GA,5.238419968843868e-05,4517,cold_start,19,20
WJhr0iwDJ-JWpP-BNuUN2g,5.237430617739371e-05,4518,cold_start,14,20
kQhmw4RexXf6rfjpiysjkA,5.237430617739371e-05,4519,birank,29,20
_8bELjUz5tnftBbXAxKyjA,5.233228086529971e-05,4520,birank,402,20
tKL_MbA8s_ZeU4RV5m-0QQ,5.230792812785226e-05,4521,cold_start,16,20
qFKjD2yN3gDqkoQEs51KZQ,5.230792812785226e-05,4522,birank,29,20
Gzur0f0XMkrVxIwYJvOt2g,5.228071436639957e-05,4523,birank,117,20
BGLwAUo3603af9_Wd06PBw,5.2259429059132945e-05,4524,birank,300,20
ocvQV-47kkkG19z8tmedpw,5.2248423708502575e-05,4525,birank,86,20
xvzsFqLC__nyri2ch3Pgmg,5.2217898579105565e-05,4526,birank,31,20
sSY87quBd3LjV5Rk-KcPPw,5.2217898579105565e-05,4527,cold_start,19,20
zarrSwnR7PDD-7w9usNVYQ,5.22102011417225e-05,4528,birank,286,20
YICdPG1yr1tzlZBd05xcQQ,5.219631977591444e-05,4529,birank,104,20
vRVoNDTLQl0lF212AjXepA,5.219063196083686e-05,4530,birank,60,20
dAtU1ilhVlt_uid1vTTbAQ,5.215797053079779e-05,4531,birank,167,20
-6kIZWnXPuDC6JiQJ-A1fg,5.2151625148668945e-05,4532,birank,544,20
8ohbOM0ulHhPuNAbtTMvbQ,5.214116874463975e-05,4533,birank,60,20
w0XIMGG5xwEwFdbXzkp8mw,5.211739909459636e-05,4534,birank,29,20
6o_nPu2NOnVkdHXvGy1tQQ,5.207658291305279e-05,4535,birank,168,20
