treated_id,control_id,treated_propensity,control_propensity,treated_outcome,control_outcome
QBvj3FvJbYJRa9xWb6DyQA,ovTOR6ci8a43WEWm_W7MMQ,0.3399979811538494,0.3398352458076166,0.0129870129870129,0.0109890109890109
QCKYU9YTxa0cLXXedYuxGA,GUapKeZz8THjpuS3urS16A,0.5863909585303217,0.5640436727081737,0.0,0.0
QD60OSYzQREO836FG_vplw,oyrz4wG_0cI2xStw8Ct22Q,0.5228783945448571,0.5229360622568089,0.0,0.1
QDIayj7bwqoH-rrBfbBZBA,gGf7dpWXL13f57CwTIvEkA,0.44182600937935035,0.4418427895911632,0.0,0.0
QDvQmizwCiFGf3y0Om9jyA,KOXS3nJm-e5E5MwQ6Pfrlg,0.5646366789718773,0.5640081636858553,0.0,0.0
QG_CEG2_kb-0af1O0HiADg,eHzPkFFmnWJC_YlkjJ4fhQ,0.5859521478742264,0.563980194797015,0.0,0.0
QJaB5FXOOhWjWI2f4Z4SDA,8Ho1ctSlanp9w_-dPmkFSA,0.5184794137214132,0.5184448761577795,0.0,0.0833333333333333
QM2R4q0SGdFcpQ8y7wTSiw,6_Zf2QsRHCH1RhbzA9inyw,0.41948862065161213,0.4195759877440093,0.0273972602739726,0.0
QN_zsAFypp7lCuK7Txr-eg,Vil6Ox7d0GXkKHIzztyUfA,0.5791377168371837,0.5639522255011113,0.0,0.0
QQUDUU_4bCu2BIeofxaY0Q,o8aFtFrZcWp-twnIgdqwyQ,0.5705214200218178,0.5639298065213164,0.0,0.0
QS6fgF1QGHC9lABq8S395w,1KsRngfDY9Tr5mGvOQaG9w,0.4530323948435088,0.4529759961300045,0.0,0.0
QSA-x2bb3kum9QLFpy7vUg,-xgWMTF_F8E85I_XImNEgg,0.5445893969118564,0.5446464401164042,0.0833333333333333,0.0
QZcLPdsNijgiqz-cds3efw,cbimTBHAiibDpq8O6mP4VQ,0.530552667529476,0.5305091244419656,0.0,0.0
QdzVXx4rzlEf_6ERBWEjmQ,iuTj4Se42VUto09Stkiq4A,0.5528694829939441,0.5528591804888737,0.0,0.0
Qe7PItqlut81ypED4uQpiw,Ptt6dN1N3_jbdeXmU0eGGg,0.5731142998771634,0.5638514461643058,0.0,0.0
QfO-suqu9rYaX0Bh2iJ4mA,VA3WTqU9b88Zgck34s-0sg,0.41262290403545837,0.41211827680178,0.0,0.0
QfntRgLd_fR0krYYZWbeLg,jqVyVd07PJnmOmEb0GOJtg,0.5410781670030401,0.5409929912703717,0.0,0.0
Qge2dkrXXhXFEk6E8jysNw,bzvxt0sP9OMwwks1vLSzKw,0.4256794700803052,0.4255459616054172,0.0,0.0
Qh4SE3580B-nnH3DwuAXOA,mlwJfMFNERB9cGgrB4Uppg,0.5609618877788718,0.5609981706691112,0.0,0.1666666666666666
QhFftZD6diXpF11A9U2ZdA,rlVL-Q-fActNnxip07Z1kw,0.3756600388103757,0.3757388288926882,0.0,0.0
QlgkDPk0aS19t8L4aKT2zw,hXfXTxPeiR8HBAtmsMPYzA,0.5460638504326075,0.546055348822004,0.0,0.0
QnFIWz-CgEVqQ8qhzFrl7A,imfSiNMesWjGTSX7xLDHXg,0.5657307738708177,0.5638133617342188,0.0,0.1
QnMTRCUEOgYBc3niKCfaUQ,H3CGcYrOufoF8gRDQYTMYA,0.5683730466201434,0.5635632804540587,0.0,0.0
QnVOsBJWKZ6nN79VbV6l2Q,s2F9H5wDvH3LJqBfThmflA,0.3904092435630655,0.3904520265843257,0.0,0.0
QoezRbYQncpRqyrLH6Iqjg,IdIOZSbnLRcN1dG5PDXDeA,0.11307913512482455,0.1135483576518962,0.0080645161290322,0.0
QpPc51mH86xyrRmnFijpTQ,9RmCMNxgGe7vX5MYF_TM4Q,0.5046196930758718,0.5046519791534487,0.0,0.0
QrsgwJ2YG73Ry3byIcABVw,NC2VO-5Y2lmINFSCK1ZOLw,0.5620908111112187,0.5619333544726289,0.0,0.0
Qt-yEn_BymopCRwkSJEW2g,JIvfg4W979rqqfGDRD4MXA,0.5745332840942609,0.5635213172884603,0.0,0.0
QwH__zx8N0TmF0r4o4yOuA,XBGXPRTzUTPdzBRmNCjOig,0.5653421925354994,0.5635213172884603,0.0,0.0
QwlwT9sJrf85RelP0frxcA,XYBSsBx31fUbzIuW4ro1PA,0.5366991095388888,0.536697069592251,0.0625,0.0
QwwNjAyC5I8inmb2lNYrAA,1C6IeR5K7vtEPCcb164svw,0.5499527286017951,0.5499386531275644,0.0,0.0
QwwljXNHdWjb6UkIFJZTlg,wf2BEEcyK2HxxQiHSUI2Vg,0.581207772370577,0.5635073293644454,0.0,0.0
QyEMjcD8NrWm-tFAUXprhw,KuCqZJuqs7EEWzxeZ3w94Q,0.5783888173797703,0.5634171442968032,0.0,0.0
Qz-ns3UaKe8irtH1wOAjfQ,mZhgrM010o3JkaCZO3dXRw,0.578016984956788,0.5634147278422262,0.0,0.0
R-qbcd-Q8fkY5mrR6b6ivQ,GsppfYtMMxI86N9FuXzccw,0.5844608406489441,0.5632246651627354,0.0,0.0
R13Oidfd96gQqayPMA96VQ,I_Sxmx6puRYyLS51RtLqtQ,0.5796139662356216,0.5631980051362238,0.0,0.0
R22wAKcMz5BsZSQBRcyLHQ,3emutOUAcgDUtwiXGDnYGQ,0.5832887954362816,0.5627656089594298,0.0,0.0
R2ZVVKXpZVQPj96cyDXZwQ,FvvlLwlLrMXx7ScfKdx3MA,0.5118444538848372,0.5117919063811383,0.0,0.05
R4V_g8fR2mB6RjvpBjBElw,Bb3F76xkJrA-IwXLNK52RQ,0.5650737760046795,0.5627656089594298,0.0,0.0
R5ycR4CZc1mNdxDtY2PYAw,5SiNn7wyc2qOQkOC7EXYOw,0.5757120421497742,0.5627431762736355,0.0,0.0
R6IRHj65pEE-YJHVudBuVQ,-TSPsir3LSLO9vVBkvkqUw,0.42910432092688583,0.4290615334539865,0.0,0.025
R6n618g5agn5lYIp3TnEyg,scbhmEZlGBKELaLdIlNbnA,0.5775618149372002,0.562708741170522,0.0,0.0
R84qWSVghknKWKXPbKwYLA,sNsTaKQVajoHTltd_HK-_Q,0.5771981563231049,0.5627011954413761,0.0,0.0
R8CIWGd0SADUQI0X_bydFg,bfpwNZp1TprfhORDNh6iTw,0.557644488555319,0.5575237978004142,0.0,0.0
R8XNdKSd9078txLtRAhvUw,TQHkhkAenVgUQaf4Hf9gkQ,0.5877065650934182,0.5626753895756644,0.0,0.0555555555555555
R9VYqhQeGtHpaadx4eK3_A,ZTg2GBgQj1WwAO5ySsTAQw,0.49309437332038836,0.49303102386611186,0.0,0.0
R9qdziBWlg89-wHm47SMWg,uO8ITLi5jQJpfN-TCoIh0Q,0.5878526666504706,0.5626737081143968,0.0,0.0909090909090909
RA90yF4DWcRIcDj8S5qkZg,jyI0Egi-Zij0WLxgW1Qjmw,0.584913919503632,0.5626592137109414,0.0,0.0
RDXH141tT8d0FabI0dpr8w,-2BDt9OdGiBONysWCdKgNg,0.5815151255424883,0.5626581872979383,0.0,0.0
RDbNHzbnZ-gRcB-jkG62Yw,u7MJKcNdZXYyTeb67vD5jw,0.5849001121473323,0.5626452196013025,0.0,0.0
RFTz_DEyA1PZANcF1rQYPg,pqO3306gXylthbj1nE2Gyw,0.5057468376714729,0.5057314874561588,0.0555555555555555,0.037037037037037
RHA7txgJwqFBMOdcGLS3AQ,U11YzwqthKNbpZeyufveEg,0.5043293812872204,0.5040069521071977,0.0,0.0
RHKhrJeq5iDRxYgobK4mCQ,EmN85_ePa8uogLdjN0g6Gw,0.566624959461653,0.5626312253919529,0.0,0.0
RJ_FlAlEUf8ALPxsEGn1Ig,oqYUDzhTzsw9N_Z8f0Q9IA,0.508635555535022,0.5085952888642692,0.0,0.0
RMZOOXWt6S0FkzjsuwjP0g,KfnMkNJrQQMmqNs34aAXBw,0.5766371970785531,0.5626172310829136,0.0,0.0
ROcDKj3OnhC0Uem0dTGAHw,lYR0aZbSxBX2yaP8enIn0w,0.5355283145789705,0.5354570096836788,0.0263157894736842,0.0
RPgiI4k8cSwta5C2gFkfTQ,6VZg-hUWOalEUpW71VxtOw,0.5274273590928438,0.5274318927384153,0.0,0.0
RQ9RnhKijxH3vvBbXm323A,zYCrmx7qSuT-6ut1_F22iw,0.5822763149952351,0.5626172310829136,0.0,0.0
RQGrUjVhkjO9g-C-vl_nzA,d0Eb3kHX1QQgk3UUBzuOhw,0.5441357420009669,0.5441594818215663,0.0,0.0
RQpPCFJwPaOOCqX6S3nujw,ZNLHB8ljPt5jvwxpy8GAhw,0.5847813206766713,0.562566807464852,0.0,0.0
RUgPcPSdvwvCKMzl-au5yQ,LeXTkBfmJbGlG5VNLNLRyw,0.5408054786548889,0.5408416866945973,0.0,0.0
RVIDySg190UzD4bipBqSOQ,e8PPDsGG6zLe9qV6x7B6Qw,0.5343054902635587,0.5342865756094949,0.0,0.0
RW3iQlF3KB-BNg4V4f4dkA,wUJqfAtMvxG2m2oKeGXRGg,0.5705069871817438,0.5625603589963197,0.0,0.0
RW9kgSc3ijbmnayAlVHzGA,ZqBwsiBlMqiMTSjlXAenMA,0.5532197989078486,0.5532357172289477,0.0,0.0
RXwaoArqhi_-JnZh5MH_ow,TeXzzAsEkkEE6lRj0J_LXQ,0.4250591975346796,0.4250926393918506,0.0,0.0
RYYMQiesuGflwx1IsAM8gg,mv9uuDPJDaxl0zJ5cEhpXA,0.39672599680327963,0.3966273566149497,0.0238095238095238,0.0
RYbqjtb0P6fNQh-Txs4LBA,JFY8k6JOc-iz1oszqHFgCg,0.5807673941523405,0.5624828373659095,0.0,0.0
RfDM_uKnm093LvNnoKq0xg,me-gE1a7-DRGK9oeuCmbrw,0.3695268539206487,0.36955107883282834,0.0,0.0
RgVcY0hWnkZkP76cqb5ZhQ,5Vrbqr9DK1gkrHGAS7y5eg,0.5786828745417195,0.5624688420011809,0.0,0.0
RhBsbZ8N_bSH-jD9X9FFZg,uHfI3MPfF3vvKuoeY0-0EQ,0.3746298254511709,0.3744708121850071,0.0333333333333333,0.0
Rhou4pBQXvlPdw6YAP0VRw,XRDcLPEmTyZihws-_sC3_A,0.5619956104511058,0.5619161457318587,0.0,0.0
RhtWU4tTmfzC-715ltmv5Q,DPDqL_--3SgiXQ4P8U4kdA,0.5724962620034606,0.562390422837373,0.0,0.0
Rj7TzLBeGt6gq6Cafqz90Q,KsUimGJMBc7hNcNtZVrvRw,0.5634149632712758,0.5623204417399421,0.0,0.0
RjKTDimEapGJGtxIMnIwbQ,62eQzOWKmzsIJnJN33vofQ,0.5729250248319828,0.5623137065618196,0.0,0.0
RjPfO7a5IoGcAljTL9ZxBw,IqocLKWSjSCCRakMon52dA,0.5265451345340477,0.5265442174727241,0.0,0.0
Rk0SeN8Ur_Z7cVHZttGLKw,1MpCSA9931OUqvZ3vTqzvg,0.5821158080401598,0.5623064452227384,0.0,0.0
RlKxbcxLSUqjqL4tv4mOKg,qAYmjp2zObRayfpYVUN-HA,0.5461484291169022,0.5461798718563167,0.0,0.0
RmZ9CORyRONwfJYGrPPpbA,ZWTaHa3PUhllOcvlCEgybA,0.31991885704983886,0.3198509719534018,0.0097087378640776,0.0121951219512195
Rmr_kEVZGzIqzLRjWsmP-A,1MPwu6bFI67m39SUXH1hxQ,0.5756619895672139,0.5619096603257818,0.0,0.0
RnYIZ1N5xRiA09DiEt947w,V2hqC0b1d6Yn0JMGg4DCPA,0.5764622145752729,0.5618611744746651,0.0,0.0
Rr2zNZ6d9_yipQLsdDq4tQ,TP3LNjHNph_yacJ_fo3ULg,0.5626581872979383,0.561818280709252,0.0,0.0
RsJE0PIwTgKSB6CHmutjAw,zaCX8VFkfunbp3yH60Zg_Q,0.5708581904404224,0.561740730021205,0.0,0.0
RvV-egTT16QOsKw7DEu2NA,HFYgRMHh_2LN9nVhagcMuA,0.5705214200218178,0.5611229427720709,0.0,0.0
Rvgiu99ueTM0i_a7TbsB1Q,OS-4bz9u46-7sVBTMfhkhg,0.5850603119743949,0.561097926018027,0.0,0.0
Rw8Zf_snPdZO_B3XFOsJ6w,mQ8qDT7Y4X7e45bSHOqL_g,0.39574603342411785,0.3961761964405954,0.0128205128205128,0.0
RwVutdZEZMQn7qfnlWGL8g,hco-7K-Kjtoc2SaHBuy9Xw,0.565179012721793,0.5608273824617925,0.0,0.0
S0UPup0pLE9knjrwc-kAdw,ekBDNOCEzskY6VH5SBbGkg,0.5682614312949553,0.560788553830203,0.0,0.0
S18_H6x5IisrGmIW9ITdlA,uzp1k2LiBBwEjmSd8dv0DA,0.5178536523949012,0.5177404330659046,0.0,0.0
S1HBESEvvKLcMTy1uz08sg,lT_VFhU9AF7DiV0s_9XIJg,0.531515212982176,0.531609755938872,0.0,0.0
S1JGVt_nIqTpCyjrzQZ9Uw,MuJACN0_RvP2VKT-M51SzA,0.5496401472243708,0.5497330985767789,0.0,0.0
S2qHo7frBbF7dWwmvxGZTg,_VYWkhKEy3QO1LTD_rTPYQ,0.5843143869501808,0.5605808022868365,0.0,0.0
S5LnH1njwFBlq77tIkjI1g,Z0mBsgDzDnFAEC5o4X6G9g,0.24767450057695264,0.24740250773761768,0.0,0.0075757575757575
S5VH9dR3nCgNO5C0M_HttA,tvQqqSi6qnwYGMTSYfjWQw,0.5716389591375783,0.5605320348050878,0.0,0.0
S5oafgiMvZU5AucxmX2xsA,1F_lKVOdC8UN-5UOQ-FSGA,0.5472092065972,0.5474369044138359,0.0,0.0
S6tR7vBAg-3b9mGLB13-Ug,RddG_iqsIhcnBG8vLqc_-A,0.31112509452618503,0.31168014659211785,0.1666666666666666,0.0
S7Cl9gYqaC9jlw32yd4_Yg,bZ5aVoArjoE6F2Pq3yf0fg,0.3463508741323727,0.3463771359082264,0.0,0.0
S7sKdwrSSzwnJqGY4hPkcA,dg3w68b9e4pJsdeCv5pHVQ,0.586230909112406,0.5605303272816474,0.0,0.0
SATUtY_PGhTicpMwDF8nMg,YMo-kArYFQu7JhyviZfYSg,0.5232359973322378,0.5232483204341941,0.0,0.0588235294117647
SAfcQECTvbjL_go6qn7gHQ,C9k02Ejz4RXwRRaKNKAYCA,0.586230909112406,0.5604587226513442,0.0,0.0
SBIvXnAHFPSFk7DNLtNUSg,TlusNUxZToaR7yjn69H5JA,0.5772814246660852,0.560404242610955,0.0,0.0
SBs30RyeoiEU2LjeiH1YFQ,7iiUkblw8yXXsM_P-EjBwA,0.5758593266492529,0.5603902327215523,0.0,0.0
SCvq_xornY-FU7yGB7ZzeQ,b4GPlPrcZLZY-TDvr8u3Ug,0.5569234408736795,0.5568906148406576,0.0,0.0
SDF1usj2mnUNqbIy4JBQTQ,zi5cMfvS1imWog3TFfuFnA,0.5478061068347974,0.547833881983483,0.0,0.2307692307692307
SDuDbDZfEKKR3mwcrNsz5w,lTk4efVzepR0PIPayrHojA,0.47387047993933107,0.47386784130462484,0.0,0.0
SETJPjryrcYvo2ezLm0WaA,QCZvkvipsfyZ_5uBy3PkpQ,0.5503794065506066,0.550423972412246,0.0769230769230769,0.0
SFnD_MIA4w7emObpbf6H3A,sIgFetlP6tX1vYWYjkyq1w,0.5037177830117866,0.5036726199000942,0.0,0.0
SHbYc3bul_1IaifoHlT3iw,RdIffoaCKPkct-1EjP3JCw,0.4506827264764488,0.4505729857223338,0.0142857142857142,0.0444444444444444
SHhgDe3KB2ycYxUG_mI-HA,A8gVrDQNeNOFLep0icvpSA,0.5714211157684237,0.5603553056730725,0.0,0.0
SHlngye8ADgmOcU-oXjXaQ,_uvTdEAVbPVch8ESDnvbuA,0.5850465060330642,0.5597539093594253,0.0,0.0
SJ_hPrUQa0l3PS2vQi-0yw,U2o8Jz66M5ceXfi5C_lT2w,0.5804875861193883,0.5596333396432304,0.0,0.0
SKHxYjxnganAHf5l_yB6Yg,rcXGrE-U7b9MjOJiYZ9SBw,0.5835818955575885,0.5595672665840261,0.0,0.0
SL1CvdV8mqc8xqTJAR4kNw,a2UtxqPxstaoyU4yrisDwg,0.5860984332894882,0.5594902939502072,0.0,0.0
SNYpn2BdTbz8QrrfH8rvdw,ou24typ9w08S_WS8piWa1A,0.5702672088676082,0.5594888414976117,0.0,0.0
SNzMPnNJgzaCtDY_uhW4xg,E4hgF2y1DiDdijo7rcOrLA,0.5613623094315873,0.5593781623342193,0.0,0.0
SO0dcsQP6I83i4QIZg0Y7A,Mu90i2c_9B5LOW4FpCWjEw,0.5852204938190975,0.5593220942535947,0.0,0.0
SRi09Oz23ob1LGDudhUoQQ,UBriJCMES8rsmY0SiYjtSw,0.5569006393886708,0.5569708043229804,0.0,0.0
SSKhM0-bEYv76DcExRAiSg,-Y-t4EXY68Lj6DqVFg08gA,0.5536247143609954,0.5537477347927113,0.0,0.0
SSflsIndvh-xokDPiqZFPA,qu0qoXXxVVDxMaof1SFzXg,0.5619695563905858,0.5592700288812181,0.0,0.0
SSngoZZUm4EwQ7DBCsKNFA,sTQDxlvt1fxBXvu-bvE7Kw,0.5162295895522532,0.5163065034375638,0.0,0.0
SSp4GBRnvdnuLRCIH4v_mQ,5LMTmQJBxP9aONuu8KhLbw,0.5859383506056707,0.5591293489627148,0.0,0.0
STU4v_QuqjpsUJmWU535pg,iJp9sq8UddLSrUtIieoD0A,0.370734816906338,0.37080161964815944,0.0088495575221238,0.0
SVN5tqic3QoK1hhfPU4u4w,1QprdzNzcYKRcSTIfh5BGw,0.5847813206766713,0.5587695695711004,0.0,0.0
SVXr9Ta3-o2TJfmDEBuK9w,hk_bXoZjJQjGUqqCGq6WBQ,0.5772120346850358,0.5587695695711004,0.0,0.0
SWKjVbrlsrDibS-spyJCDQ,7svjXaOKO5638eYiymNP2A,0.575017110861717,0.5581327500563313,0.0,0.0
SWP5Cck3Hd_g-KWfVkF_IQ,S0DD7L0Cu-fzIkzHEmjzTg,0.5522576698330293,0.5522832030998598,0.0,0.0
SY8-rMi4JMPEQJ0Wzqd-5w,lHOjknsVNLBHB0fs-SM7-Q,0.5730094372158346,0.558020246739566,0.0,0.0
SZnKIC9zVn_DJH6eC4ROIw,IlqNE_IDhqRrHAdfCItKwQ,0.5856457314510642,0.5579999190396505,0.0,0.0
ScWo1fsKbn6vJftI49bqcw,Fbq_tc6W5uNmQNrInXpd5w,0.4330565558998841,0.4332121840731395,0.0,0.0163934426229508
Sg2i4zlCcsGUlh5TPMz8uA,7A-q7-bajt0NxMy36dUfIw,0.5325570647024948,0.5325023533273688,0.0,0.0
SjOD3i2vTmPhS4Ez4dUtpw,2GUTsH6BHqasxtBEcXwNzQ,0.5779476274432599,0.5579875623473096,0.0,0.0
Skjt4qu-ix90v4r4blJ07A,C9UIBsRy_mNeSXCQ4WLMxQ,0.5624968326311777,0.5579771199727969,0.0,0.0
SmoEzF8pka2rCG_HgE21zw,AAYzFH0HjSUNL2nLScutxQ,0.5841955470202009,0.55793349677769,0.0,0.0
SpKppNFimODBt-BZ0c2WbA,pdXEjhNzy5YERGk_wBA9Lw,0.5721807435621682,0.5579319363305533,0.0,0.0
Sr0MtMVsXpYu8-PTJDg44w,GUAF7ybULhg68asLfFZYbA,0.5611904120217547,0.5579216572005019,0.0,0.0
SrtakCRVHSFOWtI70wdVnQ,DqqccE7z9veLPUzlrFzyaQ,0.4813826105536482,0.4814261136297426,0.0,0.0
Sv56wBnEoygNYJqYMfyC-g,hfnQgCDLlbUfPHkkMlpb2w,0.5577712417383587,0.557509768595564,0.0,0.0
Sw8uw0pmocFqzBhq0AP5Bw,u6ymLCUNz0WQwsSIJ21BAg,0.4666576708237999,0.4667702431642702,0.0,0.0476190476190476
SyiPLENX6wMfagzrsw2aFg,3UR6sAv6l4rtfSvTPTavFA,0.403847709837863,0.40412366269361033,0.0,0.0126582278481012
SzCgcj-r-iEzWtRIuhmr0Q,HoXdBq2Puaj69d8z6lgiVw,0.5486078484036238,0.5486880864141904,0.0,0.0
T0L0KltiJMAtrYHjqyuoMw,qkMMkIdghXUiN7eMNSpiHg,0.5599865766905152,0.557487278289261,0.0,0.0
T0qzsFxkHK9w1afnmns4fw,wS1cKdAunElzf9ztRx14Ew,0.4093258501683223,0.4092464211753081,0.0,0.0
T1a5ODI7B19pLQVdBIs8Gg,gLPlHz4xHajEWqQ88w8_tg,0.5632688159373008,0.5574470935171554,0.125,0.0
T3FF-JsbLeBIZJS0RcZdqw,t-ZpeItaWnYymUK1Hrzr1A,0.5810609939724486,0.5574311599643634,0.0,0.0
T3Z5p2_2tJrFdD3ohUE5Jg,GLoP6o5UjGa3g-IP1L32JA,0.4800272271818149,0.47994280415519214,0.0,0.0
T3g3tcBive58pmsbB_nkLg,-k1iNvlyQZkZ14Hcqzlk4Q,0.5681274406017357,0.5573469797281189,0.0,0.0
T4-vocFpzwlIxAQIi22FFA,eE5w-7yMOwgL2OPsG85Z2w,0.04936561620477471,0.04934236766293201,0.0,0.0034722222222222
T4RdefWsIRfo_36Bv8X15g,Z1whpjCi-3RiuBPUtdK44A,0.5757814973838928,0.5572561930226865,0.0,0.1
T6HVr4su70-JEo0XDDV9dQ,H6ssEvfwH0LBwljZe51Y_A,0.5272674212173979,0.5273184949711442,0.0,0.0
T8I4aeFWzcha5Y5C57WsdA,KN0IJPxZ6bwVYmqLcAfRdg,0.5810609939724486,0.5572543342709118,0.0,0.0
T8KnchPug4GhrwvueZUspw,40W1u-blvEhffAPrOtUH3w,0.5687470367165591,0.5572037789813684,0.0,0.0
TBmOpMQfWJy3v3b713X6wQ,jgOgj1gvfPy3DEIpSjQiOQ,0.5278388675325291,0.5275769212795725,0.0,0.1111111111111111
TC0SkzAqSdbmX0bYyvoJ8g,em474WuTw7-OkhPfX4EohA,0.5508498885895345,0.5508705805130221,0.0,0.0
TCROPjxfzCZzrQjqLqstSg,ExsrjgDLRUtqDeTsUlCyQQ,0.488297311800498,0.4880484221324225,0.0,0.0
TDWeczZPdLs5xhTmuh3vHg,Du9QRh1EvGO7EXG-m9Sb_g,0.5850603119743949,0.5571336216060967,0.0,0.0
TGicQ2Jbe05WIV4rDUFk-g,FG7_-7LtVdOecAqThoFOOA,0.5589727486831119,0.5571251591728471,0.0476190476190476,0.0
TIQz_P42B1BtCJyg2YUhLw,rmPlBsLaXv9mMPltIZO5hw,0.5841679183590085,0.5570494297469953,0.0,0.0
TKzt7jlAgLRJe4vzQje1bA,TI3Rydw47yBMzY1oW2wJUg,0.2832566173415601,0.2834251888731249,0.0,0.0074074074074074
TMfqKovAdxptiQTqv5gslg,WgWZDEDf2mbbrmSOIFPDRw,0.5487409378549558,0.5487571670834175,0.0,0.0
TNtiicqWe0CgdmjWhm60HA,djj8qE6hQjSeyEt9T2H_dg,0.5576344674683685,0.5569848370371417,0.0,0.0
TOGQERO4hdon5DoVXHooEw,TfSOfMR7s3n9rpoy6u60eQ,0.5868296320541715,0.5569763740215949,0.0,0.0
TQGnMEbtvn4B3K6ZQIN9cg,4VaEkCFqCsk656jQxPpUpw,0.5868296320541715,0.556822008565777,0.0,0.0
TQPs9n0t8KUcxhrHO-N6ZQ,nacRf5nG7Cm5Dhfl7Ijlmw,0.5603996725114974,0.556822008565777,0.0,0.0
TSkZWzfBuBr224eBMczZ_g,MX7qpwwwdBry69K-V4432w,0.554327514249233,0.5543190410894865,0.0,0.0
TSxF44padg6v9AxLJp-hag,kKkw3zsIGMQDFQXP-_yYbQ,0.4648152217734559,0.4648677966270274,0.0,0.0
TUmDqPWKfovIhDSEh-TC2A,BvpSIYibEitPN-SH14I9yg,0.5775063130691179,0.5567804888122863,0.0,0.0
TUpEcktoaIHfegZywmDbuw,u2FUWB2xMipayzmNmJ2Mhg,0.45449766548942316,0.4544000628118046,0.0,0.0
TW--ofc3fcj2LM1Y-UK5rQ,6DTwmhrbm9x-WO-A8Db9rQ,0.19901437552866394,0.19853128687075527,0.0072463768115942,0.0168067226890756
TWc-JsAnv8fssj3nJz_oRw,_O_KBH1MStcUkS1xk5pxsg,0.47862091865878337,0.47836559357451053,0.0,0.0769230769230769
TYSI8iapliyWOAmNi2RJzg,sg4zySgp0Al1WNk-JhTbHQ,0.5872681677926312,0.5567543618724142,0.0,0.0
TZiFEVqaVckIANgI6Wx3zw,n8F6d2M3vGfQSZCXy_2ptg,0.5822486500004282,0.5566647383815306,0.0,0.0
TZvtPXSYAjMFe0-ddll9FA,BORvYBcXG-VbwNBylwUInA,0.47998754958044554,0.47990167732298417,0.0,0.0344827586206896
T_bk3j3xvRWYpQ0YAgvhHg,5vIfUavd23X3lBzjnnc4QA,0.5616192513394711,0.5566451330649174,0.0,0.0
TebJaTyTkScemRVHZUAPoA,mC_m-4k9Xo1kzjSL0w7uoA,0.2403851516366097,0.24059180358614085,0.010204081632653,0.0130718954248366
TfP0dN1L88RcWyQzp2O7Eg,nROgQ9JIN0sjv-i5R1rHcA,0.578432984017827,0.5566451330649174,0.0,0.0
TfS4WxvQaQ96ts6fprfH0Q,kAhT_pFlNuL3yfhKrpYRWQ,0.5645732207497436,0.5566170631563445,0.0,0.0
TfYFyl8WFLPKGTcRz8AMpw,X7_PtukZ3uDZwuEVnCmqZg,0.5745610866939346,0.5565589614537527,0.0,0.0
Tho_6e_z8EzWEgj0z7-5kQ,0nlGy4Q5La_hWomqRIskxw,0.4950639483976937,0.49504649860835115,0.0,0.0
TiADrFs870HFMGWGXziySg,at4PB3mejHy6cX_xNLhMYQ,0.5585367660363196,0.5564963150246333,0.0,0.0
TiapTI04Gtgj8AhIN-9fqQ,C1bqyTxjnyd9WQ3PgLbMDA,0.5603101735660275,0.5563991883920351,0.0,0.0
Tpr8CltepNzpRpQC2JM4pQ,5-uI2a8avO4QtM7l4UHeNg,0.442863763336241,0.44281011949613797,0.0,0.0
Tq1qcFHbURcncnR03YiUPQ,uR--z40doqUJNP5WVsSKLQ,0.5841679183590085,0.5563615235760181,0.0,0.0
TrLVI1qVuoiQRgMObsFIrQ,BfCTFKdKhdQ-N9k6ZuKb_w,0.545358707086231,0.5453985632509136,0.0,0.0
Trag_neVzNhujsh-hdfg4g,kgzgHWoGBznqRODFLy9FaQ,0.5832749725359302,0.5563530581375192,0.0,0.0
TrcS6ja_Kb3jtRSaNB-36A,gad7BwCpIO3_XOvo8aosJw,0.5240543087465633,0.52388876182536,0.0,0.0
Ts8RgdXdACrYBUR8md99-w,S-O5ht3Z52FZiVoOhl9BRA,0.5840214348997872,0.5563390213517478,0.0,0.0
Tt2R4wjIcwEUgD-3SNmT3Q,9LZWyTM6KCr6JvfWEgGeQw,0.40688366148562505,0.40734643722623315,0.0,0.0
TuRCuEVeYE0dfF2d2pcnRw,xM-HnG-yurTNI38ui0Akzw,0.5620330399095594,0.5563302596987236,0.0,0.0
Tvn4DEIXkRm9QY_IQ_HJJA,bspbvVY7GH6AVOKYevJTxA,0.566184560197446,0.5563083831298657,0.0,0.0
Tw4UzgT76_Yrd2CK6GhAew,uYBHf5LLq3f7YbBjncQdCg,0.4435138404207899,0.4436695355575744,0.0,0.0
TwXdnMqRlT7mrRCOUcKhJA,oOTk19z-imx6Dp2rlPOv-w,0.5556806703120195,0.5556245208412657,0.0,0.05
U0sokqPeNaDJzbhLZnDPzw,JdiS_2HdAMtBprXgX0zkqg,0.586683422823473,0.5562688360741224,0.0,0.0
U19I-WvCc0SwxXpoe86zZA,ovvpslfuo-XDQ8PSvjszxQ,0.5824229735936436,0.5561565349594907,0.0,0.0
U1Gao2oKgFaggpksDIctiQ,zxuVnNVAUm16Sro0dS_lmg,0.2111688287558234,0.21117468063046813,0.0181818181818181,0.0165289256198347
U3WKSiu7OquPEnRuEchthQ,7h0GEzhYlE6djSel23xleA,0.5400061760916773,0.5399922249273524,0.0,0.0
U3ymuxVlD8yPVbJZbYqzhQ,vDhOjSNfgA4eE1Rj88-XDA,0.5751834497926361,0.555872862292773,0.0,0.0
