persona_id,domain,archetype,city,ndcg,hit_at_1,hit_at_3,hit_at_10,kendall_tau,stars_ndcg,stars_hit_at_1,stars_hit_at_3,pairwise_win,revisit_score,model_revisit_signal
COF-CAS-0311,coffee,Casual Weekender,"Kansas City, MO",0.944474330596633,0.0,1.0,1.0,0.4666666666666666,0.8183911698269757,0.0,0.0,1,4.0,0.0225733634311512
RES-NIG-0994,restaurant,Nightlife Seeker,"Las Vegas, NV",0.8065108000617882,0.0,1.0,1.0,0.19999999999999998,0.7722769516326112,0.0,0.0,1,8.0,0.0131
COF-CAS-0342,coffee,Casual Weekender,"Pittsburgh, PA",0.7721877993148245,0.0,0.0,1.0,-0.19999999999999998,0.8027120041895431,0.0,0.0,1,4.0,0.0431818181818181
HOT-ONE-1458,hotel,One-Time Tourist,"Reno, NV",0.8005359121165793,0.0,0.0,1.0,-0.19999999999999998,0.7876189406285055,0.0,0.0,0,2.0,0.0110091743119266
RES-EXP-0573,restaurant,Explorer,"Indianapolis, IN",0.6999109520402308,0.0,0.0,1.0,-0.5111111111111111,0.7514329737605161,0.0,0.0,1,2.0,0.0138
RES-LOY-0549,restaurant,Loyalist,"Cleveland, OH",0.8176251336055382,1.0,1.0,1.0,0.4222222222222222,0.7380911151402522,0.0,0.0,0,8.0,0.0151
COF-CAS-0355,coffee,Casual Weekender,"Philadelphia, PA",0.8374243309277591,0.0,0.0,1.0,0.3333333333333333,0.8398021868517974,0.0,0.0,0,4.0,0.0126488095238095
RES-MIX-0820,restaurant,Mixed / Average,"Indianapolis, IN",0.7086915233115189,0.0,0.0,1.0,-0.24444444444444444,0.7696314532868155,0.0,0.0,0,6.0,0.0217
RES-NIG-0910,restaurant,Nightlife Seeker,"Las Vegas, NV",0.8366383830186663,1.0,1.0,1.0,0.19999999999999998,0.7504661536219592,0.0,0.0,1,6.0,0.0188
HOT-ONE-1111,hotel,One-Time Tourist (Business),"Cleveland, OH",0.8949891504915358,1.0,1.0,1.0,0.4222222222222222,0.7813798354692603,0.0,0.0,1,4.0,0.0418781725888324
HOT-LEI-1372,hotel,Leisure Traveler,"Reno, NV",0.7727493173050362,0.0,0.0,1.0,-0.06666666666666667,0.7717884254721084,0.0,0.0,0,8.0,0.0386178861788617
HOT-ONE-1452,hotel,One-Time Tourist,"Kansas City, MO",0.7773049542001804,0.0,0.0,1.0,-0.1111111111111111,0.7646309918454877,0.0,0.0,0,3.0,0.07083084279737
COF-CAS-0356,coffee,Casual Weekender,"Charlotte, NC",0.8306383417734678,0.0,0.0,1.0,0.15555555555555553,0.8416054371273615,0.0,0.0,1,3.0,0.0204081632653061
RES-NIG-0912,restaurant,Nightlife Seeker,"New Orleans, LA",0.748922432979486,0.0,1.0,1.0,0.15555555555555553,0.7250924086209969,0.0,0.0,0,6.0,0.0151
RES-MIX-0779,restaurant,Mixed / Average,"Nashville, TN",0.7148658412801019,0.0,0.0,1.0,-0.3333333333333333,0.7690727636018724,0.0,0.0,0,7.0,0.0228
HOT-BUD-1480,hotel,Budget Explorer,"Kansas City, MO",0.7946784654100717,0.0,0.0,1.0,-0.06666666666666667,0.7845691267438096,0.0,0.0,0,3.0,0.0095168374816983
HOT-ONE-1013,hotel,One-Time Tourist (Business),"Pittsburgh, PA",0.8168057771003921,0.0,1.0,1.0,-0.022222222222222223,0.7817068123193615,0.0,0.0,0,7.0,0.0716009654062751
RES-NIG-0927,restaurant,Nightlife Seeker,"St. Louis, MO",0.7982697419267508,0.0,1.0,1.0,0.022222222222222223,0.7691227400329376,0.0,0.0,1,4.0,0.0074
RES-NIG-0985,restaurant,Nightlife Seeker,"Reno, NV",0.8487634589817266,1.0,1.0,1.0,0.3333333333333333,0.7697453839799412,0.0,0.0,1,6.0,0.0126
HOT-LEI-1407,hotel,Leisure Traveler,"Reno, NV",0.7832325199598962,0.0,0.0,1.0,-0.3333333333333333,0.7896215088795717,0.0,0.0,0,2.0,0.0110091743119266
RES-MIX-0844,restaurant,Mixed / Average,"Louisville, KY",0.7740582086371137,0.0,0.0,1.0,0.24444444444444444,0.7687463639798956,0.0,0.0,0,7.0,0.0151
RES-EXP-0566,restaurant,Explorer,"Tampa, FL",0.7348342321299625,0.0,0.0,1.0,-0.1111111111111111,0.77010997060773,0.0,0.0,1,3.0,0.0148
RES-NIG-0923,restaurant,Nightlife Seeker,"Kansas City, MO",0.8052667820530264,0.0,1.0,1.0,0.19999999999999998,0.7529781246393096,0.0,0.0,1,8.0,0.0151
COF-INF-0466,coffee,Infrequent Visitor,"Indianapolis, IN",0.8321941250019981,0.0,0.0,1.0,0.15555555555555553,0.8352311170219037,0.0,0.0,0,2.0,0.0431818181818181
RES-EXP-0639,restaurant,Explorer,"St. Louis, MO",0.6989800323581349,0.0,0.0,1.0,-0.5111111111111111,0.7696090276507415,0.0,0.0,1,2.0,0.0074
HOT-ONE-1432,hotel,One-Time Tourist,"Kansas City, MO",0.7937276543020684,0.0,0.0,1.0,-0.022222222222222223,0.7796994411073885,0.0,0.0,0,3.0,0.07083084279737
COF-CAS-0436,coffee,Casual Weekender,"Indianapolis, IN",0.7821937148170403,0.0,0.0,1.0,0.06666666666666667,0.8198741143374777,0.0,0.0,1,7.0,0.0208333333333333
HOT-ONE-1220,hotel,One-Time Tourist (Business),"Phoenix, AZ",0.7851424197288369,0.0,0.0,1.0,-0.06666666666666667,0.7835369958204401,0.0,0.0,0,0.0,0.0110091743119266
HOT-ONE-1216,hotel,One-Time Tourist (Business),"St. Louis, MO",0.8166920561151574,0.0,0.0,1.0,-0.15555555555555553,0.7885781543167852,0.0,0.0,1,0.0,0.0074318744838976
RES-MIX-0826,restaurant,Mixed / Average,"Louisville, KY",0.743878181818127,0.0,0.0,1.0,0.06666666666666667,0.7695942532346284,0.0,0.0,0,5.0,0.0228
HOT-LEI-1307,hotel,Leisure Traveler,"St. Louis, MO",0.7648985209047372,0.0,0.0,1.0,-0.28888888888888886,0.7898473157728247,0.0,0.0,0,7.0,0.0119815668202764
COF-CAS-0450,coffee,Casual Weekender,"Pittsburgh, PA",0.8142655380252287,0.0,0.0,1.0,0.24444444444444444,0.8130490461541937,0.0,0.0,1,8.0,0.0225733634311512
RES-MIX-0713,restaurant,Mixed / Average,"Nashville, TN",0.7336077565353529,0.0,0.0,1.0,-0.1111111111111111,0.770744616143238,0.0,0.0,0,6.0,0.0333
COF-INF-0467,coffee,Infrequent Visitor,"Louisville, KY",0.8048334354636716,0.0,0.0,1.0,0.022222222222222223,0.8144462641647116,0.0,0.0,0,3.0,0.0075046904315197
HOT-LEI-1420,hotel,Leisure Traveler,"Indianapolis, IN",0.7899675674329795,0.0,0.0,1.0,-0.19999999999999998,0.7932132222512299,0.0,0.0,0,2.0,0.0074318744838976
HOT-ONE-1450,hotel,One-Time Tourist,"Nashville, TN",0.793357561164557,0.0,0.0,1.0,-0.24444444444444444,0.7843949930896111,0.0,0.0,0,2.0,0.07083084279737
HOT-ONE-1027,hotel,One-Time Tourist (Business),"St. Louis, MO",0.8122044781587973,0.0,0.0,1.0,-0.19999999999999998,0.7823024120827498,0.0,0.0,1,1.0,0.0074318744838976
COF-WEE-0141,coffee,Weekday Regular,"Tucson, AZ",0.9926474792100709,1.0,1.0,1.0,0.6,0.866536010079323,0.0,1.0,1,2.0,0.0169154228855721
RES-MIX-0739,restaurant,Mixed / Average,"Cincinnati, OH",0.7589678889081715,0.0,0.0,1.0,0.1111111111111111,0.7706761442631266,0.0,0.0,0,2.0,0.0074
COF-WEE-0148,coffee,Weekday Regular,"Nashville, TN",0.7919067171046003,0.0,0.0,1.0,-0.15555555555555553,0.7988645137558467,0.0,0.0,0,1.0,0.0074468085106382
COF-CAS-0448,coffee,Casual Weekender,"Kansas City, MO",0.850523741350793,0.0,0.0,1.0,0.15555555555555553,0.8611598110018597,0.0,1.0,1,7.0,0.0234113712374581
COF-LOY-0017,coffee,Loyalist,"St. Louis, MO",0.7869117780264308,0.0,0.0,1.0,-0.24444444444444444,0.8253030946206289,0.0,0.0,1,2.0,0.0204081632653061
RES-NIG-0990,restaurant,Nightlife Seeker,"St. Louis, MO",0.7688405229538926,0.0,1.0,1.0,0.022222222222222223,0.7724157036002369,0.0,0.0,1,4.0,0.0176
RES-EXP-0674,restaurant,Explorer,"Kansas City, MO",0.7334546116859082,0.0,0.0,1.0,-0.19999999999999998,0.7724157036002369,0.0,0.0,1,4.0,0.0148
COF-WEE-0140,coffee,Weekday Regular,"Louisville, KY",0.7730177582553791,0.0,0.0,1.0,-0.24444444444444444,0.81918284687354,0.0,0.0,0,2.0,0.0374384236453202
HOT-ONE-1110,hotel,One-Time Tourist (Business),"Tucson, AZ",0.8076226892416324,0.0,1.0,1.0,-0.06666666666666667,0.7742351713381758,0.0,0.0,1,0.0,0.0110091743119266
HOT-ONE-1210,hotel,One-Time Tourist (Business),"New Orleans, LA",0.7965914357682029,0.0,0.0,1.0,0.06666666666666667,0.780729082392348,0.0,0.0,1,3.0,0.07083084279737
HOT-ONE-1190,hotel,One-Time Tourist (Business),"Phoenix, AZ",0.7985883090139227,0.0,0.0,1.0,-0.022222222222222223,0.7773926416332323,0.0,0.0,0,4.0,0.0716009654062751
RES-MIX-0817,restaurant,Mixed / Average,"Kansas City, MO",0.7609672580939097,0.0,0.0,1.0,0.06666666666666667,0.7702371372308369,0.0,0.0,0,7.0,0.0176
COF-WEE-0129,coffee,Weekday Regular,"Phoenix, AZ",0.7820416805582858,0.0,0.0,1.0,-0.06666666666666667,0.8174929145055798,0.0,0.0,0,1.0,0.0227272727272727
HOT-LEI-1327,hotel,Leisure Traveler,"Pittsburgh, PA",0.7926907430815693,0.0,0.0,1.0,0.022222222222222223,0.7873094640703632,0.0,0.0,0,2.0,0.0418781725888324
HOT-ONE-1173,hotel,One-Time Tourist (Business),"Louisville, KY",0.7960478529155623,0.0,0.0,1.0,0.06666666666666667,0.7915479032392269,0.0,0.0,0,2.0,0.0074318744838976
HOT-LEI-1279,hotel,Leisure Traveler,"Phoenix, AZ",0.7770020080049934,0.0,0.0,1.0,-0.15555555555555553,0.778587267906504,0.0,0.0,0,4.0,0.07083084279737
RES-EXP-0583,restaurant,Explorer,"Louisville, KY",0.7164384709607906,0.0,0.0,1.0,-0.4222222222222222,0.7522477605932848,0.0,0.0,1,3.0,0.0167
HOT-ONE-1219,hotel,One-Time Tourist (Business),"Charlotte, NC",0.7994789462642806,0.0,0.0,1.0,0.06666666666666667,0.7827701903635015,0.0,0.0,0,3.0,0.0418781725888324
COF-WEE-0158,coffee,Weekday Regular,"Kansas City, MO",0.9911298891667563,1.0,1.0,1.0,0.5555555555555555,0.8658750032429741,0.0,1.0,1,2.0,0.0304568527918781
COF-CAS-0296,coffee,Casual Weekender,"Cleveland, OH",0.9463917974376407,0.0,1.0,1.0,0.6,0.8170422985817858,0.0,0.0,1,3.0,0.0185185185185185
HOT-ONE-1152,hotel,One-Time Tourist (Business),"Charlotte, NC",0.7895571962767837,0.0,0.0,1.0,-0.24444444444444444,0.7809946582365247,0.0,0.0,0,0.0,0.0110091743119266
RES-MIX-0854,restaurant,Mixed / Average,"Tucson, AZ",0.7451300906104136,0.0,0.0,1.0,-0.06666666666666667,0.7527964776753582,0.0,0.0,0,3.0,0.0176
RES-EXP-0612,restaurant,Explorer,"Tucson, AZ",0.7219770428157593,0.0,0.0,1.0,-0.4666666666666666,0.7729678498892202,0.0,0.0,1,2.0,0.0176
COF-WEE-0180,coffee,Weekday Regular,"Tampa, FL",0.9885716322466911,1.0,1.0,1.0,0.6444444444444444,0.8624590122964823,0.0,1.0,0,2.0,0.0128686327077747
HOT-LEI-1423,hotel,Leisure Traveler,"New Orleans, LA",0.7816821542160906,0.0,0.0,1.0,-0.19999999999999998,0.7849383183661057,0.0,0.0,0,6.0,0.024745269286754
HOT-LEI-1252,hotel,Leisure Traveler,"Tampa, FL",0.7917218964792643,0.0,0.0,1.0,-0.3333333333333333,0.797969968636397,0.0,0.0,0,4.0,0.044328552803129
COF-WEE-0138,coffee,Weekday Regular,"Las Vegas, NV",0.9903140248626352,1.0,1.0,1.0,0.5555555555555555,0.8212120861204222,0.0,0.0,0,1.0,0.0185938407902382
COF-CAS-0331,coffee,Casual Weekender,"Las Vegas, NV",0.9966907590462926,1.0,1.0,1.0,0.7777777777777777,0.8183530532226811,0.0,0.0,1,3.0,0.0078740157480314
HOT-ONE-1184,hotel,One-Time Tourist (Business),"Kansas City, MO",0.7785460660849043,0.0,0.0,1.0,0.022222222222222223,0.7723770038784478,0.0,0.0,1,2.0,0.0074318744838976
COF-CAS-0298,coffee,Casual Weekender,"Indianapolis, IN",0.9984565006210624,1.0,1.0,1.0,0.6888888888888888,0.838928440692359,0.0,0.0,1,4.0,0.0040485829959514
HOT-LEI-1306,hotel,Leisure Traveler,"Reno, NV",0.7728835720025933,0.0,0.0,1.0,-0.24444444444444444,0.7680769881193549,0.0,0.0,0,7.0,0.0108035111411208
COF-CAS-0304,coffee,Casual Weekender,"St. Louis, MO",0.8371763478567447,0.0,0.0,1.0,0.15555555555555553,0.8230710491770091,0.0,0.0,1,3.0,0.0431818181818181
COF-WEE-0113,coffee,Weekday Regular,"Philadelphia, PA",0.7744656742107373,0.0,0.0,1.0,-0.19999999999999998,0.8042757814152588,0.0,0.0,0,1.0,0.0334773218142548
HOT-BUD-1489,hotel,Budget Explorer,"Philadelphia, PA",0.7906065520889316,0.0,0.0,1.0,-0.022222222222222223,0.7751639812955744,0.0,0.0,0,2.0,0.0107181136120042
HOT-ONE-1456,hotel,One-Time Tourist,"Kansas City, MO",0.786585126194144,0.0,0.0,1.0,-0.06666666666666667,0.7729821257497376,0.0,0.0,0,2.0,0.0110091743119266
COF-CAS-0364,coffee,Casual Weekender,"Cincinnati, OH",0.8410078630257828,0.0,0.0,1.0,0.3333333333333333,0.8655084437670678,0.0,1.0,0,3.0,0.0126488095238095
HOT-ONE-1473,hotel,One-Time Tourist,"Tampa, FL",0.7945966953574864,0.0,0.0,1.0,-0.19999999999999998,0.7810989192143694,0.0,0.0,0,2.0,0.0074318744838976
HOT-ONE-1236,hotel,One-Time Tourist (Business),"Cleveland, OH",0.8034645482654842,0.0,0.0,1.0,0.15555555555555553,0.7952498348735686,0.0,0.0,0,4.0,0.0108035111411208
COF-CAS-0426,coffee,Casual Weekender,"Nashville, TN",0.8931055853515628,0.0,0.0,1.0,0.37777777777777777,0.8374897398233071,0.0,0.0,1,7.0,0.0225733634311512
RES-EXP-0570,restaurant,Explorer,"Reno, NV",0.7099085039875693,0.0,0.0,1.0,-0.4666666666666666,0.7513152470515981,0.0,0.0,1,3.0,0.0123
COF-CAS-0366,coffee,Casual Weekender,"Pittsburgh, PA",0.7863777963806543,0.0,0.0,1.0,-0.1111111111111111,0.8113432057728024,0.0,0.0,1,4.0,0.0169154228855721
HOT-ONE-1142,hotel,One-Time Tourist (Business),"Cleveland, OH",0.80162699572513,0.0,1.0,1.0,-0.15555555555555553,0.7691060610272042,0.0,0.0,0,1.0,0.0110091743119266
COF-WEE-0076,coffee,Weekday Regular,"New Orleans, LA",0.8888203578665395,0.0,0.0,0.0,-0.16666666666666666,0.9409841921084744,0.0,0.0,1,4.0,0.0210176991150442
HOT-ONE-1121,hotel,One-Time Tourist (Business),"Kansas City, MO",0.8058718512001626,0.0,1.0,1.0,-0.1111111111111111,0.7784017872829128,0.0,0.0,1,4.0,0.0716009654062751
COF-INF-0458,coffee,Infrequent Visitor,"Las Vegas, NV",0.8178548904383635,0.0,0.0,1.0,0.06666666666666667,0.8244154804979729,0.0,0.0,0,8.0,0.0225733634311512
HOT-ONE-1214,hotel,One-Time Tourist (Business),"Phoenix, AZ",0.8900910860920018,1.0,1.0,1.0,0.24444444444444444,0.7844177203838384,0.0,0.0,1,3.0,0.0418781725888324
RES-EXP-0679,restaurant,Explorer,"Reno, NV",0.7052435145055564,0.0,0.0,1.0,-0.5111111111111111,0.7712150479852737,0.0,0.0,1,8.0,0.0176
RES-LOY-0502,restaurant,Loyalist,"Tampa, FL",0.8002159185690668,1.0,1.0,1.0,0.1111111111111111,0.7734117770421995,0.0,0.0,0,2.0,0.0089
COF-WEE-0153,coffee,Weekday Regular,"Indianapolis, IN",0.8619507340583272,0.0,1.0,1.0,0.4222222222222222,0.8625316073462019,0.0,1.0,1,1.0,0.0074468085106382
HOT-LEI-1270,hotel,Leisure Traveler,"Las Vegas, NV",0.7758145185245228,0.0,0.0,1.0,-0.1111111111111111,0.7779429494620917,0.0,0.0,0,6.0,0.0108035111411208
HOT-ONE-1078,hotel,One-Time Tourist (Business),"Tampa, FL",0.808338290896433,0.0,0.0,1.0,-0.022222222222222223,0.7826685985314377,0.0,0.0,0,0.0,0.0216894977168949
COF-CAS-0299,coffee,Casual Weekender,"Cincinnati, OH",0.8173516911638709,0.0,0.0,1.0,0.15555555555555553,0.8381513778348924,0.0,0.0,1,4.0,0.0169154228855721
HOT-LEI-1288,hotel,Leisure Traveler,"Cincinnati, OH",0.7793403008095716,0.0,0.0,1.0,-0.15555555555555553,0.7784524502844706,0.0,0.0,0,7.0,0.0172744721689059
COF-CAS-0400,coffee,Casual Weekender,"Cincinnati, OH",0.8227476866429209,0.0,0.0,1.0,0.28888888888888886,0.8188869810482499,0.0,0.0,1,4.0,0.0225733634311512
RES-LOY-0545,restaurant,Loyalist,"Reno, NV",0.7437695562920368,0.0,1.0,1.0,-0.15555555555555553,0.7712642526756109,0.0,0.0,0,7.0,0.0176
HOT-ONE-1234,hotel,One-Time Tourist (Business),"Kansas City, MO",0.7984439016555009,0.0,0.0,1.0,-0.15555555555555553,0.778739047478559,0.0,0.0,1,5.0,0.0386178861788617
HOT-LEI-1358,hotel,Leisure Traveler,"New Orleans, LA",0.7880426256934836,0.0,1.0,1.0,-0.022222222222222223,0.7705727441059296,0.0,0.0,0,3.0,0.0535331905781584
HOT-ONE-1437,hotel,One-Time Tourist,"Louisville, KY",0.7854711766650276,0.0,0.0,1.0,-0.37777777777777777,0.7886174903309534,0.0,0.0,0,2.0,0.0110091743119266
HOT-LEI-1422,hotel,Leisure Traveler,"Kansas City, MO",0.7852495823832879,0.0,0.0,1.0,-0.1111111111111111,0.7873721024641002,0.0,0.0,0,4.0,0.0069444444444444
HOT-LEI-1341,hotel,Leisure Traveler,"Phoenix, AZ",0.7942098017455136,0.0,0.0,1.0,-0.24444444444444444,0.7977634687150412,0.0,0.0,0,6.0,0.0193939393939393
HOT-ONE-1082,hotel,One-Time Tourist (Business),"Nashville, TN",0.7939567004957114,0.0,0.0,1.0,-0.06666666666666667,0.7717777042880464,0.0,0.0,1,4.0,0.0172744721689059
COF-WEE-0151,coffee,Weekday Regular,"Tucson, AZ",0.7931672416250697,0.0,0.0,1.0,-0.3333333333333333,0.8379534907453138,0.0,0.0,0,1.0,0.0460093896713615
COF-WEE-0223,coffee,Weekday Regular,"New Orleans, LA",0.8902616701953244,0.0,0.0,0.0,-0.1111111111111111,0.9409841921084744,0.0,0.0,1,2.0,0.0208333333333333
RES-MIX-0774,restaurant,Mixed / Average,"Cleveland, OH",0.7406812429037539,0.0,0.0,1.0,0.06666666666666667,0.7704655308265461,0.0,0.0,0,6.0,0.0123
COF-WEE-0143,coffee,Weekday Regular,"Tampa, FL",0.7872898311399031,0.0,0.0,1.0,-0.24444444444444444,0.8183649569477579,0.0,0.0,1,2.0,0.0185185185185185
RES-EXP-0652,restaurant,Explorer,"Philadelphia, PA",0.7093036332687127,0.0,0.0,1.0,-0.4666666666666666,0.7538145291335552,0.0,0.0,1,2.0,0.0138
HOT-ONE-1457,hotel,One-Time Tourist,"Tucson, AZ",0.7976633785707113,0.0,0.0,1.0,-0.022222222222222223,0.787328277656372,0.0,0.0,0,4.0,0.0716009654062751
COF-WEE-0093,coffee,Weekday Regular,"Reno, NV",0.8076156772745371,0.0,0.0,1.0,0.3333333333333333,0.8601401360014609,0.0,1.0,0,2.0,0.0169154228855721
RES-EXP-0661,restaurant,Explorer,"Tucson, AZ",0.7448089146041651,0.0,0.0,1.0,-0.06666666666666667,0.769074278399292,0.0,0.0,1,3.0,0.0148
COF-LOY-0001,coffee,Loyalist,"New Orleans, LA",0.8877880750924195,0.0,0.0,0.0,-0.1111111111111111,0.9409841921084744,0.0,0.0,1,7.0,0.0075046904315197
HOT-LEI-1371,hotel,Leisure Traveler,"New Orleans, LA",0.7628084689045153,0.0,0.0,1.0,-0.5555555555555555,0.7683263928315562,0.0,0.0,0,8.0,0.0716009654062751
COF-INF-0462,coffee,Infrequent Visitor,"Louisville, KY",0.8211632643516495,0.0,0.0,1.0,0.28888888888888886,0.8248834973618049,0.0,0.0,0,4.0,0.0077041602465331
HOT-ONE-1455,hotel,One-Time Tourist,"Phoenix, AZ",0.7940015240907413,0.0,0.0,1.0,-0.022222222222222223,0.7801718032847571,0.0,0.0,0,4.0,0.0716009654062751
HOT-ONE-1442,hotel,One-Time Tourist,"Kansas City, MO",0.7866692932332013,0.0,0.0,1.0,-0.28888888888888886,0.7706615773328857,0.0,0.0,0,4.0,0.0108035111411208
RES-MIX-0715,restaurant,Mixed / Average,"Kansas City, MO",0.7394716086821069,0.0,0.0,1.0,-0.28888888888888886,0.7542110032935475,0.0,0.0,0,5.0,0.0123
RES-LOY-0507,restaurant,Loyalist,"Tucson, AZ",0.7782363932077223,1.0,1.0,1.0,-0.1111111111111111,0.7534434853206524,0.0,0.0,0,8.0,0.0131
RES-MIX-0790,restaurant,Mixed / Average,"Reno, NV",0.7562086856132483,0.0,0.0,1.0,0.06666666666666667,0.7708530525177582,0.0,0.0,0,7.0,0.0108
HOT-ONE-1047,hotel,One-Time Tourist (Business),"Indianapolis, IN",0.891745923488715,1.0,1.0,1.0,0.37777777777777777,0.7881598199660491,0.0,0.0,0,4.0,0.0418781725888324
COF-WEE-0063,coffee,Weekday Regular,"Tampa, FL",0.7916543884834306,0.0,0.0,1.0,-0.06666666666666667,0.8420702141623213,0.0,0.0,0,1.0,0.0077041602465331
COF-INF-0490,coffee,Infrequent Visitor,"New Orleans, LA",0.9231349490518981,0.0,0.0,0.0,0.2222222222222222,0.9409841921084744,0.0,0.0,0,7.0,0.0078740157480314
RES-EXP-0659,restaurant,Explorer,"Charlotte, NC",0.7420160810227538,0.0,0.0,1.0,-0.1111111111111111,0.7546817591857542,0.0,0.0,1,2.0,0.0074
HOT-ONE-1194,hotel,One-Time Tourist (Business),"Louisville, KY",0.8161160570772154,0.0,0.0,1.0,0.19999999999999998,0.7874888217943828,0.0,0.0,0,2.0,0.0445168295331161
COF-CAS-0447,coffee,Casual Weekender,"Philadelphia, PA",0.7992749509628806,0.0,0.0,1.0,0.06666666666666667,0.8065599327334138,0.0,0.0,0,7.0,0.0169154228855721
RES-MIX-0746,restaurant,Mixed / Average,"Philadelphia, PA",0.7512396610237009,0.0,0.0,1.0,-0.1111111111111111,0.7722135585984599,0.0,0.0,0,8.0,0.0108
RES-LOY-0528,restaurant,Loyalist,"St. Louis, MO",0.7865228843925368,1.0,1.0,1.0,-0.1111111111111111,0.7723084596997885,0.0,0.0,0,8.0,0.0108
HOT-LEI-1319,hotel,Leisure Traveler,"Nashville, TN",0.7719911484060088,0.0,0.0,1.0,-0.6,0.7826702308901079,0.0,0.0,0,1.0,0.0074318744838976
COF-WEE-0102,coffee,Weekday Regular,"New Orleans, LA",0.8917092830001658,0.0,0.0,0.0,-0.1111111111111111,0.9409841921084744,0.0,0.0,1,3.0,0.0142322097378277
COF-WEE-0228,coffee,Weekday Regular,"Reno, NV",0.7760993167334741,0.0,0.0,1.0,-0.15555555555555553,0.8187287668436193,0.0,0.0,0,0.0,0.0431818181818181
RES-LOY-0503,restaurant,Loyalist,"Phoenix, AZ",0.8278753753135902,1.0,1.0,1.0,0.3333333333333333,0.7508513283737364,0.0,0.0,0,8.0,0.0241
COF-CAS-0382,coffee,Casual Weekender,"New Orleans, LA",0.8881571639893666,0.0,0.0,0.0,-0.16666666666666666,0.9409841921084744,0.0,0.0,0,4.0,0.0210176991150442
COF-CAS-0415,coffee,Casual Weekender,"Cleveland, OH",0.828839378539159,0.0,0.0,1.0,0.24444444444444444,0.8207466985391012,0.0,0.0,1,3.0,0.0404411764705882
COF-WEE-0273,coffee,Weekday Regular,"Charlotte, NC",0.7646139776409806,0.0,0.0,1.0,-0.4222222222222222,0.8379275395428909,0.0,0.0,1,1.0,0.0185873605947955
COF-WEE-0156,coffee,Weekday Regular,"Louisville, KY",0.8803180979497645,0.0,0.0,1.0,0.3333333333333333,0.8183325634806259,0.0,0.0,1,1.0,0.0126488095238095
RES-NIG-0986,restaurant,Nightlife Seeker,"Nashville, TN",0.7257879625909748,0.0,0.0,1.0,-0.37777777777777777,0.7694850613516439,0.0,0.0,1,4.0,0.0108
RES-EXP-0676,restaurant,Explorer,"Charlotte, NC",0.711606823512219,0.0,0.0,1.0,-0.28888888888888886,0.7502275979627802,0.0,0.0,1,3.0,0.0151
RES-MIX-0827,restaurant,Mixed / Average,"Tucson, AZ",0.8087622044328434,0.0,1.0,1.0,0.3333333333333333,0.7539417283423342,0.0,0.0,0,4.0,0.0074
HOT-ONE-1079,hotel,One-Time Tourist (Business),"Louisville, KY",0.8006365200464097,0.0,0.0,1.0,0.022222222222222223,0.7713559081264166,0.0,0.0,1,3.0,0.0172744721689059
COF-WEE-0249,coffee,Weekday Regular,"Tucson, AZ",0.7802463915131609,0.0,0.0,1.0,-0.15555555555555553,0.8229207661481194,0.0,0.0,1,0.0,0.0431818181818181
COF-LOY-0020,coffee,Loyalist,"Cincinnati, OH",0.8041675317444626,0.0,0.0,1.0,-0.1111111111111111,0.8633600237438589,0.0,1.0,1,2.0,0.0225733634311512
RES-LOY-0534,restaurant,Loyalist,"Kansas City, MO",0.7940960873831001,1.0,1.0,1.0,0.022222222222222223,0.772153656010917,0.0,0.0,0,6.0,0.0074
RES-MIX-0833,restaurant,Mixed / Average,"Nashville, TN",0.7440398878366079,0.0,0.0,1.0,-0.06666666666666667,0.7527255774571406,0.0,0.0,0,8.0,0.0108
HOT-ONE-1069,hotel,One-Time Tourist (Business),"Phoenix, AZ",0.8164271678025661,0.0,1.0,1.0,-0.15555555555555553,0.7801507718329624,0.0,0.0,1,0.0,0.0074318744838976
RES-NIG-0949,restaurant,Nightlife Seeker,"Louisville, KY",0.8552251612936977,1.0,1.0,1.0,0.37777777777777777,0.7690526425731897,0.0,0.0,1,7.0,0.0151
RES-LOY-0539,restaurant,Loyalist,"Louisville, KY",0.8200016311678475,1.0,1.0,1.0,0.24444444444444444,0.7552332957787309,0.0,0.0,0,7.0,0.0151
HOT-LEI-1430,hotel,Leisure Traveler,"Tucson, AZ",0.7950083971023163,0.0,0.0,1.0,-0.19999999999999998,0.8004402073817811,0.0,0.0,0,4.0,0.0189139719341061
HOT-ONE-1227,hotel,One-Time Tourist (Business),"New Orleans, LA",0.8379577191575719,0.0,1.0,1.0,0.19999999999999998,0.7906488106064542,0.0,0.0,0,1.0,0.0074318744838976
RES-MIX-0742,restaurant,Mixed / Average,"Charlotte, NC",0.7551242275473629,0.0,0.0,1.0,0.022222222222222223,0.7708179853400243,0.0,0.0,0,6.0,0.0131
HOT-LEI-1404,hotel,Leisure Traveler,"Charlotte, NC",0.7731323159434833,0.0,0.0,1.0,-0.24444444444444444,0.7792230650460658,0.0,0.0,0,0.0,0.0074318744838976
COF-LOY-0027,coffee,Loyalist,"Tampa, FL",0.7931465342241115,0.0,0.0,1.0,-0.15555555555555553,0.8354621731930054,0.0,0.0,1,3.0,0.0225733634311512
COF-WEE-0257,coffee,Weekday Regular,"Reno, NV",0.7841990078489971,0.0,0.0,1.0,-0.28888888888888886,0.822239968186601,0.0,0.0,1,0.0,0.0431818181818181
