business_id,rating_mean,rating_count,popularity_visits,revisit_rate,unique_users,repeat_users
b66R96v0N-Mmu0jb4cVhiQ,2.2291666666666665,48,156,0.0217391304347826,46,1
b6kCTSH1kHtfcHxUTm2odA,4.177142857142857,175,904,0.0235294117647058,170,4
b7ao5G03_c_8YAueJW7pXA,2.1,10,88,0.0,10,0
b7ih13lmlwnut_4xpk-x6Q,4.26,100,136,0.0204081632653061,98,2
b8fXwzOwJlqFILC4txb8WA,4.6923076923076925,26,76,0.0833333333333333,24,2
b8jbsZHfrGZCVPjI9KXV_g,2.1285714285714286,70,495,0.0,70,0
b92a3Va0I403KTaZelSdHg,4.666666666666667,24,48,0.0476190476190476,21,1
bACIZGdHRFfNtrufH0wMbQ,4.650602409638554,83,140,0.0121951219512195,82,1
bAyG_TXi3CNYDt_FoaetoA,3.7,10,16,0.0,10,0
bBMH0iGXMYVdnT9cf6_hgQ,2.0,8,59,0.0,8,0
bBPrDU0lA1vgiQOlDhzuWw,3.5,8,66,0.0,8,0
bCEZL0FqWYvO6VubTieN0Q,1.9523809523809523,21,50,0.0625,16,1
bDFk_io_k-6To1ul3h3tuA,3.7,10,74,0.0,10,0
bDNBsMltPLACTkYFIBB0Mg,2.5161290322580645,31,310,0.0,31,0
bDT5o-Syv0DNNCTigJDvYA,4.430769230769231,65,167,0.0655737704918032,61,4
bDgmtVzsDOE0hhX0q8YAKQ,1.8,5,13,0.0,5,0
bF30LqHuXYtR8ibaRbq2kw,3.6607142857142856,168,727,0.0120481927710843,166,2
bFEqY3r6D049AudUmBAoOw,4.0,15,42,0.0,15,0
bFQ4ikRVhPDHUyi6n5jLag,3.0,5,81,0.0,5,0
bGBK1r0I46Oc8eU8fNc0bg,3.3333333333333335,9,69,0.125,8,1
bGyPEu279nRJmPySkBRMsg,4.673469387755102,49,79,0.0,49,0
bHj1XBczyH84HpDOnj3gWA,4.666666666666667,6,22,0.2,5,1
bJodYUhoZb-ewnzZS-d3Bw,2.5,8,610,0.1428571428571428,7,1
bK5gt7LHnDjCfZnAGuK0ig,4.854166666666667,48,98,0.0,48,0
bKIl8WELw2a09bdeJHU3UQ,2.727272727272727,11,59,0.0,11,0
bKy4goWSRKsEYkQ7NGSu3g,3.8181818181818183,11,77,0.0,11,0
bL2bIVv0CFyBp-_XijGzlA,1.8181818181818181,22,42,0.0,22,0
bLNSAljXE00oAcfGYJA-FA,3.6,5,15,0.0,5,0
bLVeimoq9gWtW4HBzGblmg,4.768211920529802,151,282,0.0134228187919463,149,2
bLpmJpVfP9sRwzhlnJ2F8g,4.4375,16,22,0.1428571428571428,14,2
bMiFUN-qiZm6ZRBxTuJ2AQ,4.5,10,15,0.0,10,0
bMjwZOISK9cnnF8L5jojDA,2.806451612903226,62,1071,0.0,62,0
bMratNjTG5ZFEA6hVyr-xQ,4.057142857142857,140,252,0.0218978102189781,137,3
bN8LCQjzfbyrjKbHxRpSeA,3.909090909090909,44,162,0.0,44,0
bNB06UwQgfpaLsDl-g1xcg,4.333333333333333,9,21,0.0,9,0
bNBi-RVlx71bugXY0GRLtQ,4.45945945945946,37,61,0.088235294117647,34,3
bO11uxR0ipkAc59TawQCew,4.776,125,356,0.0330578512396694,121,4
bO9tyY6kSQUScHtFbc1UZA,1.875,24,61,0.0,24,0
bOwcOSdNbU2f3obnKZ2_SA,3.3,10,24,0.0,10,0
bP3woTpfO9XZ41_e7TQdMg,4.458333333333333,24,189,0.0434782608695652,23,1
bPv2SwR1h818VsgICL_6Ow,2.588235294117647,68,274,0.0149253731343283,67,1
bQR4hdYPHPld-6bBW87nZw,4.166666666666667,6,221,0.0,6,0
bRF8nyWgzrzhQ31NoflMBA,4.428571428571429,21,69,0.05,20,1
bRRlWJeuPtmI3UuGhh43Wg,4.023255813953488,301,882,0.0240549828178694,291,7
bRkR1YBXijVpQaXqWpJfXw,3.652173913043478,92,454,0.0337078651685393,89,3
bSIrwzXUgh_7CmcLlzENCA,2.8333333333333335,6,78,0.0,6,0
bSgnLV5MkJycHpv6l5cnNA,3.8,90,710,0.0481927710843373,83,4
bTVY4S3fC-ZI4-Vy-fvCsQ,3.4,5,50,0.0,5,0
bTve2mwLk5Zc01vRKqc2KQ,4.484210526315789,190,598,0.0382513661202185,183,7
bWFZ_VkmkY2oA4NlWXPVBg,4.333333333333333,9,16,0.0,9,0
bWJZiwXPWgtlmDDyt-YCEw,2.9,10,348,0.125,8,1
bWMpAxTtVKpNfuVK7xMjQg,4.3173076923076925,104,640,0.0505050505050505,99,5
bXhp-p5IHO8cNyznY94-SQ,1.8,5,28,0.0,5,0
bXsc3GrmXs7qDSB5ujIISA,4.5,92,181,0.0,92,0
bZ5aVoArjoE6F2Pq3yf0fg,4.083333333333333,132,494,0.0,132,0
bZPu1IZ-KvUcX4_i454R6A,3.95,20,25,0.0526315789473684,19,1
bZVx5Tz4Bvlx6Gsqg995WA,3.097560975609756,41,354,0.0526315789473684,38,2
bZbepmBtqt5A-p4x4CWh1Q,4.230769230769231,13,364,0.0,13,0
bZcW_CPll-WaAgciSLPyrA,4.769953051643192,213,357,0.0047169811320754,212,1
b_NJFKY3vWv4VC8fPSGO1g,2.0,5,16,0.0,5,0
baclz9iSEvG9HvEt7u0Bwg,3.9393939393939394,33,156,0.0,33,0
bbo8Wzh3LFrysrdaLzufsg,2.076923076923077,13,42,0.0,13,0
bc3K8KvLkLNu_XU3RkeeeA,4.171428571428572,35,53,0.0606060606060606,33,2
bcG5ySKHYxP0NtqCewbcCQ,1.9166666666666667,12,33,0.0,12,0
bchZXVE4feVx4Q5rhIRCGg,3.0185185185185186,54,96,0.0384615384615384,52,2
bcxxBysUzzI8MlotsIG5zg,3.1666666666666665,12,25,0.0,12,0
bdJXwEREaJTeZrDHIo276Q,3.236842105263158,114,384,0.0462962962962962,108,5
bdRy9zeUgvcMkNhmr4QBqw,4.5,60,870,0.0344827586206896,58,2
bdoSOSj1LPSAlNoKezVdLQ,4.131147540983607,244,888,0.0472103004291845,233,11
be_uy8EbtTcCtBVqTYMFrQ,2.591549295774648,71,877,0.0441176470588235,68,3
bfpwNZp1TprfhORDNh6iTw,2.4545454545454546,22,58,0.0,22,0
bgHVKRpZ6xotlAuw9VSLZQ,4.117647058823529,34,94,0.0,34,0
bh60ZTqnciiH3FlTUJ-6iw,1.4166666666666667,12,70,0.0,12,0
bhAalBOH552_mOPNxESNQQ,4.4,5,14,0.0,5,0
bhaaBv7YMTYYIMjx0rrO3Q,3.5714285714285716,7,111,0.0,7,0
biGlvJh1Fn__C_H41OU3lg,1.95,20,98,0.0,20,0
bjft5Kd54h16JtuoFoPdhQ,3.6842105263157894,19,344,0.0,19,0
bjhCtlYHrkgA5Ku8l-rB3g,3.5233644859813085,107,384,0.0094339622641509,106,1
bjj7HIgdC04IhctuMMIF1A,4.278688524590164,122,231,0.0,122,0
bjw8swV8_e4rVGo-b87Vhg,3.3333333333333335,9,77,0.0,9,0
bjxpXg1gOwHsN_yaVzJCWQ,4.0256410256410255,39,105,0.0,39,0
bkhCiUVfelcjuLG15iSddA,4.08641975308642,81,103,0.0256410256410256,78,2
bllbgSuMIYLHux27cnH3vA,4.054054054054054,74,274,0.0769230769230769,65,5
bm5qHk46T4uGBxfaNejkyw,4.372340425531915,94,363,0.0,94,0
bmz7gDuJCwEd7nppmb7pjA,4.371134020618556,97,213,0.0104166666666666,96,1
bnY1-1e0XdPz6zTrG5dacA,2.0,12,88,0.0,12,0
borNWx_MXnc9Efb6G66CSA,4.466666666666667,15,36,0.1538461538461538,13,2
bp482wqF6v80AltDNlPDfw,4.36745886654479,547,1639,0.0320754716981132,530,17
bpEiVcivZFHixcDGKXQQJA,3.764705882352941,34,53,0.0,34,0
bpMv-FzY0RjaaNAxeZGXgw,4.577319587628866,97,207,0.0319148936170212,94,3
bqEuDKbVgOALSAkYh_TVIw,4.6,5,113,0.0,5,0
bqJSblRnV1Qf689lxIFBiw,4.485294117647059,68,224,0.0153846153846153,65,1
bqT9LFxOiV9hr0361Ph8rA,1.0,16,50,0.0,16,0
brlew1UwRlO6Qj9QlQ-WWQ,1.5714285714285714,7,10,0.0,7,0
bsg8I5CyuHEEKcg3VSo7Pw,3.076923076923077,39,557,0.0263157894736842,38,1
bspbvVY7GH6AVOKYevJTxA,3.8260869565217392,23,51,0.0952380952380952,21,2
btHprfNAOx7akqU-VDLDzA,3.923076923076923,13,32,0.0,13,0
buhO8vRCaEoNvlxU0AJRpQ,2.5357142857142856,28,487,0.0,28,0
bvCP5AUnA63vPzuLXD_tbQ,3.782608695652174,23,33,0.0454545454545454,22,1
bvVHopucWYlQtDg6bVY09w,2.3859649122807016,57,149,0.0178571428571428,56,1
bvXbo6lPfiOxRSrz6WhnLw,4.0,6,11,0.0,6,0
bw47OCNHoqDMHGEgs5AqQA,5.0,5,6,0.0,5,0
bwDeI0YRqn7rToBwH4ptKQ,2.1538461538461537,13,148,0.0833333333333333,12,1
bwlSGCjYLNwzXVD9CB_8EA,3.8,15,68,0.0,15,0
bxSqLGT0kt9zUlhIz5utnA,4.527777777777778,36,59,0.0588235294117647,34,2
bxSy7cZC6OFXNLAV2QPOTw,2.1333333333333333,30,154,0.0714285714285714,28,2
bxs7csQi0UWO2fgGLxoZXQ,3.5517241379310347,29,81,0.0,29,0
by2wRASwOKpCZU9KtZ3MHA,3.0955882352941178,136,377,0.0225563909774436,133,3
by8mvBBS0pAgq0cMJpRY-g,4.105263157894737,19,44,0.0,19,0
byPSaXuK8HwXsFqvt7MHAQ,4.0,5,6,0.0,5,0
bz9kF7xBaFk0qXwzmzUSPw,4.375,8,8,0.0,8,0
bzG2ul_mhdPMvhxsn-8EEg,2.85,20,298,0.0526315789473684,19,1
bzOCjuydWTkgkbZeaec8Zg,3.208695652173913,115,307,0.0272727272727272,110,3
bzQvlz7oUKFez_XMYmfjtQ,3.1379310344827585,29,89,0.0,29,0
bzvxt0sP9OMwwks1vLSzKw,2.694736842105263,95,275,0.0,95,0
c-CAcdH2-12g1sQUQfy5xw,2.0357142857142856,28,125,0.037037037037037,27,1
c0Y9Fi2KSrthgsczdAPZ_g,3.789473684210526,19,26,0.0,19,0
c14bGBk8b76o7No3fdbywQ,2.347826086956522,23,81,0.0454545454545454,22,1
c2VdONiIDoAkTCEjPNehjQ,4.608695652173913,23,41,0.0,23,0
c39Y2K2DIch1L2lAgi25QQ,4.171428571428572,105,385,0.0096153846153846,104,1
c3j1irGxpIJ-8RmMBnyXxg,2.3333333333333335,6,14,0.0,6,0
c4T4fWfNdnlyOgBN0a5JFA,3.9115384615384614,260,1312,0.0534979423868312,243,13
c4cnGwvSWdOi27p7eOCwlA,2.5,16,129,0.0,16,0
c4x06huNhVp04VI_MUiQsw,1.5,44,143,0.0476190476190476,42,2
c7GJVA-6lQxcH6QkrRiW0w,2.857142857142857,35,189,0.0,35,0
c7M2aw0m_vhRuA-tqqmi0g,3.3978494623655915,93,161,0.0,93,0
c88cG9DstIqOKcurNtx9QA,4.218579234972678,183,534,0.0338983050847457,177,6
c8c0xWech0Qv-JlwXqrTqw,4.870967741935484,31,78,0.0,31,0
c97s-dquA9D56fYAwA-ngg,3.076923076923077,13,49,0.0,13,0
c9xznvN0pQeFwzZCPbO__A,3.4285714285714284,21,24,0.1111111111111111,18,2
cACFFkkizy5b56xWdGbLAQ,2.6,20,59,0.0,20,0
cAXgBoj8mkcHEEg_FtmI4A,4.666666666666667,6,8,0.0,6,0
cAZzKens_VhKXw002XfJgw,4.033333333333333,60,113,0.0344827586206896,58,2
cAgokhC70lhtn5jyyM8enA,3.6511627906976742,43,105,0.0238095238095238,42,1
cBZJKUdFNSKHLI27Efy-uQ,4.6,5,17,0.0,5,0
cBarFzmjByEo7On2nJtRlA,4.5,6,9,0.0,6,0
cBp1fn2LXpSHe4VbTXLYEw,4.48995983935743,498,1475,0.0468085106382978,470,22
cCIipUy2DdUS47MawgjMAw,3.6666666666666665,21,185,0.0,21,0
cCLINaXaTfB1grCOBfnY1Q,2.8181818181818183,22,149,0.0,22,0
cCWoPtjDvx2SvwjYw5YAkg,4.0,8,95,0.0,8,0
cCwGNGOCvhigKOLSFUaVDg,3.935483870967742,62,292,0.0333333333333333,60,2
cELLyBogNeU_QbN5tJsBRA,2.7083333333333335,24,75,0.0,24,0
cEk1NBNAE9CyArMkTkhF8A,3.865168539325843,89,269,0.0348837209302325,86,3
cEnlLDbwRJjeIGXGQZN9NQ,2.75,12,19,0.0,12,0
cEx97JX_bRJS5Gw67Y3Vnw,4.0,65,219,0.0,65,0
cEyPNMvOehbACz_t9p2yNA,3.090909090909091,11,20,0.0,11,0
cEyo1UgdluY7bsu2VwcRBw,4.233333333333333,30,53,0.0344827586206896,29,1
cF3ncOTRBxk8QLF2vBX-7g,2.4,15,26,0.0,15,0
cFFUSPIJfjm5pbgLGu91XA,1.5925925925925926,27,124,0.1739130434782608,23,4
cHOZWSxi93qS9FEsQAonHw,4.4375,32,65,0.0,32,0
cHPeulZjtuyuEJHihAYQ7g,3.6,25,323,0.0,25,0
cIY42Z8avTO0WCl0uY5anA,2.9,10,24,0.0,10,0
cJ7qQ8NpF6OTqFye-l4A0g,4.26056338028169,142,207,0.0217391304347826,138,3
cK4uyQHRkZfuJYeVFb1TDA,4.71875,32,75,0.0,32,0
cLNyFQ3T7p_Kcf09IburKw,1.4,5,8,0.0,5,0
cLTASgist2XiaBy6mnjubQ,1.68,25,27,0.0869565217391304,23,2
cM6V90ExQD6KMSU3rRB5ZA,3.7941176470588234,34,233,0.0303030303030303,33,1
cN-E9LtQPXrE00iaQQ7UCQ,3.466666666666667,30,43,0.0344827586206896,29,1
cO-EBH0LC5VZEc007C8Gng,4.9375,48,92,0.0,48,0
cOSAFwj3NiEYFQpgheCygg,4.2727272727272725,33,81,0.03125,32,1
cOaJqBOKe5xDx9rX3rG2hA,1.75,8,55,0.0,8,0
cOoTIQ0RcudE1R5aRVZzdw,3.6344086021505375,93,333,0.0108695652173913,92,1
cPQraNrJFprte7438BpD0g,1.4375,16,23,0.0,16,0
cQDwJjslebJv5Co7gCm2Yw,4.119565217391305,92,167,0.0109890109890109,91,1
cQF2tZfLvdb4wg7vxvBRZA,4.616883116883117,154,197,0.0266666666666666,150,4
cQWrKXD4Nt9Gv-xk609Jdw,3.4,15,17,0.1538461538461538,13,2
cRWfG4bnVec8tiF8VAycyA,4.0,13,36,0.1818181818181818,11,2
cSJDhD7a--7nY4TWAVg3sg,4.5625,16,59,0.0,16,0
cTAJ9PrmTvJ6mvf8Uj3hYQ,3.3684210526315788,19,65,0.125,16,2
cTSczU-9-cYUEM2DlNJcQw,4.490683229813665,322,751,0.0321543408360128,311,10
cU0_JyREJ-3vwaNxRdmmig,4.4,5,9,0.0,5,0
cUKteyNt2Gl-m0h9uBJhlg,3.625,16,118,0.0,16,0
cUYw6i8MF_2WEdd2d8t9yg,2.53125,32,387,0.032258064516129,31,1
cUvwzWvx1rNJ2wZ8hEyNaA,3.909090909090909,44,85,0.0769230769230769,39,3
cVBxfMC4lp3DnocjYA3FHQ,4.95,20,43,0.0,20,0
cVFjnwuSmDKfIudiPHmkPw,2.0,80,187,0.0666666666666666,75,5
cVZ4whFwPNA721C4DIetbg,4.134615384615385,104,567,0.0196078431372549,102,2
cVxy5TZv6dAm0KhkpktFcQ,4.083333333333333,24,212,0.0,24,0
cW2jouXxw1XFN8t35hnrDA,4.4,25,41,0.0416666666666666,24,1
cWS680GN3JNEyPb0jIIVQg,4.321428571428571,28,220,0.037037037037037,27,1
cXCky2gHKQo566ThcoVtJg,4.615384615384615,13,39,0.0,13,0
cXfQ9MqoG41RGd8oIaFxag,4.235294117647059,17,31,0.0,17,0
cYFan6HA0eXF2gXLPolTtw,5.0,7,14,0.0,7,0
cYohoNYuY3l2Po1BbSr1XA,3.0,8,17,0.0,8,0
cZqYh_HZB7pS8N7cQkIw6A,3.9583333333333335,24,61,0.0434782608695652,23,1
cZvHhdp5bDqYFcVfRDER4w,4.4,5,19,0.0,5,0
c_MsK_ra1MB1Q9KvZgNwww,4.467532467532467,154,921,0.047945205479452,146,7
c_YbtTRac_wv5jpzLQElsQ,3.380952380952381,21,92,0.05,20,1
ca84zCcwO52EgYChKTseLw,2.6,5,15,0.0,5,0
caGpaptBP4BKJkpH5W6cvA,3.8903508771929824,228,956,0.0412844036697247,218,9
cb1nUu3c4qD0DymqTlUJaA,5.0,9,22,0.125,8,1
cbG-YiFmhZ6AmGuuP6f64g,4.6521739130434785,23,30,0.0,23,0
cbimTBHAiibDpq8O6mP4VQ,4.2105263157894735,38,96,0.0555555555555555,36,2
ccDTmDW5ChXdaXsXVJ6AqQ,4.382978723404255,47,73,0.0217391304347826,46,1
ccH0aidX_Z7FeAGW2oejog,2.1923076923076925,26,91,0.0,26,0
ccSzXV4wi2cJPnkfP7xy5A,3.857142857142857,7,12,0.0,7,0
ceB1XkRoJLbBPScXZsAF9g,3.5,30,98,0.0344827586206896,29,1
cfPs7KkYQslLLlH9r83vMQ,3.5714285714285716,28,84,0.0,28,0
cgPke0UtMkQECm07ZRWHDA,3.5714285714285716,7,10,0.0,7,0
cga_fZV1egLtyVSLb6TGhg,3.0224719101123596,178,550,0.0172413793103448,174,3
cgnU59I7pMj-VMeBXhh4cA,4.125,16,24,0.0666666666666666,15,1
cgwydv-BvXL5A_h_SaCTNQ,4.428571428571429,14,41,0.0,14,0
chMQVujO9guhdS4saUXAQA,3.96,25,30,0.0416666666666666,24,1
chiXVs9fuaXcxb0OHs-Kig,4.105263157894737,19,23,0.0,19,0
chktpCblpN5Kd_yskQXreg,2.5,6,12,0.0,6,0
ciQrHorElL1_ekMewnsDXg,4.357142857142857,28,70,0.0,28,0
cjNiQ1g1VF3rU3uF7EN3yw,3.176470588235294,17,33,0.0625,16,1
ck0PpuchJLrKdxW5xND1lg,3.4615384615384617,13,29,0.0,13,0
ckUXjKaqb60XOMTB-EUwbQ,4.776859504132231,121,222,0.0254237288135593,118,3
cl5NjtALgaX7E-WL2DtiYQ,4.5,8,10,0.0,8,0
cljHYek6vHtqUgUsnJBqmA,3.457627118644068,59,250,0.0350877192982456,57,2
cm2FwmHNxg9LCzOFdwEJSQ,4.72093023255814,43,98,0.048780487804878,41,2
co28Isl2nsvX4-dd33R_yw,2.548076923076923,104,861,0.0510204081632653,98,5
coBMIDJvLpiOCQhu3uM4MA,1.9189189189189189,37,118,0.0606060606060606,33,2
coHajs6hyDloks4xay9SdQ,4.127659574468085,47,113,0.0444444444444444,45,2
coh8PyHDBdrLQ_OvKtqC5A,3.1666666666666665,6,13,0.0,6,0
cosvZvfx1ElZsQV5LW3X0A,3.0,7,18,0.0,7,0
cp2ZSHXibAxCHvJoPPyLag,3.7681159420289854,69,286,0.0615384615384615,65,4
cpM1Ia8EozVN0Oovw4ALTQ,3.625,8,129,0.0,8,0
cpaMCrmG7WK10tJ4c_GXow,4.208333333333333,24,87,0.0,24,0
cpauYmd7cXS5g1KREWOxuA,4.541666666666667,24,37,0.0,24,0
cq6QhAdGH4sAHFdTr4Tn_A,4.0,109,267,0.0425531914893617,94,4
cquDeQN7gzg72tcI4hi9Rg,4.111111111111111,9,11,0.0,9,0
crDmS2Hux1Rwgylo6S022Q,3.1794871794871793,39,1030,0.0263157894736842,38,1
crW3WgVBvfE14EzHD8jClA,2.0833333333333335,24,54,0.0,24,0
csq9VYVCD49otyOurg2vFg,3.8088235294117645,68,208,0.0625,64,4
csykRUzx15yMpFbzD-BApA,3.75,12,26,0.0909090909090909,11,1
ctObtwPf9BCya-nDE8rvzQ,4.428571428571429,7,10,0.0,7,0
cunUzAOeA9fdB8lwNGROtA,4.866666666666666,15,18,0.0,15,0
cvCNRnspcGjrOVMaNtdghA,2.1515151515151514,33,58,0.03125,32,1
cwA7VnaIGWkiUreR3M2NQg,3.5555555555555554,9,53,0.0,9,0
cwvpVlg5BE2XXRWTHe3p9w,2.2083333333333335,24,73,0.0,24,0
cwzn8WC2mIUvC4DaXqhsSA,1.6,10,23,0.0,10,0
cxHhdkZ1dQPyzno1oBdDxw,4.653061224489796,49,86,0.1951219512195122,41,8
cy1qlowyE-zHmzfVyBFOJg,1.5625,16,37,0.1428571428571428,14,2
cyVZXj7hL2wf4b-3UMD6Gw,3.2222222222222223,9,26,0.0,9,0
cyt2QmCjELEDn71j8aE8Ow,3.3,10,123,0.0,10,0
cz79ih5W1PiiSZgyoPIY0Q,4.4186046511627906,86,156,0.0238095238095238,84,2
czaPJbUz2-Y8_t2bBN7djw,4.8,5,40,0.0,5,0
d-1UpPNpdDvEIGhTdEzdDg,1.1666666666666667,6,7,0.0,6,0
d-FXBUOsu1KXFypLt5bGqg,4.152941176470589,85,254,0.0365853658536585,82,3
d-e9OJzjy-_bWs3r6fKIbQ,4.066666666666666,180,422,0.0404624277456647,173,7
d0Eb3kHX1QQgk3UUBzuOhw,3.142857142857143,7,284,0.0,7,0
d1UaH-AOp68jk4W2uxuR_g,4.43859649122807,57,224,0.0178571428571428,56,1
d1mtX0eI13U7JBY2-1cOPw,4.666666666666667,12,20,0.0,12,0
d2Woy2Ocuj2P2FEB6_GeYg,3.0,5,5,0.0,5,0
d3D5R3uP3BjQN6m_60nFww,3.707317073170732,82,211,0.025,80,2
d3v51cMiLdNvn0GevIQDeg,2.857142857142857,7,71,0.2,5,1
d4FXXwFDzUv8Qu4hiqLUMQ,3.5069444444444446,144,773,0.099236641221374,131,13
d4ZPdoYxDnT6f70AZPGrcw,3.945029239766082,855,2068,0.020334928229665,836,17
d4qVVElEjQrsKBg3ytSWww,1.7142857142857142,7,23,0.0,7,0
d5WQMTNea__i3nUjz2qYdA,3.6,10,59,0.0,10,0
d5i_Rm7W_2Xics7yl3eT6Q,4.333333333333333,6,11,0.0,6,0
d6PFud28NVgYtrgOs9vkfQ,2.3333333333333335,6,112,0.0,6,0
d8FgfM31dou00aYDqfx9Dw,3.1805555555555554,72,213,0.0967741935483871,62,6
d9i5hq9hIjmp7RN2hsOTzQ,2.0833333333333335,12,50,0.0,12,0
d9sE07OtqGEbOzooGTAFFw,4.695652173913044,46,145,0.0454545454545454,44,2
dAKbutwo3PmXq1G_EMwDlw,2.0869565217391304,23,71,0.0454545454545454,22,1
dAZASdppYH5DQvXLlzGiow,2.9514563106796117,103,280,0.0198019801980198,101,2
dAtU1ilhVlt_uid1vTTbAQ,4.533333333333333,30,167,0.0,30,0
dB0h6ULGQiFuhE2G3zh-uQ,2.1875,16,110,0.0,16,0
dBLJTwDHD_SHGnE4gwPWMQ,3.888888888888889,9,15,0.0,9,0
dBNfyR0RRX-w1SMuYYF3-A,4.205607476635514,107,298,0.0095238095238095,105,1
dBS571rwNf8V0tnz-ZKnqA,2.3333333333333335,6,7,0.2,5,1
dBuXIPjZFl1u8WZkSsyJ5A,4.166666666666667,12,28,0.0,12,0
dCej8zB_aXDFxxl8kcUC1g,2.8461538461538463,26,332,0.0,26,0
dD2p903p8lU0IgXT3OFluA,3.614503816793893,262,1230,0.0530612244897959,245,13
dD8HFOlOowiEcBv5F38pew,1.3,10,13,0.1111111111111111,9,1
dD8qp4Ro74EI4DqQl8FFCw,2.3653846153846154,52,260,0.0,52,0
dDU-0EW4Asx-RnM-vULFQw,4.340909090909091,88,200,0.0114942528735632,87,1
dDaMtf0K5fwPx2vhthjnKA,4.427350427350428,117,233,0.0263157894736842,114,3
dEZoHywgbq5mS0Ytv0vSHw,4.785714285714286,28,42,0.037037037037037,27,1
dEotxkNxYaoG_7TS3kzUvQ,3.5,12,26,0.0,12,0
dF1064EcYXPcJ1ENvLN83w,3.3469387755102042,49,284,0.0,49,0
dFTuCfvTv8b7UK-quUWY9A,4.622641509433962,53,104,0.0192307692307692,52,1
dGLx7Ls5DQtlG0sLcZ0DZQ,4.4,5,19,0.0,5,0
dGOvRqPDzEA3bNy3f_fmUQ,4.666666666666667,9,98,0.2857142857142857,7,2
dGlMJzK84qUU8zwdbjUjmw,1.7,10,118,0.0,10,0
dGuXwLXcJOS0l-aazD623Q,4.423728813559322,177,352,0.0350877192982456,171,6
dHB4vS2CFu2GlQ9ERG5H3Q,3.793103448275862,58,177,0.0,58,0
dHV0igKxOKZgl-P-eQvqmQ,2.6666666666666665,12,70,0.0,12,0
dHY0EBrKi7HHjsQoK0inUA,2.2142857142857144,14,22,0.0,14,0
dHYGLQkSxp8nFyzydmgeVw,3.2448979591836733,49,498,0.0444444444444444,45,2
dHaml_FHbs_wSyl6vvKpxw,4.22972972972973,74,195,0.0,74,0
dIpTuL2T1L98GQGU17IeSw,4.085714285714285,560,2399,0.0164233576642335,548,9
dJ6M_mkBIkKignlonnx9Xg,2.8,10,30,0.0,10,0
dJGZ4w3ujr-X44XPOzxOfw,2.857142857142857,14,32,0.0,14,0
dJINO-g_RfwsJcuj9uumdA,3.7803468208092488,173,507,0.0239520958083832,167,4
dJKg1uEIE7cst91x8F_PSw,3.172932330827068,133,438,0.0393700787401574,127,5
dJYn3HhPt1irQZu-Q587aw,4.565217391304348,23,37,0.0,23,0
dJffXwctyNWkW0m0jVHE7w,4.368421052631579,19,47,0.0555555555555555,18,1
dKIZ6KrbcVwg-p3VnEY5zw,4.2556390977443606,133,354,0.0310077519379844,129,4
dKfm1sngKAGthtEuW2fVWQ,2.625,32,79,0.1071428571428571,28,3
dL0GYNilzv_esQ6GD5Vcqw,3.9743589743589745,78,1036,0.054054054054054,74,4
dLLldDhrNbgQVIqf1vGJ4Q,4.757009345794392,107,204,0.019047619047619,105,2
dLXkx82ZMsR5NLkCRtg0Dw,4.4772727272727275,44,69,0.073170731707317,41,3
dM5ZRYT1SUO86eZtisrKfQ,4.348837209302325,43,74,0.048780487804878,41,2
dM70fyF9wqjsmVsJ4gHGyg,4.222222222222222,27,33,0.0,27,0
dMOwtXTM1j_RP18Wl1RC-Q,3.4785714285714286,140,1018,0.0144927536231884,138,2
dMoc-bvAjAjH1TLd0GFbDg,4.411764705882353,34,48,0.0303030303030303,33,1
dN7AMKUhwTa4Kk0bdMRPgA,4.197278911564626,294,671,0.0209790209790209,286,6
dNC6G1FhDVQA5D58Oyg06g,3.8189655172413794,116,252,0.0454545454545454,110,5
dNawpzf7Q8mnHIASvFf6LQ,4.0,8,15,0.0,8,0
dOkg_xoAt2unx0ninDN9TA,3.5,10,46,0.1111111111111111,9,1
dPIpO6HJ6OuHVvPqooW7IQ,1.8888888888888888,27,106,0.0,27,0
dR6RHU-iEOL8e1p9hBzzDg,3.4285714285714284,14,57,0.0,14,0
dRKztV_Vtl7AvZg052SgRQ,4.182857142857143,350,981,0.0575757575757575,330,19
dRMkNHJbUwHWY56vem8V_w,4.2727272727272725,11,69,0.0,11,0
dS9HVkAU9IwOIjl4UdJvhA,4.547826086956522,115,194,0.0458715596330275,109,5
dS_bp9xxifjXv4Z6Iy_Vaw,2.8,10,46,0.0,10,0
dTDBXOnGK0w96L79P92AbA,4.333333333333333,21,38,0.0,21,0
dTYTEsIpXQAp_frB6UYiYw,4.048780487804878,41,305,0.025,40,1
dT_knPUzLKzfh2extWQPsA,2.0,39,54,0.027027027027027,37,1
dU0qqkUwlwS_So3_yhAARA,3.5555555555555554,9,17,0.0,9,0
dUoSaa5JPSNCmI_vg3mbsQ,2.5,42,186,0.0,42,0
dVckWYwsJ8Fr0VcCMUVHyQ,2.2162162162162162,37,51,0.0,37,0
dX8dnwxVTpUvHXHlOXjgcw,4.75,32,52,0.032258064516129,31,1
dXmx686sTWcyTHB0vXm5JA,1.8888888888888888,9,21,0.0,9,0
dXtKhR0cORwZMW4GuFxwdg,3.9863945578231292,147,851,0.0425531914893617,141,6
dY4Y94BDwfIVyO_kaTFeSg,4.428571428571429,7,10,0.0,7,0
dYMb9V0rUmspH-59KnobrA,1.4166666666666667,24,30,0.0434782608695652,23,1
