business_id,popularity,unique_visitors,repeat_user_rate,gini_user_concentration,avg_rating,rating_consistency,stability_cv,cuisine_categories,parking_lot,parking_garage,parking_valet,parking_street,peak_busyness,avg_busyness,peak_hour,walking_density,parking_score,stops_800m,departures_day_800m,nearest_stop_m,transit_access_score
cj7jm6Ka7YP6cdPXYsf63A,94,49,0.0816,0.0693,2.6,0.725,1.5613,"Restaurants, Barbeque",True,False,False,False,0.0,0.0,12.0,81,1.0,13,78.3,46.0,0.0034
dp4HDuSnR5MvlgJ4mR2m3Q,57,32,0.0,0.0,3.59,0.682,4.4033,"Restaurants, Mexican",False,False,False,False,0.0,0.0,12.0,6,0.5,6,140.6,133.9,0.0061
FQ4laTd22rj6mqGB4vFLcw,231,58,0.0172,0.0167,4.34,1.327,3.651,"Ice Cream & Frozen Yogurt, Food",True,False,False,False,0.0,0.0,12.0,33,1.0,12,306.9,60.6,0.0133
nqz4dhxnIUaM-6mILN1eww,10,5,0.0,0.0,1.6,1.111,6.1315,"Shopping, Farmers Market, Grocery",False,False,False,False,0.0,0.0,12.0,22,0.5,85,7710.0,103.4,0.3334
OIbh0ZOemmphJR4Att3E6A,1408,659,0.0258,0.0288,4.41,0.829,0.9201,"Wine Bars, Steakhouses, Nightlife",False,False,False,True,100.0,1.2,11.0,525,0.0,0,0.0,9999.0,0.0
4E6kHJ7yxDpu43L8he6F7A,401,183,0.0492,0.0446,3.11,0.657,1.0854,"Mexican, Restaurants",False,False,False,True,0.0,0.0,12.0,97,0.0,0,0.0,9999.0,0.0
SKGGa_vtZtSOyX0JZ4AJbg,33,31,0.0,0.0,3.87,0.61,2.3406,"Restaurants, Italian, American (New)",False,False,False,False,100.0,0.6,18.0,133,0.5,0,0.0,9999.0,0.0
gZBThfg7bMdSL_gKzXTVQA,419,239,0.0335,0.0313,3.88,0.615,1.7465,"Pizza, Bars, Nightlife",True,False,False,False,0.0,0.0,12.0,19,1.0,0,0.0,9999.0,0.0
8iAkAm5TPHvrfIKs33lTNA,44,25,0.0,0.0,4.84,2.143,2.6771,"Wineries, Arts & Entertainment, Wine Bars",False,False,False,False,0.0,0.0,12.0,80,0.5,17,377.7,88.8,0.0163
lWnqWDfcISTHnL973Uwplg,87,35,0.0571,0.0752,2.66,0.564,4.0229,"Mexican, Restaurants",False,False,False,False,0.0,0.0,12.0,114,0.5,22,962.6,135.5,0.0416
1gsByhy26ZZtg87sJGcpNw,25,10,0.0,0.0,3.2,0.588,6.3275,"Food, Coffee & Tea, Donuts",True,False,False,False,100.0,0.6,10.0,94,1.0,61,1011.0,124.3,0.0437
mG4pXBJd7dfxqfiiINYimA,26,11,0.0909,0.0758,3.17,0.563,6.9341,"Sandwiches, Restaurants, Delis",,False,False,False,0.0,0.0,12.0,4,0.5,7,99.1,304.1,0.0043
jMMEjAmVVvdCp6StCUDZ-w,296,30,0.0333,0.0312,4.0,0.896,4.8359,"Beer, Wine & Spirits, Food",True,False,False,False,0.0,0.0,12.0,102,1.0,20,1078.9,48.1,0.0467
ChjajJ30E9sYUg5nuyu0Rg,38,20,0.0,0.0,3.0,0.632,4.9672,"Restaurants, Steakhouses",True,False,False,False,0.0,0.0,12.0,39,1.0,20,504.9,74.5,0.0218
5stXlc2HM9A-Sk5wfngNUg,23,13,0.0,0.0,1.54,1.061,4.9222,"Chicken Shop, Chicken Wings, Restaurants",False,False,False,False,100.0,0.6,12.0,22,0.5,5,431.4,48.9,0.0187
sZPQ8fA7u9XNE2rU2QSAXA,17,8,0.0,0.0,2.62,0.916,2.8368,"Italian, Restaurants, American (Traditional)",False,False,False,False,0.0,0.0,12.0,9,0.5,7,151.7,333.4,0.0066
qOFcDjpUw5oeV7LIdDAubg,33,20,0.0,0.0,4.95,3.145,2.5042,"Juice Bars & Smoothies, Restaurants, Food",False,False,False,True,0.0,0.0,12.0,111,0.0,72,4044.4,113.6,0.1749
rAVUidgccgIYoNom__pDHA,22,5,0.0,0.0,4.2,0.79,5.6209,"Shopping, Tobacco Shops, Cigar Bars",True,False,False,False,100.0,0.6,15.0,18,1.0,35,943.0,47.6,0.0408
vHys_KQJys2bSO2w1_WHrg,107,60,0.0167,0.0161,3.2,0.554,1.7936,"Soup, Food, Mexican",False,False,False,True,0.0,0.0,12.0,51,0.5,16,358.6,79.9,0.0155
fvQzIhF-XpiDandYqMsVfg,317,71,0.0141,0.0137,2.75,0.653,2.744,"Desserts, American (Traditional), Restaurants",True,False,False,False,100.0,2.6,5.0,37,1.0,2,1.7,406.3,0.0001
vJqGJq1S5kw8miW2TagRww,53,13,0.0,0.0,3.38,0.698,6.7853,"Food, Pretzels, Specialty Food",False,False,False,True,0.0,0.0,12.0,284,0.0,80,8017.1,150.2,0.3467
J3fd-eAmp4ttRTJbweTuGA,26,13,0.0,0.0,5.0,10.0,4.3257,"Hotels & Travel, Tours, Food",True,False,False,True,0.0,0.0,12.0,12,1.0,9,169.1,123.0,0.0073
WNp9aYlJB4o8_ph2y0ExIg,13,9,0.0,0.0,3.78,0.582,9.0675,"Food, Ice Cream & Frozen Yogurt",True,False,False,False,0.0,0.0,12.0,32,1.0,19,485.7,90.3,0.021
OEI17WtL6E3YDhvFE7k7sQ,431,122,0.0738,0.0707,3.77,0.707,2.3086,"Pizza, Italian, Restaurants",True,False,False,False,0.0,0.0,12.0,34,1.0,13,217.3,56.2,0.0094
QjQ-gtUnkne7jch0OLsPIg,979,381,0.0236,0.025,2.29,0.672,1.7361,"Restaurants, Cafes, American (Traditional)",True,True,True,True,0.0,0.0,12.0,46,1.0,28,1141.3,108.3,0.0494
xy_ODjbN5HIfUgORbs3xLw,12,8,0.0,0.0,4.88,2.322,4.8214,"Bakeries, Food, Specialty Food",False,False,False,False,0.0,0.0,12.0,17,0.5,0,0.0,9999.0,0.0
YnGlopjmCYM6Pw07qt9bfw,165,114,0.0088,0.0086,4.93,1.956,1.1518,"Beer Bar, Vegetarian, Greek",False,True,False,True,0.0,0.0,12.0,238,1.0,56,3748.9,130.8,0.1621
QMtgL_S41EDvwtRjj7EbPg,16,7,0.0,0.0,3.29,0.726,7.2208,"Chinese, Restaurants, American (Traditional)",False,False,False,False,100.0,1.2,13.0,9,0.5,21,638.9,45.8,0.0276
_IqO_BD1NPjZfZvE6pcc_g,69,5,0.0,0.0,2.4,1.111,9.5288,"Restaurants, Fast Food, Sandwiches",False,False,False,False,0.0,0.0,12.0,35,0.5,7,183.9,55.6,0.008
cemvFp_hGI_6ev5_pd9Lew,69,41,0.1463,0.109,4.43,0.843,2.8696,"Restaurants, Pizza",True,False,False,False,0.0,0.0,12.0,31,1.0,23,779.1,59.6,0.0337
zosNEQ3FQZ3xZ6Bc1OCftQ,15,11,0.0,0.0,5.0,10.0,1.3912,"Restaurants, Cuban, Latin American",False,False,False,True,0.0,0.0,12.0,55,0.5,5,127.9,219.6,0.0055
Yy49o1mq3vX41vmkG7jD3A,65,21,0.0476,0.0433,2.73,0.62,4.1338,"Restaurants, Event Planning & Services, Chicken Shop",False,False,False,False,100.0,0.6,11.0,44,0.5,7,204.4,45.6,0.0088
4Su0ShpR721fcwSCdOQn-A,75,11,0.0909,0.0758,2.33,0.571,5.1394,"Drugstores, Food, Health & Medical",False,False,False,False,100.0,3.0,15.0,47,0.5,0,0.0,9999.0,0.0
sNOzfwyTZDwKtMiTwjQobA,384,154,0.039,0.036,4.06,0.775,2.2346,"Bars, American (Traditional), Nightlife",True,False,False,False,100.0,2.1,20.0,10,1.0,15,775.9,47.2,0.0336
VseByXV7UduTt7N2ofjVsg,804,106,0.0189,0.0182,4.19,0.775,2.3841,"Ice Cream & Frozen Yogurt, Restaurants, Food",True,False,False,False,0.0,0.0,12.0,10,1.0,1,41.1,785.2,0.0018
7C2iDdFiXcHB5SyaGn_tWw,162,114,0.0526,0.0474,4.16,0.736,1.4908,"Restaurants, Barbeque",False,False,False,False,0.0,0.0,12.0,82,0.5,12,200.3,111.4,0.0087
tJfp7GOTJ0tvazU0HcYu7A,11,6,0.0,0.0,2.83,0.598,3.5576,"Restaurants, Creperies, Czech",False,False,False,False,0.0,0.0,12.0,34,0.5,8,345.7,156.1,0.0149
uD3_Luf62CJQhdyBAT9bTA,41,17,0.1176,0.0929,3.89,0.937,5.5582,"Restaurants, Pizza",True,False,False,False,0.0,0.0,12.0,9,1.0,0,0.0,9999.0,0.0
na5B8puc0hx8xxmuC3cH1A,17,14,0.0714,0.0619,2.6,0.554,3.2137,"Restaurants, Pizza",False,False,False,False,0.0,0.0,12.0,3,0.5,22,251.4,30.4,0.0109
j1CCLERiAMYSvCPhDmJN1g,174,17,0.0,0.0,1.0,10.0,3.1789,"Donuts, Food, Restaurants",True,False,False,,0.0,0.0,12.0,31,1.0,7,553.1,60.1,0.0239
lkAzVdzEZE0jEU91PmvQhQ,71,33,0.0909,0.0758,4.22,0.741,2.2043,"Mexican, Restaurants",True,False,False,False,0.0,0.0,12.0,25,1.0,21,749.9,117.3,0.0324
xOrYm_QU2As1LTYhgsglmw,253,92,0.0652,0.0572,3.5,0.69,1.3478,"Breakfast & Brunch, Sandwiches, Restaurants",True,False,False,False,0.0,0.0,12.0,45,1.0,17,555.7,72.4,0.024
Z2_-rlxyXQsqcGXChydhlA,174,116,0.0345,0.0322,4.07,0.686,1.9087,"Restaurants, Mexican",False,False,False,True,0.0,0.0,12.0,61,0.5,57,5679.4,108.0,0.2456
ccwhUs2fCLWTQLMa1L_xNQ,18,10,0.0,0.0,2.0,1.006,3.8071,"Chinese, Restaurants",False,False,False,False,0.0,0.0,12.0,48,0.5,0,0.0,9999.0,0.0
n4iXrGYnpfTeR2_y006xPw,14,9,0.0,0.0,4.67,1.304,5.0987,"Food, Cafes, Coffee & Tea",False,False,False,False,0.0,0.0,12.0,46,0.5,30,707.9,52.3,0.0306
BELS5YkYjDFkpbM2FuDdaA,133,90,0.0222,0.0213,4.34,0.816,1.2235,"Food, Juice Bars & Smoothies, Vegan",False,,False,True,100.0,1.2,20.0,435,1.0,123,8309.7,181.3,0.3593
6HZLFUt6mRqR506tLet1xQ,265,134,0.0224,0.0214,4.66,1.063,1.2744,"Noodles, Sushi Bars, Asian Fusion",True,False,False,False,100.0,0.6,21.0,11,1.0,0,0.0,9999.0,0.0
VSDdUwXktnvL_O0meKv7MQ,497,243,0.037,0.0344,4.3,0.939,1.2009,"Pizza, Restaurants, Nightlife",False,False,False,True,100.0,14.0,9.0,1144,0.0,177,22710.9,115.9,0.9821
201UaKaEfKv_o3wSCthKpw,145,84,0.0238,0.0227,2.94,0.6,2.176,"Restaurants, Italian, Pizza",True,False,False,False,0.0,0.0,12.0,21,1.0,2,16.6,384.4,0.0007
c-W17u2jiFOD2H_d6uo-bQ,1319,236,0.0085,0.0083,4.36,0.919,1.5013,"Arts & Entertainment, Food, Bars",False,False,True,True,100.0,0.6,16.0,279,0.5,27,289.6,228.9,0.0125
l5ZqmR8hlVSvAXcCw6ggvg,6,6,0.0,0.0,3.83,0.563,7.4385,"Professional Services, Food, Farmers Market",True,True,False,False,0.0,0.0,12.0,94,1.0,17,797.7,145.9,0.0345
WtrYR6zp29NAvfw8sY_IwA,214,36,0.0833,0.0931,2.9,0.58,3.9888,"Ice Cream & Frozen Yogurt, Food",True,False,False,,0.0,0.0,12.0,10,1.0,0,0.0,9999.0,0.0
d3OyW6UXr3_wgyTBZ6A0xQ,437,128,0.0234,0.0224,4.11,0.838,2.3556,"Diners, Restaurants, Breakfast & Brunch",False,,False,True,100.0,0.6,12.0,214,1.0,35,1457.4,90.1,0.063
hAGQosLLeiETqpRjm93Hrw,62,19,0.0,0.0,3.42,0.612,4.3526,"Ice Cream & Frozen Yogurt, Food",True,False,False,False,0.0,0.0,12.0,25,1.0,11,198.4,43.2,0.0086
-jtTmbqX3jeMs4z693SO4w,166,93,0.043,0.0492,3.74,0.656,2.0666,"Restaurants, Nightlife, Cocktail Bars",True,False,False,True,0.0,0.0,12.0,34,1.0,11,31.4,88.1,0.0014
iSRTaT9WngzB8JJ2YKJUig,14288,5185,0.0123,0.013,3.44,0.696,0.832,"Cajun/Creole, Restaurants, Event Planning & Services",True,False,False,True,100.0,8.7,12.0,572,1.0,7,271.0,119.8,0.0117
-oLSzuQLu6ZNb7sHYbdiVQ,47,36,0.0,0.0,4.25,0.859,1.2653,"Burgers, Tacos, Juice Bars & Smoothies",True,False,False,False,100.0,4.8,11.0,16,1.0,0,0.0,9999.0,0.0
qaO4CqaLWYf1jjUVJ0pYyg,120,33,0.0,0.0,3.06,0.56,3.7118,"Waffles, Breakfast & Brunch, American (Traditional)",False,False,False,False,0.0,0.0,12.0,25,0.5,0,0.0,9999.0,0.0
Do61v9fjRDwhK_Zul1ll4g,99,31,0.0323,0.0302,2.38,0.683,4.3227,"Italian, Pizza, Restaurants",False,False,False,True,100.0,6.5,15.0,88,0.0,0,0.0,9999.0,0.0
u7cZUEGK6iJP2gvI22xY2A,2351,675,0.0593,0.0605,4.11,0.881,1.2264,"Bars, Restaurants, American (New)",False,False,False,True,100.0,5.4,18.0,96,0.0,104,4550.7,33.1,0.1968
dj1Fra1xlOaoszXOhPi0oA,26,5,0.2,0.1333,2.33,0.678,7.0473,"Diners, Breakfast & Brunch, Restaurants",False,False,False,False,100.0,0.6,19.0,25,0.5,0,0.0,9999.0,0.0
EDaEarTGJfoBWtBNQy4R1g,88,66,0.0152,0.0147,3.63,0.576,2.4191,"Cupcakes, Desserts, Bakeries",True,False,False,False,0.0,0.0,12.0,75,1.0,2,32.1,668.3,0.0014
O-UjMusoD-5lbn0-mxioPA,97,46,0.0652,0.0757,3.54,0.641,3.7353,"Sports Bars, Nightlife, Restaurants",True,False,False,True,100.0,2.4,11.0,5,1.0,0,0.0,9999.0,0.0
zWXe3r8F_OXNFcvAP0wbdQ,13,7,0.0,0.0,3.0,0.772,6.1642,"American (New), Bars, Nightlife",False,False,False,False,0.0,0.0,12.0,18,0.5,31,1020.7,55.0,0.0441
DCqEwfKlbASLt6ZsWtmLpw,7,5,0.0,0.0,2.8,0.588,5.8134,"Chinese, Restaurants",False,False,False,False,0.0,0.0,12.0,9,0.5,0,0.0,9999.0,0.0
ojJblXPup-gvfsc7EiMDuA,264,31,0.0968,0.2313,3.37,0.621,4.0495,"Wholesale Stores, Food, Shopping",True,False,False,False,0.0,0.0,12.0,89,1.0,23,962.9,58.2,0.0416
v1UZ0rYgVr_WEfLsK82VPA,97,50,0.0,0.0,4.54,1.171,2.4919,"Indonesian, Restaurants",False,False,False,True,0.0,0.0,12.0,241,0.0,121,8116.7,473.2,0.351
lNSnj5PqYdrMunAqlBzSRg,69,24,0.0417,0.0383,3.12,0.656,4.1298,"Restaurants, Chinese",False,False,False,False,100.0,0.6,18.0,69,0.5,3,43.6,641.3,0.0019
hjHWlYtCRLg7CjAIvtUGGg,71,12,0.0833,0.0705,1.77,0.709,5.0357,"Food, Coffee & Tea, Donuts",False,False,False,False,100.0,0.6,12.0,7,0.5,6,129.7,84.8,0.0056
Kd48xIiXFJkDKUEXUQ9gNg,24,7,0.0,0.0,4.0,0.855,2.7594,"Nightlife, Burgers, Bars",False,False,False,False,0.0,0.0,12.0,10,0.5,8,138.3,456.8,0.006
MHksCgKvKBvmztNj3pwn2g,17,14,0.1429,0.1071,4.94,2.923,2.8271,"Food, Bakeries",False,False,False,True,0.0,0.0,12.0,104,0.0,15,237.7,32.8,0.0103
7I83yaco0OfOeBS9PSShvQ,69,14,0.0714,0.0619,2.8,0.574,6.4393,"Shopping, Home Decor, Furniture Stores",True,True,False,False,100.0,3.2,15.0,23,1.0,12,238.7,138.1,0.0103
4J4NcFRh3o-pW_51OSRfDQ,861,221,0.0271,0.0257,4.12,0.805,1.7834,"Food, American (New), Event Planning & Services",True,False,False,False,0.0,0.0,12.0,49,1.0,3,27.4,106.7,0.0012
QLHhAl2jBdNePMlr7QRADQ,108,53,0.0189,0.0182,4.17,0.645,3.3374,"Desserts, Bakeries, Custom Cakes",True,False,False,True,0.0,0.0,12.0,51,1.0,16,537.1,41.4,0.0232
Uv1x00qbS5h3R4J6leqQbQ,90,10,0.0,0.0,1.3,1.0,4.7745,"Fashion, Shopping, Grocery",True,False,False,False,100.0,0.6,10.0,26,1.0,32,2626.9,99.8,0.1136
-EOlTGHfMPiB7GehuuayJw,596,52,0.0385,0.0356,2.96,0.601,3.0686,"Gas Stations, Shopping, Tires",True,False,False,False,100.0,2.7,11.0,38,1.0,7,123.0,271.8,0.0053
XTcqhIF7Rfm43aHzJPXT_Q,193,40,0.05,0.0452,2.43,0.545,3.236,"Burgers, Fast Food, Food",False,False,False,False,0.0,0.0,12.0,54,0.5,12,451.6,116.1,0.0195
WEZkbLTkNE3ZSFRQ7WZ7LA,62,39,0.0,0.0,1.97,0.681,2.6864,"Fast Food, Restaurants, Chinese",False,True,False,False,0.0,0.0,12.0,228,1.0,59,2234.7,186.6,0.0966
99ENmVZDWUEkbq4X7FSg5Q,747,373,0.0188,0.0181,3.95,0.688,1.1526,"American (New), Restaurants, Breakfast & Brunch",,True,False,True,100.0,2.0,14.0,65,0.5,12,204.9,26.0,0.0089
vq73W-SHrwBgXzQ__0yV2w,420,103,0.0,0.0,4.23,0.937,1.6376,"American (New), Beer Bar, Restaurants",False,False,False,True,0.0,0.0,12.0,177,0.0,130,8462.9,103.2,0.366
HRzUXYQF8NJ_eZuUnLSSqw,184,106,0.0189,0.0182,3.44,0.592,1.4732,"Caribbean, Restaurants, Desserts",True,False,False,False,0.0,0.0,12.0,20,1.0,8,210.3,445.3,0.0091
vbjJFoS_bj0Neq89MH5v6w,198,84,0.0238,0.0227,3.22,0.6,2.9735,"Arts & Entertainment, Wineries, Bakeries",True,False,False,False,100.0,0.6,11.0,0,1.0,0,0.0,9999.0,0.0
BjeHLwKOlHyV6DJgmZxAjA,6946,2137,0.0154,0.0186,4.2,0.777,0.8591,"American (Traditional), Cafes, American (New)",False,False,False,True,100.0,3.6,14.0,645,0.0,9,322.1,471.9,0.0139
sJNlRiOkMb0Q95UE4SHWPw,22,6,0.0,0.0,4.17,1.27,2.1542,"Restaurants, Food Stands",False,False,False,False,0.0,0.0,12.0,181,0.5,56,2644.6,281.4,0.1144
JlaN-l82FTe4YGoz769vLA,93,75,0.0267,0.0376,1.5,0.799,1.6347,"Fast Food, Restaurants, Chicken Wings",True,False,False,False,100.0,1.2,16.0,36,1.0,36,710.7,85.2,0.0307
HI3d_nxaFBIq5SbJo_7oUw,24,6,0.0,0.0,4.67,1.75,2.5783,"Mexican, Restaurants",False,False,False,False,0.0,0.0,12.0,345,0.5,109,7231.3,127.3,0.3127
kRsN974NddNRTa9j3jXGCQ,479,250,0.012,0.0117,4.49,0.866,1.2577,"Pakistani, Vegetarian, Restaurants",False,True,False,True,0.0,0.0,12.0,313,1.0,63,2302.7,134.8,0.0996
q6qZzQbIDnl54kH-4BIA6Q,24,10,0.0,0.0,4.4,0.769,2.1173,"Restaurants, Coffee & Tea, Food",False,False,False,False,0.0,0.0,12.0,551,0.5,120,9968.1,290.8,0.4311
AxG34m25LOFxQ-5L1ynVPw,25,11,0.0909,0.0758,2.17,0.618,5.9929,"Chicken Shop, Fast Food, Breakfast & Brunch",False,False,False,False,0.0,0.0,12.0,17,0.5,21,423.4,190.0,0.0183
r_A5JPSFpsY31TKGUF_esw,21,14,0.0714,0.0619,1.13,2.273,5.0131,"Steakhouses, Fast Food, Chicken Wings",False,False,False,False,100.0,0.6,18.0,15,0.5,7,111.0,71.4,0.0048
4dumsuFlbxmovgNMZ6XVtg,927,79,0.038,0.0352,3.96,0.773,2.996,"Food, Ice Cream & Frozen Yogurt",True,False,False,True,100.0,1.2,17.0,67,1.0,0,0.0,9999.0,0.0
lOipP8dh4Daqid9uro4xNA,274,117,0.0342,0.0319,3.93,0.681,1.5042,"Shaved Ice, Food, Ice Cream & Frozen Yogurt",False,False,False,True,0.0,0.0,12.0,129,0.0,0,0.0,9999.0,0.0
9oS8GwYwFgSrR34ToywLiw,18,8,0.0,0.0,3.12,0.611,4.5957,"Pizza, Cocktail Bars, Bars",False,False,False,False,0.0,0.0,12.0,659,0.5,139,16777.0,241.3,0.7255
LEyWxCngS9m5hWc9coJD4g,350,77,0.039,0.036,4.09,0.827,1.8045,"Food, Grocery",False,False,False,True,0.0,0.0,12.0,1137,0.0,191,25351.9,121.7,1.0
CZdSp2eNgQkuShT9ka2dNg,180,90,0.0333,0.0312,4.58,0.949,2.2254,"Latin American, Mexican, Restaurants",True,False,False,False,0.0,0.0,12.0,2,1.0,10,164.3,48.0,0.0071
ZQcsqiVu2lb9INUigRVXjg,17,10,0.0,0.0,3.5,0.542,3.7005,"Bangladeshi, Indian, Pakistani",False,False,False,False,0.0,0.0,12.0,57,0.5,20,751.4,253.1,0.0325
jCHNqjk0-ac2qBeIdn8Whg,53,15,0.0,0.0,4.53,1.222,5.9216,"Ice Cream & Frozen Yogurt, Food, Local Flavor",True,False,False,False,0.0,0.0,12.0,4,1.0,0,0.0,9999.0,0.0
WCLexnTQmylse_p0kQbz2g,220,53,0.0189,0.0182,4.11,0.914,1.0124,"Restaurants, American (New)",False,True,False,True,0.0,0.0,12.0,1204,1.0,180,23232.9,126.5,1.0
4fKGv-3XMlxv_vuiFbuwLA,129,63,0.0,0.0,4.62,1.129,2.1557,"Wine Bars, Sandwiches, Food",True,False,False,True,0.0,0.0,12.0,309,1.0,50,1897.4,263.0,0.0821
awVOmVnJj19k6fumwfih2w,309,44,0.0227,0.0217,2.56,0.65,3.4008,"Food, Coffee & Tea",False,False,False,True,0.0,0.0,12.0,495,0.0,12,451.4,108.7,0.0195
yHg5PkXbrY9lHnFSBe-haA,498,126,0.0079,0.0078,3.72,0.8,2.3272,"Coffee & Tea, Italian, Pizza",False,False,False,True,0.0,0.0,12.0,106,0.0,0,0.0,9999.0,0.0
pJl-G1h3SBDS1it4sTpS_Q,10,7,0.0,0.0,3.43,0.562,4.0699,"Nightlife, Latin American, Comfort Food",False,False,False,False,100.0,1.2,12.0,29,0.5,46,2405.1,89.1,0.104
6wHKgaAasGfJr5lzOAzy4A,52,10,0.1,0.0818,1.64,1.148,3.8033,"American (Traditional), Fast Food, Fish & Chips",True,False,False,False,0.0,0.0,12.0,38,1.0,14,576.9,41.8,0.0249
KVh4_I676Pmxu9lzDMBfqQ,30,12,0.0,0.0,4.25,0.841,5.5924,"Sandwiches, Nightlife, Bars",False,False,False,False,0.0,0.0,12.0,19,0.5,0,0.0,9999.0,0.0
fqGRVD8svlyrMI5wUYci7w,6,5,0.0,0.0,4.6,1.695,4.9185,"Wine Bars, Indian, Cocktail Bars",False,False,False,False,100.0,0.6,14.0,292,0.5,0,0.0,9999.0,0.0
ra8alrdPcPn3h65TH3G2zQ,136,41,0.0732,0.0632,2.98,0.644,3.1335,"Restaurants, American (Traditional), Breakfast & Brunch",True,False,False,False,100.0,1.2,1.0,27,1.0,9,263.0,219.4,0.0114
vn5vvcy9DdIzWaRxlGDoSg,279,59,0.0169,0.0164,3.9,0.749,2.0035,"Food, Ice Cream & Frozen Yogurt",True,False,False,False,100.0,6.0,18.0,163,1.0,23,1389.3,62.6,0.0601
UNm_HjLpz4nwS65-Wjv97A,95,38,0.0263,0.025,3.0,0.599,2.5245,"Restaurants, Cheesesteaks, Sandwiches",True,True,True,False,0.0,0.0,12.0,175,1.0,46,3364.6,265.3,0.1455
nlkr2Pk_INTneJxNv6zEQQ,30,16,0.0,0.0,4.75,1.313,0.7756,"Italian, Restaurants, Specialty Food",False,False,False,False,0.0,0.0,12.0,125,0.5,0,0.0,9999.0,0.0
BoeDuMEg9P7T_WyQJnuA9g,111,28,0.0357,0.0333,2.69,0.621,4.864,"Drugstores, Beauty & Spas, Convenience Stores",True,False,False,True,0.0,0.0,12.0,211,1.0,127,8248.1,52.7,0.3567
sa0q1rXrJr4JZwPpHfhxSw,92,42,0.0238,0.0227,4.37,0.881,2.2436,"Restaurants, Seafood, American (Traditional)",True,False,False,False,0.0,0.0,12.0,20,1.0,14,249.0,107.6,0.0108
RGK7RlEaeBaD3Q4cnXAM3w,30,23,0.0,0.0,3.04,0.539,3.8631,"Restaurants, Pizza, Chicken Wings",False,False,False,False,0.0,0.0,12.0,11,0.5,0,0.0,9999.0,0.0
QVcSv47o1DT-lF4vBsQizQ,489,293,0.0512,0.0493,3.9,0.711,1.427,"Italian, Restaurants, Food",False,True,False,True,0.0,0.0,12.0,104,1.0,48,1090.4,33.5,0.0472
FjBpZS-tmx1AJUfJ2c4-Gw,35,15,0.0,0.0,3.93,1.147,3.2136,"Food, Ice Cream & Frozen Yogurt",True,False,False,False,0.0,0.0,12.0,37,1.0,15,199.7,24.9,0.0086
HtWJVjBrlFFQ_9q0B-5RQQ,564,74,0.0405,0.0374,2.44,0.612,2.8479,"Food, Restaurants, Florists",True,False,False,False,100.0,2.1,18.0,34,1.0,7,184.7,56.7,0.008
S5ZsDgND-aB399nLe86Ogw,11,7,0.0,0.0,3.71,0.596,8.4042,"French, American (New), Restaurants",False,False,False,False,0.0,0.0,12.0,574,0.5,6,179.7,610.9,0.0078
sZQBvfZFywHWu-LcRRrRpw,36,21,0.0476,0.0433,4.41,0.752,4.6698,"Seafood Markets, Cajun/Creole, Specialty Food",True,False,False,False,0.0,0.0,12.0,12,1.0,16,1052.0,69.7,0.0455
rDk_O0KRIqEYvoBhonLmjA,224,59,0.0847,0.0855,1.88,0.678,3.0428,"Donuts, Coffee & Tea, Food",True,False,False,False,100.0,3.6,6.0,41,1.0,14,576.9,62.4,0.0249
bHj1XBczyH84HpDOnj3gWA,22,5,0.2,0.1333,4.67,1.183,6.5952,"Local Flavor, Food, Coffee & Tea",False,False,False,True,0.0,0.0,12.0,38,0.5,25,1512.6,148.2,0.0654
OrJlKf85cdGoGPl5Yhj5ww,36,20,0.05,0.0452,1.95,0.684,5.3743,"Sandwiches, Chicken Wings, Restaurants",True,False,False,False,100.0,1.2,20.0,16,1.0,12,330.9,131.1,0.0143
K-S_YhtoGffXF9f3azGY2A,19,7,0.0,0.0,2.43,0.718,7.9011,"Convenience Stores, Shopping, Food",True,False,False,False,0.0,0.0,12.0,81,1.0,73,5321.1,295.2,0.2301
6fbRw46t2fvlx3jijiGEUw,31,20,0.05,0.0452,3.1,0.599,4.3037,"Event Planning & Services, Italian, Restaurants",True,False,False,False,0.0,0.0,12.0,27,1.0,8,54.9,58.4,0.0024
abzbYCaernXvdmYi1u9y-w,612,290,0.0276,0.0326,4.03,0.672,1.2476,"Ethnic Food, Specialty Food, Restaurants",True,False,False,False,0.0,0.0,12.0,21,1.0,14,239.0,177.9,0.0103
iVV54qSG99PgCFTbnSvngw,91,57,0.0526,0.0474,4.62,1.236,3.0293,"Italian, Restaurants, Sandwiches",True,False,False,False,100.0,0.6,12.0,11,1.0,8,457.1,291.8,0.0198
S9XbsnFIZdRHLXd5XhYayg,12,5,0.0,0.0,4.0,0.837,5.6387,"Diners, Restaurants",False,False,False,False,0.0,0.0,12.0,8,0.5,2,11.6,483.1,0.0005
6UUPUr8bRMSg0u443o98kQ,195,72,0.0139,0.0135,3.78,0.706,1.2975,"Food, Nightlife, Bars",False,False,False,True,0.0,0.0,12.0,86,0.0,18,791.3,184.5,0.0342
1wwwsR-3Nv0w5gl8N3fwRw,8,6,0.0,0.0,3.5,0.674,7.0591,"Restaurants, Street Vendors, Food",False,False,False,False,100.0,4.2,13.0,30,0.5,0,0.0,9999.0,0.0
p1IBOteFb67rlPjDFWzvkQ,319,170,0.0529,0.0476,3.85,0.678,1.1044,"Cocktail Bars, American (Traditional), Bars",False,True,True,True,100.0,7.7,9.0,337,1.0,40,2095.6,219.5,0.0906
