business_id,birank_fsq_score,name,city,state,stars,review_count
OUfKcoqTqzx7ts2FiNVYqg,0.0006315410211648395,Jonathan Weiss Tours,New Orleans,LA,4.5,98
VJpuuNZ8QXR2zTHIhB0yhw,0.000629111360882168,The Westin Philadelphia,Philadelphia,PA,3.0,250
7WD63dyoVXKdCFb9ly5EhA,0.0006289992412006567,DoubleTree by Hilton Hotel Philadelphia Airport,Philadelphia,PA,2.5,146
Cu6tRoryxKNSR5aFv18wzQ,0.0006288866684870267,Lemp Mansion Restaurant & Inn,Saint Louis,MO,3.5,166
zVwnTKz7JIOoN-MbbQMzYA,0.0006277008598189456,Eat This Shoot That!,Santa Barbara,CA,5.0,80
b6JfbXkaxnF2f29XdP9FOw,0.0006271768505913082,CoCo Key Water Resort,Mount Laurel,NJ,2.5,229
4WIsdEah3rDcJwlWbx9P0A,0.0006259403852182441,SureStay Plus Hotel by Best Western Reno Airport,Reno,NV,3.0,155
tuDKqV-4zBZDaAsCoLeGxg,0.0006256848081964394,Drury Plaza Hotel New Orleans,New Orleans,LA,4.5,149
OE3ZfpTIi1HhueAQB_cPAA,0.000625558015261943,Dolphin Beach Resort,St. Pete Beach,FL,2.5,138
KflHa9pRDLPAmXxCpBDCZg,0.0006253641940245736,DoubleTree Suites by Hilton Hotel Tucson Airport,Tucson,AZ,2.5,104
TMSLsv5wN7RNxw3sgw5NFw,0.0006253482293378738,Hotel Saint Louis,St. Louis,MO,4.5,51
JdR1vhCkBiTNkh_kM6Wsjg,0.0006248982710618211,Southwest Airlines,Tampa,FL,3.0,118
8C0jJ6AmcDZGscuABtZRdQ,0.0006227597630366905,The Barrymore Hotel Tampa Riverwalk,Tampa,FL,3.0,121
d9T1Jgf4N2vY3dcMlnCgeA,0.0006222840987979163,Philadelphia Airport Marriott,Philadelphia,PA,3.0,176
vm88cHZGhtmMgU2rhIAmug,0.0006211050001331823,Olivier House Hotel,New Orleans,LA,4.5,133
P2UDTyHD4KX6OpzYlH3TZw,0.0006190677100986774,21 C Museum Hotel Nashville,Nashville,TN,4.5,92
N5uOeSSU_X2z41ojI80t7w,0.000617726856753803,Bode Nashville,Nashville,TN,4.0,69
UcdF5qqcYAMwln1NriS2uA,0.000617327880441861,Hampton Inn & Suites Nashville-Downtown,Nashville,TN,3.5,128
Z6hqjf076rZHcfKQRMKUmg,0.0006172866260293941,Kimpton Aertson Hotel,Nashville,TN,3.5,83
8JJSe4zRLqmJUnjPzUvCEA,0.0006169456571521247,AC Hotel by Marriott Tucson Downtown,Tucson,AZ,3.0,90
gCmyE-atK7PLFsRDWa-iOA,0.0006166855706854031,Doctor Gumbo Tours,New Orleans,LA,5.0,115
SEFujmfGZI08JWRyhIpYeQ,0.0006154780364871369,Embassy Suites by Hilton Philadelphia Airport,Philadelphia,PA,2.5,170
b0cDbFJTvKWDf1PGYJH5nw,0.0006141509496760894,Hilton Garden Inn Reno,Reno,NV,3.0,109
dTvffuPtnhOSwSNuKP7BxA,0.000613959524351504,Aloft Tampa Downtown,Tampa,FL,3.5,158
07D-uYB0PrSYUVpbKeojJA,0.0006132555137810442,Windsor Court Hotel,New Orleans,LA,4.5,202
KKbMVYwvniRutQhV5QQuEQ,0.0006109485017417076,Loews New Orleans Hotel,New Orleans,LA,3.5,192
sBZClv18j7gr1HIGIMXNcA,0.0006105273368676425,Hampton Inn Philadelphia Center City-Convention Center,Philadelphia,PA,3.5,175
DgGWzyvMmIXEwWdGQJnntw,0.0006099182343353924,Avis Rent A Car,Saint Louis,MO,1.5,119
lo3zYtvPB6-iVok2C7HsGw,0.0006077160094742598,Old New Orleans Rum,New Orleans,LA,4.5,283
Xp7aAqHsCwYluKwEeoHmwQ,0.0006071187999191037,Nashville KOA,Nashville,TN,3.5,99
lNECraPTMtUPDJPjmF0tVA,0.0006065148302984717,Crocodile Restaurant & Bar,Santa Barbara,CA,4.0,119
QMJ0NWkqBdEcHW54IMCCFg,0.0006038913810553576,Avania Inn of Santa Barbara,Santa Barbara,CA,2.5,201
IBHVk3XPcaOE7fRyuof7vA,0.0006020049792846981,WallyPark Airport Parking,Tinicum Township,PA,2.5,143
qe2QpEuxPpC5aCYplP-kkw,0.0006014539989747428,Sailport Waterfront Suites,Tampa,FL,3.5,124
YbnJYHNp_fHbI-hcFg48vQ,0.0006011415700911597,Santa Barbara Adventure Company,Santa Barbara,CA,5.0,195
U2mZ8H02unqzBglw_L05IQ,0.0005979794872071337,Glendale Chrysler Jeep Dodge Ram,St. Louis,MO,2.5,82
MeJ4afqMv8_JjTHgjdrg_Q,0.0005978030781194459,Joseph Ambler Inn,North Wales,PA,3.5,157
pdwHLvSSepLZaS6xmcRjQw,0.0005977265960206132,Lazydays RV Resort,Seffner,FL,4.0,91
UeemkxzMST9c7rKucGCJmg,0.0005961417831815968,Enterprise Rent-A-Car,Saint Louis,MO,3.5,214
PB6Rks0PSxWvaJ6vl_KcRQ,0.0005958979893081864,Southwest Airlines,Nashville,TN,3.0,115
1iQpAAWmGp6yJCNr-7DMRQ,0.0005947967280462691,Greyhound Bus Lines,Philadelphia,PA,1.5,230
8qpnCNlvJN3N18dRcnD5xQ,0.0005946797929661625,NashTrash Tours,Nashville,TN,4.5,167
0RkgKEwGQqwz4noPB65O6w,0.0005942689760120473,Hollywood Casino St Louis,Maryland Heights,MO,2.0,140
-iXHEMcqfMXvRjbKFh3IYA,0.0005929676059739684,Hilton Garden Inn Santa Barbara/Goleta,Goleta,CA,3.5,68
5LONkt7iDMndF3qjN6ufpw,0.0005921964363837309,"La Posada Lodge & Casitas, Ascend Hotel Collection",Tucson,AZ,3.0,100
3nSnWndtBULwIx3Ug50WcA,0.000591767317312286,Alamo Rent A Car,Nashville,TN,4.0,136
HgZdR5SLKW6I6cGUwqNmdA,0.0005915417805261594,Conner Prairie,Fishers,IN,4.5,121
pzLIddCC9lPTl0Uhlf_N6A,0.0005910875046855957,Renaissance New Orleans Pere Marquette French Quarter Area Hotel,New Orleans,LA,3.5,282
DuPRwh_pNsp4LkbICuF3Ig,0.0005903294998914951,Hilton Garden Inn Nashville Vanderbilt,Nashville,TN,3.5,126
Lw_mMFUYk4GmiyRF-iETbg,0.0005900196894561578,Indianapolis Motor Speedway Museum,Indianapolis,IN,4.5,91
eCMqBj7pVGcIrk2CUXSycw,0.0005899646408080712,Western Skies RV,Reno,NV,4.0,74
Mm9zXIgMQMzgDt4GShSWrw,0.0005894495795908761,Capitol Grille,Nashville,TN,3.5,217
Zp2_GDbmKT7YCA04ygIHZg,0.0005881389166382183,Holiday Inn New Orleans-Downtown Superdome,New Orleans,LA,3.0,147
5RzJ2bjU8bLSaN5SuiUpYA,0.0005864010245628897,Plat 99,Indianapolis,IN,4.5,206
SC1ZjTyz-I0HAuvadzqnhQ,0.0005849675118892607,Hotel Tucson City Center,Tucson,AZ,2.0,201
CJZgTBOeVi0wjXyG8BgECQ,0.000584591428455811,Woody's Watersports,Madeira Beach,FL,4.5,98
AMtfY4a69lctRe1K04TAtw,0.0005843137397859265,FreeWheelin' Bike Tours & Rentals,New Orleans,LA,5.0,241
X4KMO8a-R7mqXNXo2gXAPw,0.0005840030526727751,RumFish Beach Resort byTradeWinds,St. Pete Beach,FL,3.0,130
Ddu6G10ZA6OdkU6z3Hz-2w,0.0005835032936865474,"The Magic House, St. Louis Children's Museum",St. Louis,MO,4.5,188
w2GJl3DxxnQsdiUg_KShWQ,0.0005834693459289806,Hotel Provincial,New Orleans,LA,4.0,179
hXENwSCtd8pdBrnN8XkXyA,0.0005832061442777373,Renaissance St. Louis Airport Hotel,St. Louis,MO,3.0,163
0C4tTLFDcAfRon8hKnDHxg,0.0005827073136799333,Hilton Garden Inn New Orleans French Quarter/CBD,New Orleans,LA,3.0,139
PGzBEg6JAqoiUnkjvi1_3w,0.0005825378494927622,Save Our Cemeteries,New Orleans,LA,4.5,224
O61KbeD6tSllqezTeX1ufg,0.0005818095028612446,"The Westshore Grand, A Tribute Portfolio Hotel, Tampa",Tampa,FL,3.0,95
MLAElwGFXThzlMP1vJ1gNQ,0.0005803085884719606,Old Idaho Penitentiary,Boise,ID,4.5,104
hu3UluXzpXN1mFaWM4Qpwg,0.0005801574557236168,Hilton Tucson East,Tucson,AZ,3.0,151
TL5ogln0vJ3kjAou9wOE9Q,0.0005800478115617052,Tahitian Inn,Tampa,FL,2.5,152
kfkhc8PaFdbk8aQ9suZIfw,0.000577112861237782,Tucson Marriott University Park,Tucson,AZ,2.5,142
2XEf2xOj-iZImMeWELkQFw,0.0005768340394466063,Place d'Armes Hotel,New Orleans,LA,4.0,221
KK_vqJYW1Z-Ey6og_IKmHg,0.0005722553595913548,Hampton Inn & Suites New Orleans Downtown,New Orleans,LA,4.0,150
Do-vkrPnX5KmRaLZtl8xBQ,0.0005693660786862262,Mercedes-Benz of Nashville,Franklin,TN,3.5,113
eQ9eDKIuSF6e5ol9fZLq0g,0.0005693610405218603,Enterprise Rent-A-Car,Reno,NV,3.0,82
Yjg1IImktgaKlts4WsegnA,0.0005676968894444275,St. James Hotel New Orleans Downtown,New Orleans,LA,3.5,192
Z2ltNYVxmLaLGNVB7yFWQA,0.0005669015528596274,National Car Rental,St. Louis,MO,3.0,173
tH10ZuH28GrccqTZ6TTl7A,0.000566829393819596,Carnival Cruise Lines,Tampa,FL,2.5,173
6O31oRRIAUi1w-tS0ZtPDA,0.000566699167184753,Inn At 500 Capitol,Boise,ID,4.5,74
Q2PsfIw2sPKNlkR-0sQBpw,0.0005661585290122555,The Betsy Ross House,Philadelphia,PA,4.0,131
fGva_WmudoBv4JZiwp_bKg,0.0005658749134333629,European Fitness Center,Reno,NV,2.5,93
VlNzvXuW-5cZkYBfT9IGHQ,0.0005656494812844705,General Warren,Malvern,PA,4.0,141
Y0EG7hB8aSeAk1PRvD_HpQ,0.0005652678032057585,Conrad Indianapolis,Indianapolis,IN,4.0,156
skWRxQU2LwbYQK0Dl_FqYw,0.0005650569486490427,Aloft Tucson University,Tucson,AZ,3.0,147
ArZHhE6Pmo49bJsB_a4n4A,0.0005644655941798579,Club-Hotel Inn & Suites,Nashville,TN,3.0,132
fagtmWIZPmYLBvkCF-A-2g,0.0005641205090429349,Payless Parking and Car Rental,Tampa,FL,1.5,388
-mHLlBqekJe_VC61ouI9yA,0.0005636666572346777,Segway of Santa Barbara,Santa Barbara,CA,5.0,165
6bbpLqP90jEcJN5QI0SZ7w,0.0005629954161485038,Haley Hotel,Santa Barbara,CA,3.5,58
xZlP6e7S2RdWu5eB-fuNKw,0.0005629125794850402,Motel 6,Carpinteria,CA,2.5,175
I0x83KzaK-3ssNGa5SknhQ,0.0005623106564270139,Motel 6,Reno,NV,2.0,92
kFdR21vPWa26COwiO7kOSQ,0.0005613412515931846,Franciscan Inn & Suites,Santa Barbara,CA,4.0,136
jBLv9EVy9mAxbYfxIUq-0g,0.0005612868956439102,The Pontchartrain Hotel,New Orleans,LA,4.0,105
fvZkWsJpwBhbNmEe9ue1Mg,0.0005605168565292066,Clarion Hotel Nashville Downtown - Stadium,Nashville,TN,3.5,135
fqC3Iu46oXYuN-YVpMUg_w,0.0005602393248855613,Drury Plaza Hotel St. Louis At The Arch,Saint Louis,MO,4.5,151
Z1oLGCFvhLpJ8jl4CazlTQ,0.0005599581996713842,Double Nickel Brewing Company,Pennsauken,NJ,4.5,99
ge9yRIturJWB8wtMGUIWig,0.0005573101768705333,Legacy Vacation Resort Reno,Reno,NV,2.5,91
KBDlQpRaxMDTGcZwp2HLEw,0.0005569782191387618,Courtyard by Marriott Reno,Reno,NV,3.0,105
NP2veKCgXx28rNGMXQpr1g,0.0005558976220107769,Plaza Resort Club Hotel,Reno,NV,3.5,75
tUfpWscvsljtGr3yMpOT5Q,0.0005552785289606552,Oxford Suites Boise,Boise,ID,4.5,116
_zd-yBjbEahdA5szKfekWQ,0.0005540261279161678,DoubleTree by Hilton Tampa Rocky Point Waterfront,Tampa,FL,3.5,133
6VvjYT1vRh7czIYM50jIsQ,0.0005536085681102163,Cambria Hotel New Orleans Downtown Warehouse District,New Orleans,LA,4.5,75
pEW-FyGRvN850-7lLkOO1A,0.0005534635336330026,Wild Louisiana Tours,New Orleans,LA,5.0,103
fcAGORgQI71I0SZ0B_98sg,0.0005534303331938027,FastPark & Relax,Indianapolis,IN,4.5,90
d-8uNLbRCntAg1evqnU4sw,0.0005526784620516801,Upham Hotel,Santa Barbara,CA,4.0,156
uiLHEHh1VZ6u8Wx1kXcROg,0.0005524678430092301,The Fox Theatre,Saint Louis,MO,4.5,237
SkaRHOk0ptxvndpjO5KK8w,0.00055167297729652,Desert Diamond Casino Tucson,Tucson,AZ,2.5,114
iI7KxE78lO9pfSTpTy2fQA,0.0005508240518644433,Travelodge by Wyndham Reno,Reno,NV,1.5,79
qL96_6Wyss3y2bRfYCzKxg,0.0005508035957290728,Hayes Street Hotel,Nashville,TN,3.5,80
gzxNs7zJthTzj6BW0SDkFg,0.0005505470541397592,Royal Caribbean Cruise Lines,Tampa,FL,2.5,95
wodnQC9cHX81nPpP0mcuUA,0.0005501178563459625,Alden Suites A Beachfront Resort,Saint Pete Beach,FL,3.5,126
B5IVqmGFRHo7Jhn16mvn_Q,0.0005489874603632165,6th Man Movers,Nashville,TN,4.0,113
Gf6VxoCCxdbJkInNGH6l2A,0.0005488331265246295,La Quinta by Wyndham New Orleans Downtown,New Orleans,LA,3.0,171
w9WLlcY_mziJ6qAB6WtpsA,0.0005486151674704961,The Flying V Bar & Grill,Tucson,AZ,4.0,152
OxV4L6Ue7rB9YRtpQtqn9Q,0.0005476339263251925,Lambertville House,Lambertville,NJ,3.5,86
cdZf-iYQRy5D18gTM95aew,0.0005475724835328476,The Bellevue Hotel,Philadelphia,PA,3.5,168
qfOuGY0MMh068ZFDbG5Egw,0.0005472768742431966,Cheshire Cat Inn,Santa Barbara,CA,4.5,232
TO1g9gLeJf3vqfxfJ1ZG-g,0.0005467095215913758,Hilton Garden Inn Nashville Downtown/Convention Center,Nashville,TN,3.5,96
n6c9PiJIpe1Vjuv3o-JRxw,0.0005464381818884046,Lumière Place Casino Hotel,St. Louis,MO,2.5,196
tcAB1Q_NLd5uXpq4Pe1aQg,0.000546390963980263,Courtyard by Marriott New Orleans French Quarter/Iberville,New Orleans,LA,4.0,162
2ZqezqDwEO0uuhlX0E54TQ,0.0005458200339771561,Wyndham Garden Hotel Baronne Plaza,New Orleans,LA,2.5,196
ixE9yNFYyXYtuZIEKKUl_A,0.0005456431382202646,Casa Del Sol,Carpinteria,CA,2.5,50
lLU37zhx2k9YGPzV30cNnA,0.0005448701317836305,Wyndham Garden Hotel Philadelphia Airport,Essington,PA,2.0,146
-frwWjdS1_pr8vJpQO76Eg,0.0005438629813088453,Marriott St. Louis Airport,St. Louis,MO,3.0,145
10LguIzpeYam06-APg8iBA,0.0005435164485856367,Loews Vanderbilt Hotel,Nashville,TN,3.5,196
oWTakomAvtGSB85UwnIOSA,0.0005434253103391565,Bottom of the Cup Tearoom,New Orleans,LA,3.5,141
v15BmLCOHx6pDwd9kAgMYA,0.0005425540526582859,Bob Evans,Indianapolis,IN,2.0,70
NIoFKuRJKAHjFsrioR8pLA,0.0005414595558541965,The Redneck Comedy  Bus Tour,Nashville,TN,4.0,112
jLv2NtWYK7ROG-FTtDCerA,0.0005408447146421304,Homewood Suites by Hilton New Orleans,New Orleans,LA,3.0,131
mxbnb3UCKZQvWri3TGgogQ,0.0005403236927120036,Thrifty Rent A Car,SAINT LOUIS AP,MO,2.0,117
JGueVoNa1JFywVdeHtcHug,0.0005397346956516622,La Galerie Hotel,New Orleans,LA,3.0,87
xuhCaQ1gnWyHY0tFSsrh2g,0.0005394803814572502,Santa Barbara Art Glass,Santa Barbara,CA,5.0,204
auv_gvtR7fZp9b0mkEbTIA,0.0005390741941463409,Bienville House Hotel,New Orleans,LA,4.0,167
31ADZa_GlIyAvvHTDrtdnw,0.0005389632590161555,The Birchwood,St Petersburg,FL,4.0,165
bKtYoWxtlHaqP6KN65HWcA,0.0005386978398629093,River City Casino & Hotel,St. Louis,MO,3.0,156
lePpoZDJ_U7LIopHpr5zRA,0.0005383103684037971,Extended Stay America - Santa Barbara - Calle Real,Santa Barbara,CA,2.5,124
sjgFuxDHiVOHrfuP1MtEkg,0.0005360945953420774,Pirate Water Taxi,Tampa,FL,3.0,83
b7UPlhqUiliUy9vITKHGvQ,0.0005353777073389676,The Wayfarer,Santa Barbara,CA,4.0,141
13UbOVDFdxloxaient5XWA,0.0005338610721663277,Jump On The School Bus,Santa Barbara,CA,5.0,175
CYkrmWef7QQM-l-92DKiSA,0.0005315607644084798,Wingtips Lounge,St. Louis,MO,4.5,58
Gkq-fh0MQzi9BoccZmI0Iw,0.0005313873623472754,RCI,Carmel,IN,1.5,86
-jXAkQIdZWq6i1Wwv8z1UQ,0.0005312885925712049,Rose Garden Inn,Santa Barbara,CA,1.5,89
MoVb_mFKTG2fkaH0-9hODQ,0.0005305568744240367,Hilton Tampa Airport Westshore,Tampa,FL,3.0,114
9JCiIF3zhY9f6OpCzYN0dA,0.0005287859401828066,Best Western Plus Music Row,Nashville,TN,3.0,106
ppEDJRsyGcFqBw10STGDqw,0.0005277245795661184,Sheraton Suites Philadelphia Airport,Philadelphia,PA,2.5,151
bcjCxkUn77_YAPg4mPH39g,0.0005271715398160698,Le Méridien Tampa,Tampa,FL,4.0,114
r2kBBQVjjUA7eua394BK3w,0.0005252633595867596,Hotel Du Pont,Wilmington,DE,3.5,115
l7b33ubze8Jqw7C4I1CAuA,0.0005248833436718993,Embassy Suites by Hilton Tampa Airport Westshore,Tampa,FL,2.5,121
V_d4GDVAbbac-7AV4kUIUA,0.0005236669961056272,Homewood Suites by Hilton New Orleans French Quarter,New Orleans,LA,3.5,83
DVFlOevRsyNdCe4VqoJI0A,0.0005229388058333973,The Mercantile Hotel,New Orleans,LA,4.0,80
K9KxdJ0iVLk9SZwvNccFXQ,0.0005200712073790725,Dennis Dillon RV & Marine,Boise,ID,2.5,79
hJxmXpyrsZcv777LVGaJWw,0.0005199774958819584,Enterprise Rent-A-Car,Nashville,TN,2.5,91
2myVMP_l-9f9JIZewm19Cg,0.0005188439088322153,Prince Conti Hotel,New Orleans,LA,3.5,176
T97hE3STgTgpwda75h6p1w,0.000518709042272586,Wine Canyon Tours,Santa Barbara,CA,5.0,152
8lhyqiOAFjIipheDtk8gXA,0.0005181979212216196,Bath Street Inn,Santa Barbara,CA,4.5,148
edZOMuuz6TKNGnsE3ms1QA,0.0005178191712299245,Septa,Philadelphia,PA,1.5,64
ggkif8dgbPvsqf8U3FI3uQ,0.0005175495709206516,Taste Santa Barbara Food Tours,Santa Barbara,CA,5.0,124
R1WdznjbaFJ25eaAjvjExA,0.00051743887697588,Dauphine Orleans Hotel,New Orleans,LA,4.0,255
ceUbb08vS3BK5_0znRwFZA,0.0005170783591889021,Vagabond Inn Reno,Reno,NV,1.5,82
bYhGhL6eUIVmxnflTw5u8w,0.0005156823488020436,Airport Shuttle New Orleans,New Orleans,LA,1.5,214
qeJ7HUUo-Cg75fxDV2dDbA,0.0005155580510280371,Allegiant Air,Clearwater,FL,2.0,118
KBbMxIj6PhSXW6ZSoNm9Hg,0.0005145749096565174,"The Inn at Opryland, A Gaylord Hotel",Nashville,TN,2.0,143
nJp-4Qb_eeXWnojBcM3hBQ,0.0005103152587087819,Motel 6 Santa Barbara - Beach,Santa Barbara,CA,3.0,129
-WFaU3i9zztFMO7WoPAPcw,0.0005098686855700051,Dayton Andrews Dodge Chrysler Jeep Ram,Saint Petersburg,FL,2.0,83
pAgtmlIGqFYaWdBoCUeitw,0.0005092950948679326,Holiday Inn Nashville-Vanderbilt,Nashville,TN,3.5,105
yqA2JCaddKdRlKpkznUVjQ,0.0005092012263601146,The Westin Indianapolis,Indianapolis,IN,3.0,186
ToabDnA0weGn7M-x7ljGnw,0.000509034065660953,The Parking Spot,Philadelphia,PA,3.5,63
5AmxUW0J8UWHpY3vlV9BWA,0.0005086136574000967,Budget Rental Car - Reno Airport,Reno,NV,1.5,62
-1ueCbvIpUPi8KT95ETTKw,0.0005081323858342511,Hyatt Place Reno-Tahoe Airport,Reno,NV,4.0,167
RLVuL5T2uNCP6bHvDxMkOQ,0.0005046103874693211,Plaza Beach Hotel - Beachfront Resort,St. Pete Beach,FL,4.0,92
JIrsBVXBPGeW5hRZvX7ZuA,0.0005040743141468234,Residence Inn by Marriott Philadelphia Center City,Philadelphia,PA,3.5,145
D00oq_GL2RzcSiHh2QLP3A,0.0005011133303635309,Harrah's Philadelphia Casino & Racetrack,Chester,PA,2.5,159
dqe-f0X43pNhCO4jaFka0A,0.0005009689038124546,Frontier,Philadelphia,PA,1.5,119
X2J_iYaWmqI-7PoYVNbp-g,0.0005005220769573115,St. Charles Streetcar Line,New Orleans,LA,4.0,298
MfyUK58sdUokMdIZNdem0w,0.0005004893521108166,Sandpiper Lodge,Santa Barbara,CA,2.5,186
GiBzgOOkfr-Ec_h-2TrcSw,0.0005004088280596222,"Chateau LeMoyne - French Quarter, A Holiday Inn Hotel",New Orleans,LA,3.5,191
eNDmwbkedbpxq5taws9AqA,0.0005003536400662253,Innisbrook Resort,Palm Harbor,FL,3.0,120
fVUHXhY6QyQAb64M2pkeBA,0.0004987825719867662,Florida Cane Distillery,Tampa,FL,5.0,95
7RTR7uHWpKl8oeKEc9iSQw,0.0004978476460949775,Crowne Plaza Indianapolis-Dwtn-Union Stn,Indianapolis,IN,3.5,147
hwDDy0E5s81DNLYUnMqitQ,0.0004973777186344878,Trenton-Mercer Airport,Ewing,NJ,3.0,193
xIxaczgUFRr5C1LNbQSKow,0.0004972223499813048,San Ysidro Ranch,Santa Barbara,CA,4.5,129
7j8rT3FZbXgL4k0DnXi2Mw,0.000497151766360355,"West Beach Inn, a Coast Hotel",Santa Barbara,CA,4.0,137
oVr68YLI0PMSkEc_SHMkFA,0.0004969162932392306,"The Ritz-Carlton, St. Louis",St. Louis,MO,4.0,157
igPljBJMnUWU3S98wlFX6w,0.0004964196149768331,Budget Car Rental,Saint Louis,MO,2.0,99
qxo35x030xfjwjxJ4LGC6w,0.0004963389607723762,The Presidio Hotel,Santa Barbara,CA,4.0,215
3cfo_0_GjpJ2mWRYkCzIWg,0.0004961457268470754,Treasure Island Ocean Club,Treasure Island,FL,2.5,86
fabB27mcVs1M-3wE6hKosA,0.0004919759660878608,The New York Diner,Valrico,FL,4.0,103
_pbx96FZ3eHJw-V_R4h-Vg,0.0004915049748535237,Embassy Suites by Hilton Tampa USF Near Busch Gardens,Tampa,FL,2.5,83
Xa3iAS0F4lM6vfHNPba9-Q,0.0004913409038013972,Nissan of Cool Springs,Franklin,TN,2.0,76
zrfPrfX4AMGEJ_AHF91J_w,0.0004913210805656834,Indianapolis Marriott Downtown,Indianapolis,IN,3.5,161
xhsZUq2JkC8c78A00dt6nA,0.0004902480153193437,Hampton Inn & Suites Clearwater Beach,Clearwater Beach,FL,3.5,63
fJhOwBljOz3VJV-BhCB3hg,0.0004900711014773518,"Home2 Suites by Hilton Philadelphia - Convention Center, PA",Philadelphia,PA,3.5,144
pdPzrcPw9mKwAXVNcnNJTQ,0.00048947393813046,Embassy Suites by Hilton Nashville Airport,Nashville,TN,2.5,136
M9GucUm6oCbdxueWANbj3g,0.0004879157792838497,Tahoe House Hotel,Virginia City,NV,4.0,53
5lk4EesrynaKnqM4FzLpug,0.00048776496888794737,Best Choice Plumbing & Heating,Philadelphia,PA,2.5,63
1omfzaBnNd8bPihgg52cPg,0.0004876851442426618,American Airlines,Tucson,AZ,1.5,67
dn7j1FWVxccXsL2lORqlfQ,0.000485719953723357,Tanque Verde Guest Ranch,Tucson,AZ,3.5,114
IBIp-yVFl2PxYS-rgc19Yg,0.00048488460177200944,Independence Visitor Center,Philadelphia,PA,4.5,141
bxDk3YLoMOTdmmf_4AN_4g,0.00048401223312100695,Pacific Crest Hotel Santa Barbara,Santa Barbara,CA,4.0,128
yHVRTVExX668sav-FXiKgA,0.0004831537622459194,Alamo Rent A Car,Philadelphia,PA,3.5,186
2tzM3YrsqPa4qPVsfn3-tA,0.0004830007290934325,Hyatt Regency Indianapolis,Indianapolis,IN,3.0,180
MnTKfAJmcLYB1XA7L7uCsQ,0.0004819895710687486,Courtyard by Marriott Santa Barbara Goleta,Goleta,CA,3.5,122
iSnPc_3IHqywTvi9IQqxew,0.0004818324932422937,Thunderbird Beach Resort,Treasure Island,FL,3.0,99
PvHhnbfr1HBEdIJuBqNvag,0.00048087429693139115,The Beachcomber,St. Pete Beach,FL,3.0,98
Y8gU_q-bGqMP0uJgCgdiBA,0.000480379478340637,The Big Bus Company,Philadelphia,PA,3.5,150
DX-i7boV3bLP5ktKU-FA-w,0.0004795837270625923,Best Western Royal Sun Inn & Suites,Tucson,AZ,3.5,114
YrVz82RplLG3t9u5IRGTgA,0.0004788397063722497,Urban Cowboy Public House,Nashville,TN,4.0,79
GRj1oM4aSaJZDKaHwrEMqg,0.0004784499900193919,"Magnolia Hotel St. Louis, A Tribute Portfolio Hotel",St. Louis,MO,3.5,106
70Sktqfxq5HHhowpB0PKEQ,0.0004776465285777438,Baymont by Wyndham Nashville Airport,Nashville,TN,3.0,98
4LbBGC4cW0tRv5H8nwTrbw,0.0004768520510671707,Southwest Airlines,Reno,NV,3.0,87
cAx1ItLmeD10TLCwKG9KRw,0.0004766778423895532,Hertz Rent A Car,New Orleans,LA,2.0,95
EWPWK3aLsBRfXjeW7alaeg,0.0004755038182731827,Hampton Inn & Suites Boise-Downtown,Boise,ID,4.0,114
3Vrad15d3I7m5-0uvGJgUw,0.000475414589863591,Flying Boat Brewing,Saint Petersburg,FL,4.5,65
6MUBU342_J6fetRYaV0HvQ,0.00047508611869107595,Four Seasons Hotel,Saint Louis,MO,4.5,142
bSAdf5-Rup-ywsGTjaOSPQ,0.0004750426546492581,Hotel 43,Boise,ID,3.5,101
0DQr3ECefRNE0zsFKwd1fQ,0.0004740058746656049,Hilton Nashville Airport Hotel,Nashville,TN,2.5,57
bfOXXlB4pTWr-ZbuVlXwjQ,0.00047332045277613766,Hyatt Place St. Petersburg / Downtown,St. Petersburg,FL,4.0,67
M3G7USDHXk--ZycO1Zjs1w,0.0004728563455349853,Bob Evans,Ruskin,FL,3.0,75
zZBAyyqFODcCdZc3fqgyzA,0.00047247071385430266,"Blake Hotel New Orleans, BW Premier Collection",New Orleans,LA,2.5,64
BQdozsc8akK4rbbFQTtflg,0.0004722515531059294,Bob Evans,Tampa,FL,3.0,64
F13x4Y7Lmv_FgyWUxka5xg,0.00047209345682333343,AAA South Philadelphia Car Care Insurance Travel Center,Philadelphia,PA,2.5,55
ucXDsXHysx5S6EGU777WlA,0.00047202891156225037,Ramada by Wyndham Tampa Airport Westshore,Tampa,FL,2.0,108
cCbAiX9ucA2awIijfSN3cQ,0.0004719467327730804,Agave Inn,Santa Barbara,CA,4.0,184
InLml1zs6WgAaxpB7ZfMbw,0.0004717566168518404,Super Park,Saint Louis,MO,2.0,75
v1Uxox6sMjOV2z1Wk8KN3Q,0.00047126082199888317,Land and Sea Shark Tour,Santa Barbara,CA,3.0,122
1w0_or9yAh0-E7IUC8kMRw,0.000470691714940674,Drury Plaza Hotel Nashville Franklin,Franklin,TN,4.5,123
3qm2sG71yvgHJw1Sg22rEg,0.0004702561975753946,PreFlight Airport Parking,Philadelphia,PA,3.5,115
ULRQzMnjqDSz9u4zRQalqA,0.000470223724647125,Suburban Solutions Moving and Transport,Havertown,PA,4.5,135
ma9zcqAdxJpMdeg5-UGNLw,0.0004700988676040617,DoubleTree by Hilton Hotel Tucson - Reid Park,Tucson,AZ,3.0,137
