business_id,name,city,state,latitude,longitude,stars,review_count,is_open,categories,parking_lot,parking_street,parking_valet,parking_garage
ueiD2RD26rLATC5SX4xOMw,Cibo By Illiano,Marlton,NJ,39.857334,-74.872374,3.5,40,1,"Sandwiches, Food Delivery Services, Specialty Food, Food, Delis, Italian, Pizza, Restaurants",False,False,False,False
flfkAssP0LzV3f0HSUhQAA,Elixr Coffee,Philadelphia,PA,39.9581652,-75.1580495,4.5,55,1,"Coffee Roasteries, Coffee & Tea, Cafes, Restaurants, Food",False,True,False,
e9UJWyPn9DXrBVd0Gtux3Q,Islands Cantina,Tampa,FL,27.9266629,-82.4530774,3.0,30,0,"Mexican, Restaurants, Tex-Mex",False,False,False,False
3_rsHAhzuqG0M3-EfMb-7A,Rise 'n Roll Bakery,Greenwood,IN,39.63427,-86.15791,4.5,142,1,"Restaurants, Specialty Food, Donuts, Delis, Food, Bakeries",True,,False,False
nGP-SVwlt7QxT3H3C2egNw,Salem Oak Vineyards,Pedricktown,NJ,39.7617027,-75.4097575,4.5,53,1,"Food, Arts & Entertainment, Wineries",True,False,False,False
Sw8rvE6SwsbeniT3aGUJZQ,Big Catch Poke,Philadelphia,PA,39.9267197,-75.1673635,4.5,51,1,"Seafood, Restaurants, Poke, Japanese, Food, Juice Bars & Smoothies, Bubble Tea",False,True,False,False
brvQyLy-T9_tcVk7XRJhcA,Genova Pizza,Audubon,NJ,39.8997041,-75.069442,3.5,30,1,"Restaurants, Food, Italian, Pizza, Food Delivery Services, Cheesesteaks",True,True,False,False
bYpGsEhIiAF_mpkFQsf19Q,Royal Buffet & Grill,Philadelphia,PA,40.002977,-75.2217849,2.5,25,0,"Buffets, Restaurants, Food, Japanese",True,False,False,False
q6hWVlVeiCgMgM22wt1wfw,The Company Burger,New Orleans,LA,29.934724,-90.105744,4.0,748,1,"Burgers, Food, Beer, Wine & Spirits, Restaurants, Fast Food",True,False,False,False
QqfVuZWNQtfwymrj5tKlHQ,D & C Pizza,Indianapolis,IN,39.8239667,-86.1032424,3.5,9,1,"Restaurants, Diners, Sandwiches, Pizza",True,False,False,False
c65APu2LRBd-0oqufJxezg,Magnums,East Alton,IL,38.8856321,-90.1039248,3.0,10,1,"Restaurants, American (Traditional)",False,False,False,False
NXwwmUQAY5yDofbs_Epq5A,Golden Gate Bistro,New Orleans,LA,29.9570767,-90.10049,4.5,26,1,"Colombian, Spanish, Latin American, Restaurants",False,False,False,False
lAV4xwSqt4hjhkqY3NZlOQ,Creole Carre',New Orleans,LA,29.9549384,-90.0689358,4.0,50,0,"Italian, Restaurants, Cajun/Creole, Seafood",False,False,False,False
Vn2nFA9JaEXTebCExP869w,Myra's Vitamin and Herbal a Wellness Center,Philadelphia,PA,39.971154,-75.22607,5.0,5,1,"Nutritionists, Vitamins & Supplements, Specialty Food, Home Health Care, Health & Medical, Health Markets, Shopping, Food",False,False,False,False
1ku-qpLXJLLf7jvp8SF1yA,Mesa Taqueria,Boise,ID,43.6168442,-116.2023035,3.0,5,0,"Ethnic Food, Specialty Food, Food",False,False,False,False
Gk_AGnkuSaOlYd6tzsVSqQ,Five Guys,Sunset Hills,MO,38.5572173796,-90.406540426,3.5,70,1,"American (New), Burgers, Restaurants, Fast Food",True,False,False,False
PQSKyyPttMRrxYwspHaNiw,Growlers Pub,Saint Louis,MO,38.6703437,-90.4389882,3.5,17,0,"Bars, Nightlife, American (Traditional), Restaurants",True,False,False,False
KkUyBysv7PbRXdEEZ4hNsw,Gracies,Glenside,PA,40.107061,-75.1639968,3.5,36,0,"Restaurants, Breakfast & Brunch, Italian",False,False,False,False
g6vwuA7KlRwIolWgDiA7_g,Jollies West,Philadelphia,PA,39.9603022357,-75.196900052,3.0,5,0,"American (New), Dive Bars, Nightlife, Restaurants, Bars",False,False,False,False
d2ZpR8LgC3OB2qKb8txB0w,Fry's Food & Drug Stores,Tucson,AZ,32.2806204,-110.9595118,2.5,37,1,"Food, Drugstores, Shopping, Grocery",True,False,False,False
borNWx_MXnc9Efb6G66CSA,Bella Caffé,Marlton,NJ,39.893507,-74.875966,4.5,13,0,"Creperies, Food, Bakeries, Gelato, Cafes, Italian, Restaurants",False,False,False,False
HlaqPcOkOb7AjLpYU5fsoA,Starbucks,Sahuarita,AZ,31.900935,-110.992529,5.0,10,1,"Coffee & Tea, Food",False,False,False,False
raB-B-N9DxXp1Ibeh818wA,Kimmy D's 49th Street Cafe,Clearwater,FL,27.8831445,-82.6998716,4.0,22,1,"Restaurants, Breakfast & Brunch",False,False,False,False
Dzm1y59cLFt8OjTsZRUC6w,Circles Waterfront at Lands End Marina,Apollo Beach,FL,27.7803027,-82.4228172,4.0,822,1,"Seafood, Restaurants, Steakhouses, Bars, Nightlife",True,False,False,False
N3jXO-f_WuQAymvqpyUqQA,Pat and Bobby's Manayunk Steaks,Philadelphia,PA,40.026475,-75.224561,3.0,17,0,"Restaurants, Steakhouses, Cheesesteaks, Food Delivery Services, Food",False,False,False,False
-ud6EYu7o8sDCH2_zyu8lQ,Farm City Coffee,Nashville,TN,36.1706189,-86.7888584,4.5,46,1,"Juice Bars & Smoothies, Desserts, Food, Coffee & Tea",True,True,False,
4JqTILJ-Ve_lkZBpkXvpYg,LemonShark Poke - Tucson,Tucson,AZ,32.2507712,-110.9350628,4.0,110,1,"Poke, Food",True,False,False,False
X9tvfneZi6vq-45Z7ulvPQ,Outback Steakhouse,Frazer,PA,40.0344655634,-75.5807499,3.0,72,1,"Steakhouses, Restaurants",True,False,False,False
MnFKmuHLpv347qCAcxSPzA,Starbucks,Greenwood,IN,39.631149,-86.157798,3.5,17,1,"Coffee & Tea, Food",True,,False,False
KftsSJhTvpNAZlWRoLxr8Q,New York New York Pizza ,Riverview,FL,27.7913537,-82.3167134,3.5,150,1,"Pizza, Restaurants, Sandwiches, Burgers",,True,False,False
JTc0FBnOWfV8FbwaoOifWQ,Publix Super Market,Palm Harbor,FL,28.094545,-82.738226,4.0,24,1,"Grocery, Food",True,False,False,False
VGU-5m_0iR9pFriKyOD54g,The Sweet & Savory Kitchen,Tucson,AZ,32.2633066,-110.96198,5.0,5,1,"Soul Food, Vegetarian, Vegan, American (New), Ice Cream & Frozen Yogurt, Food, Restaurants, Sandwiches, Desserts",False,False,False,False
lm2ZtQMo_CjTI4LFcxsDfA,QDOBA Mexican Eats,Reno,NV,39.5312487,-119.8639423,3.0,80,1,"Restaurants, Mexican, Event Planning & Services, Fast Food, Caterers",True,False,False,False
BZ0mJ2qhAGwOvjsTbSIuTg,Warminster West Diner,Warminster,PA,40.201562,-75.089816,2.5,75,1,"Restaurants, Diners, American (Traditional), Salad",True,False,False,False
UKDDD0iGHRchvvuDWsoYLw,Sabor Latino,Trenton,NJ,40.2099294048,-74.7398078066,4.0,45,1,"Ethnic Food, American (New), Food, American (Traditional), Specialty Food, Latin American, Imported Food, Restaurants, Nightlife, Salad, Bars, Caribbean",False,True,False,False
vFjUqgOn14haA_8R675KjA,Three Bulls Tavern & Brewery,Valrico,FL,27.874716,-82.26888,4.5,114,1,"Pubs, Food, Brewpubs, Bars, Nightlife, Breweries",True,False,False,False
cFYGppiFLZpHy5kXqeoT6g,Buffet City,Edwardsville,IL,38.8113365,-89.9529577,3.0,10,0,"Restaurants, Chinese",True,False,False,False
Pvob6FzSv6kvhGFbEiAIcw,Woodcrest Pizza,Cherry Hill,NJ,39.878931071,-75.0066568181,4.5,8,1,"Pizza, Steakhouses, Restaurants, Sandwiches",False,False,False,False
t67btAFoivLLR53lktwsfA,Sessano Cafe,Norristown,PA,40.1161786902,-75.3434598451,4.0,51,0,"Delis, Restaurants, Italian, Sandwiches, Cafes, Food",True,False,False,False
6RDGvdukSq3YHPYvG8sIEQ,Brown Butter Southern Kitchen & Bar,New Orleans,LA,29.976322,-90.099639,4.0,401,1,"Nightlife, Bars, American (Traditional), Breakfast & Brunch, American (New), Southern, Soul Food, Restaurants",True,False,False,False
Kv06d-_X4dmVpw2DTMSOTg,Le Peep Restaurant,Carmel,IN,39.968899,-86.1560592,4.0,67,0,"Breakfast & Brunch, Restaurants",True,False,False,False
tsqllhW4fjXpiBdGEhihYw,Domino's Pizza,Sun Valley,NV,39.573771,-119.7807425,2.0,57,1,"Pizza, Chicken Wings, Sandwiches, Restaurants",,False,False,
bz3Z6Lj3_r9BWAClE1cHpQ,Subway,Philadelphia,PA,40.1013949795,-75.0286053176,3.5,12,1,"Restaurants, Sandwiches, Fast Food",False,False,False,False
418VvZFpJpR2nBJmQWHPTw,Albertsons,Boise,ID,43.5917270532,-116.3134742037,3.5,9,1,"Grocery, Drugstores, Shopping, Food",False,False,False,False
h8TJV8clolcjqp9aFV4OjQ,Sunny Daze Cafe,Tucson,AZ,32.1619194,-110.943748,4.5,398,1,"Diners, Tex-Mex, Cafes, Breakfast & Brunch, Restaurants, American (Traditional), Mexican, Burgers",True,False,False,False
7HFi2czyQTa19WTqa2raFQ,Kroger Marketplace,Indianapolis,IN,39.6967478262,-86.0773751382,3.5,21,1,"Grocery, Food",True,False,False,False
erfgBwUN8gMKn-PKMRuZgg,Donatos Pizza,Indianapolis,IN,39.8556998,-86.2423765,2.0,25,1,"Pizza, Sandwiches, Salad, Restaurants, Chicken Wings",False,False,False,False
t3e9gRPMSRqVlvmK3VJQSw,Daraya Restaurant,Skippack,PA,40.227496,-75.404117,4.5,88,0,"Hookah Bars, Nightlife, Restaurants, Middle Eastern, Halal, Soup, Lebanese, Salad, Mediterranean, Bars",True,False,False,False
oZ5cOBDwTCXrbfFjq5AwQw,China Garden,Tampa,FL,28.042078,-82.503505,3.5,54,1,"Restaurants, Chinese",True,False,False,False
H4YMLj904tB53hUKG6wfWQ,Hectorito Restaurante,Saint Louis,MO,38.5940513,-90.2296114,4.0,30,1,"Restaurants, Mexican",False,True,False,False
X6F41fAzd0KByM9RVjGuLg,Dairy Queen,Pennsburg,PA,40.3929733,-75.4931601,2.0,17,1,"Fast Food, Burgers, Restaurants, Ice Cream & Frozen Yogurt, Food",,False,False,
kpduERk9Zy40rE3zg935bw,Oriental Fusion Grill,Philadelphia,PA,39.94888,-75.153243,3.0,7,0,"Asian Fusion, Sushi Bars, Restaurants, Food, Japanese",False,False,False,False
9zHVOLgH2rvXK51Y65THIA,Domino's Pizza,Tucson,AZ,32.3094965,-110.8458389,3.5,19,1,"Pizza, Restaurants, Chicken Wings, Sandwiches",False,False,False,False
c0Y9Fi2KSrthgsczdAPZ_g,Goat House Creamery,Elkins Park,PA,40.0717145913,-75.1268183734,4.0,19,1,"Coffee & Tea, Creperies, Restaurants, Food, Ice Cream & Frozen Yogurt",False,True,False,False
JAE8hW7BKVKSMaLDrADmKw,Nikki's Glitz and Glam Boutique,Palm Harbor,FL,28.0840475055,-82.7406433,2.5,69,1,"Food, Shopping, Shoe Stores, Formal Wear, Fashion, Bridal, Women's Clothing",True,False,False,False
kd_18eFapKOfJ3m_HuigcQ,Season Chinese Restaurant,Kenneth City,FL,27.8151428,-82.7284654,4.0,5,0,"Chinese, Restaurants",False,False,False,False
pZMWasu61gWQxGKsr1Ag7g,Fundae's Ice Cream & Sweets,Speedway,IN,39.7864014,-86.2407384,4.5,46,1,"Food, Ice Cream & Frozen Yogurt",True,True,False,False
3SM8uaMuDqojb9gnrBoBAQ,Death In The Afternoon,Saint Louis,MO,38.6270485,-90.1935997,4.0,172,0,"Restaurants, American (Traditional), Ramen, Salad, Japanese, American (New)",False,True,False,False
3UISiTkFWPenZYdNDfIsHg,Salvatore's Cucina,Levittown,PA,40.1653556,-74.875629,4.5,102,1,"Italian, Restaurants, Pizza",True,False,False,False
PT1i7AsKfq3SHlQyaMR6EA,Miller's Ale House - Allentown,Brandon,FL,27.9369403,-82.3133503,3.0,10,1,"Seafood, Restaurants, Sports Bars, Beer Bar, American (Traditional), Nightlife, Bars",False,False,False,False
q1r91z-SV0aZUAQnO7xzIw,Son's Bakery Cafe,Tucson,AZ,32.2362567,-110.8718205,4.0,22,0,"Restaurants, Sandwiches",True,False,False,False
OECkyGXUoEBbIUsjKj5mWA,JCA Burgers,Nashville,TN,36.1760958434,-86.7575669172,4.5,5,0,"Burgers, Restaurants",False,False,False,False
F67bgT7v3rjRO7SC_n5n3w,El Manantial,Woodbury,NJ,39.837861,-75.153609,3.5,55,1,"Food, Mexican, Restaurants, Grocery",False,False,False,False
SVT2QMzhZk1Rnd8VdGX7xg,Tony's King of Pizza,Bensalem,PA,40.12117,-74.9050518,4.0,16,1,"Event Planning & Services, Caterers, Restaurants, Pizza, Chicken Wings",True,False,False,False
H9Td4dpWkox1ctJ8wQYOJg,Walgreens,St Pete Beach,FL,27.7435785,-82.749957,3.0,5,1,"Convenience Stores, Food, Drugstores, Cosmetics & Beauty Supply, Shopping, Beauty & Spas, Photography Stores & Services",False,False,False,False
8QVpuDvWiT80Dr-RDQocbA,Rio Bravo Mexican Grill,Hendersonville,TN,36.3087568,-86.6049983,3.0,62,1,"Mexican, Restaurants",True,False,False,False
GZ4t2CGxejHq-qcDFW3EJQ,Brickhouse Pizza,Largo,FL,27.926664,-82.789155,4.0,46,1,"Pizza, Food, Restaurants, Food Delivery Services",True,False,False,False
sLrMYb7SWXzytnoFtXz8UQ,China Town Restaurant,Belleville,IL,38.5150568,-89.9528517,3.5,13,1,"Restaurants, American (New), Soup, Chinese, Seafood",False,False,False,False
s4tBm5DYd6Ckvl0n1duWng,Tcby,Reno,NV,39.490791,-119.805716,4.0,7,0,"Food, Ice Cream & Frozen Yogurt",True,False,False,False
mxTQ-WZpVJzgXbt_BfYT9Q,Sonic Drive-In,DONELSON,TN,36.1547608,-86.6658969,2.0,28,1,"Restaurants, Fast Food, Ice Cream & Frozen Yogurt, Food, Burgers",False,False,False,False
x2ly0NsSTMmMpljpdIZdYA,Cadiz Restaurant & Bar,Santa Barbara,CA,34.4168335,-119.6961533,4.5,697,0,"Cocktail Bars, Restaurants, Bars, Tapas/Small Plates, American (New), Lounges, Seafood, Spanish, Italian, Nightlife, Mediterranean",True,True,False,False
uvtfWHc5tPuyE_78trC_6w,Franzone's Pizzeria & Restaurant,Bridgeport,PA,40.1048804,-75.3470935,3.5,184,1,"Italian, Restaurants, Pizza",True,True,False,False
oKmjgKAc5mjMB6v37Ix6yQ,Healthy Garden Cafe,Moorestown,NJ,39.965284,-74.9439617,4.0,141,1,"Vegetarian, Restaurants, American (New), Caterers, American (Traditional), Wraps, Italian, Salad, Event Planning & Services, Sandwiches, Pizza",False,True,False,False
N2wRF3ccWWNBoIn0flAEiQ,Tasty Land Kitchen,Bristol,PA,40.1067238,-74.8433341,4.5,19,0,"Chicken Wings, Falafel, Mediterranean, Halal, Middle Eastern, Cheesesteaks, Restaurants, Vegetarian",False,True,False,False
Ri2S4YEre3xTmWUCO2XEGQ,Popeyes Louisiana Kitchen,Riverview,FL,27.791584,-82.3335235288,1.5,106,1,"American (Traditional), American (New), Restaurants, Food, Chicken Wings, Fast Food, Desserts, Sandwiches",True,False,False,False
7fBJ6B5ak19OQGroyvvsmA,1000 Degrees Neapolitan Pizzeria,Somerdale,NJ,39.855386477,-75.0207638129,2.5,14,0,"Italian, Pizza, Restaurants",False,False,False,False
iht8KJbMuO5sTjBTGan8hw,Super Taqueria,Reno,NV,39.425451,-119.7504329,3.5,39,0,"Mexican, Restaurants",True,False,False,False
Nca_HmICGxC24NpuAj1bKg,7-Eleven,NASHVILLE,TN,36.1391432,-86.8200532,2.0,11,1,"Gas Stations, Convenience Stores, Automotive, Restaurants, Food",True,False,False,False
q_PFmdGcKx2H7z2ze8H26w,Wright's Gourmet House,Tampa,FL,27.9317815,-82.5050114,4.5,701,1,"Sandwiches, American (Traditional), Restaurants, Patisserie/Cake Shop, Caterers, Food, Event Planning & Services",True,True,False,False
mv6kTpMLImJEGUjX6OcdMw,China Star,Sun City Center,FL,27.7124471,-82.3728804,3.0,16,1,"Restaurants, Chinese",False,False,False,False
aPs-Pf4_CLWcFQcMnbfcUw,WINO  Wine Institute of New Orleans,New Orleans,LA,29.947154,-90.067154,4.5,235,1,"Wineries, Arts & Entertainment, Beer, Wine & Spirits, Education, Bars, Nightlife, Specialty Schools, Restaurants, Food, Wine Tasting Room, Wine Bars",False,True,False,False
YerO6Qvd7iLei4ok3kvkDg,Cosi,Willow Grove,PA,40.1560237,-75.1414754,3.5,9,0,"Salad, Restaurants, American (New)",True,False,False,False
AnTFYLCHL3bM717ZOygwnQ,Vinea,Nashville,TN,36.1260254,-86.7891139,3.5,17,0,"Food, Beer, Wine & Spirits, Wine Bars, Bars, Nightlife",True,True,False,False
k9jEXj8zY6VQ3uwqpqQtHg,Laurel Seafood,Clementon,NJ,39.803166,-75.024114,2.5,14,1,"Seafood Markets, Specialty Food, Food",,,False,False
maLc85bKlvTkF7WVbcPrtg,Cuso's Beach Place,Indian Rocks Beach,FL,27.9062611,-82.846694,2.5,7,0,"Food, Nightlife, Beer, Wine & Spirits, Bars",False,False,False,False
IJOIvIB_lZ7Zk2LEnXCxjQ,Bagel Bin,Springfield,PA,39.9207183,-75.3234269,4.0,10,0,"Bagels, Restaurants, Breakfast & Brunch, Food",True,False,False,False
joJBivHtJVzVQuJqZ0W4ow,TGI Friday's,Nashville,TN,36.150619,-86.801232,2.5,23,0,"American (Traditional), Restaurants",False,False,False,True
L6vD-8zxZREX97GTHHWsZA,Amarit Thai Restaurant,Palm Harbor,FL,28.0615966583,-82.7086955757,4.0,137,1,"Restaurants, Thai, Sushi Bars",,,False,False
djn6PlsuFw_Z_gRA55QDcg,Conshy Seafood,Conshohocken,PA,40.0954873,-75.2851145,4.0,62,1,"Seafood, Restaurants",True,False,False,False
6cUDFUgqxhW5UrlEzrM7dg,Long John Silver's,Arnold,MO,38.4391494,-90.37364,5.0,10,1,"Restaurants, Desserts, Food, Fast Food, Sandwiches, Seafood",False,False,False,False
vWF_ZtDV3rez7cH2dhlCVA,Jack in the Box,Saint Charles,MO,38.7817620785,-90.5318248688,2.0,21,1,"Fast Food, Tacos, Breakfast & Brunch, Burgers, Mexican, Restaurants",False,False,False,False
MVAjzYfdM2zj3GfOD-r2CA,Mac's Cornedbeef,Nashville,TN,36.0627159,-86.6253201,4.0,7,1,"Restaurants, Sandwiches, Delis",False,False,False,False
f2RHDdXezLHILvM7v1xOVA,Taqueria La Veracruzana,Philadelphia,PA,39.93613,-75.15913,4.0,472,1,"Mexican, Restaurants",False,True,False,False
xWiCfeoMMy2ADsve2Vf_kA,Franconi's Pizzeria,Huntingdon Valley,PA,40.1193148,-75.0682241,3.0,33,1,"Restaurants, Sandwiches, Italian, Pizza",True,False,False,False
lfUk-gziE6jWViibLuVcjw,Sabor Catracho & Mexican Restaurant ,Nashville,TN,36.1335772022,-86.7241142,3.5,15,1,"Restaurants, Mexican",False,False,False,False
DaTtuY3IwgAPtda6MIF0sg,Burger King,Tampa,FL,28.0461487,-82.5833046,2.0,21,0,"Burgers, Fast Food, Restaurants",True,False,False,False
BsgcLUWlc6RvvBRiAPWj5w,Ignatius' Rue de La Course Coffeehouse,New Orleans,LA,29.924089,-90.086295,3.5,288,0,"Bakeries, Desserts, Bagels, Salad, Sandwiches, Restaurants, Cajun/Creole, Grocery, Coffee & Tea, Food",False,True,False,False
UdcLHHBRIxtelgbKBnhitA,Nifty Fifty's,Philadelphia,PA,40.0794684018,-75.0253902955,3.5,352,1,"Burgers, Juice Bars & Smoothies, Food, Restaurants, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Desserts, Diners",True,False,False,False
JXF6HNeYFduO6QzsjjkKCw,Teavana,Indianapolis,IN,39.9089873,-86.0652423,4.5,7,0,"Food, Coffee & Tea",False,False,False,False
YugB0iU8KS06OyPO0Pvxxg,Maki of Japan Japanese Eatery,Indianapolis,IN,39.766862,-86.159403,3.0,8,1,"Japanese, Restaurants, Food",False,False,False,False
dUDQHe-7bsooRbSFLgSqgw,Gaetano's,Philadelphia,PA,40.0394382,-75.0563171,3.0,5,0,"Italian, Restaurants",False,False,False,False
OoQdCZwtcR1rsN_WclMQZg,Flourtown Farmers Market,Flourtown,PA,40.0974083,-75.2125203,4.0,13,0,"Farmers Market, Local Flavor, Food",True,False,False,False
1fpNRz2q45GJfbcyMQQmoA,More Italian Bistro & Pizzeria,Lutz,FL,28.1261338,-82.5008028,3.5,14,0,"Pizza, Restaurants, Italian",False,False,False,False
QdDUxADl5p_nILwgRywqoA,Southern Bay Bakery - Dunedin,Dunedin,FL,28.018173701,-82.7579122782,4.5,12,1,"Bakeries, Food, Coffee & Tea, Desserts",False,False,False,False
MFHsaLHnXpi43mJ51gjljQ,City Buffet,Boise,ID,43.6182469,-116.2820175,3.0,90,1,"Restaurants, Buffets, Chinese",True,False,False,False
pi1CtS1L_Rd1NcmO-un1cQ,Fresh Kitchen,Tampa,FL,27.9292045,-82.4830593,4.5,663,1,"Gluten-Free, American (New), Food, Restaurants, Vegetarian, Juice Bars & Smoothies",False,True,False,False
LyT9zswxviX5LVFotsh6qg,Rite Aid,Wayne,PA,40.0440395,-75.382424,2.5,5,1,"Food, Shopping, Urgent Care, Health & Medical, Drugstores, Photography Stores & Services, Convenience Stores",False,False,False,False
DHENrreqQDQx9NtuorNOZw,Gio's Cuban Cafe,Tampa,FL,27.9405177,-82.4936628,3.0,16,1,"Restaurants, Cafes",False,False,False,False
pWAmi4uwpLGjInPSb7Et2w,Marshall's Bistro,Ballwin,MO,38.5920526289,-90.5099951521,2.5,7,0,"Beer, Wine & Spirits, Comfort Food, Food, Restaurants, Arts & Entertainment, Cafes, Nightlife, Jazz & Blues",False,False,False,False
qLsZBiSqKlF0jWuo3Nir6w,Lala's Cafe,Indianapolis,IN,39.7662044,-86.1998084,4.5,10,1,"Mexican, Breakfast & Brunch, Restaurants",False,False,False,False
Eos-7HI-GOO-nCU7ARbR_A,Lion's Choice,Brentwood,MO,38.6249673736,-90.3355285122,4.0,69,1,"Restaurants, American (Traditional), Sandwiches, Fast Food",True,False,False,False
1PAkjdZynQfcFQces7FNyA,Fazoli's,Indianapolis,IN,39.7796772,-86.2865938,4.0,11,1,"Eastern European, Pizza, Fast Food, Italian, Restaurants",True,False,False,False
crlk8kaurC4zrPUTt7BevQ,Chubbies Hamburgers,Santa Barbara,CA,34.4376929,-119.7269265,4.0,143,1,"Restaurants, Burgers",True,False,False,False
eREGIe7KHj_V3cDuiWVjVw,Edible Arrangements,New Orleans,LA,29.9278098,-90.0688498,2.0,13,1,"Shopping, Food, Florists, Flowers & Gifts, Specialty Food, Chocolatiers & Shops, Gift Shops",False,False,False,False
epGYPbjD6EAG598QQK0ObQ,Cake You Happy,Reno,NV,39.4603873,-119.7884047,5.0,19,1,"Food, Desserts, Cupcakes, Custom Cakes",False,False,False,False
slzazSp3F_HhT-bTpw970g,Who Dat Coffee Cafe,New Orleans,LA,29.9668381,-90.0541151,4.5,453,1,"Cafes, Restaurants, Internet Cafes, Sandwiches, Seafood, Food, Coffee & Tea, Breakfast & Brunch",False,True,False,False
d4rQ2Bel0tDR_Fht636ysQ,Hardee's,Indianapolis,IN,39.9113097132,-86.2130872595,3.0,11,1,"Restaurants, Fast Food, Burgers",True,,False,
-Jx4CvmKL84niPDlnuMNsw,Tastee Restaurant Deli & Donuts,New Orleans,LA,29.9759953,-90.077834,4.0,29,1,"Donuts, Food, Breakfast & Brunch, Delis, Restaurants",True,True,False,False
DypjfwplxJ4i8BxoHwLLmg,The Pearl Oyster Bar & Grill,Reno,NV,39.53042,-119.815096,3.0,214,0,"Restaurants, American (Traditional), Seafood",False,False,False,True
5YkucjpFYEhg4gsWU4B1hQ,Little Pete's Restaurant,Philadelphia,PA,39.949326,-75.169019,3.5,324,0,"Restaurants, Diners, Breakfast & Brunch, Sandwiches",False,True,False,False
psZB8nX22WvadV3iUShUBg,Wendy's,Goleta,CA,34.4359858,-119.8242432,3.0,31,1,"Fast Food, Restaurants, Burgers",True,,False,
qKtq_mAOMLBonDn73AKXzQ,Thai Phooket II,Goodletsville,TN,36.2981258393,-86.700302144,4.0,192,1,"Restaurants, Thai",True,False,False,False
TIQz_P42B1BtCJyg2YUhLw,Merchant's Deli,Audubon,NJ,39.894121,-75.072379,4.5,7,0,"Delis, Restaurants, Cafes, Sandwiches, Food, Event Planning & Services, Grocery, Caterers",False,True,False,False
2gW2AflncKzHvmSvel2LBw,McDonald's,Plant City,FL,28.0251412702,-82.1506518871,1.5,53,1,"Restaurants, Coffee & Tea, Food, Burgers, Fast Food",,,False,False
HMjfvm1IWCtfLwniR0EBdw,Frutta Bowls,Marlton,NJ,39.8783032427,-74.9193230491,3.0,64,1,"Acai Bowls, Food, Juice Bars & Smoothies",,True,False,False
YqbUn-q806iMaFLtwbe41A,Prep And Save - Reno,Reno,NV,39.498783,-119.799417,4.0,5,1,"Shopping, Fashion, Specialty Food, Sporting Goods, Outdoor Gear, Food, Medical Supplies, Accessories",True,True,False,False
kkfHcOukpqNzABf3-NFN7g,Bryn and Dane's,Plymouth Meeting,PA,40.1091696636,-75.2746654577,3.0,201,0,"Food, Acai Bowls, American (New), Cafes, Fast Food, Restaurants, Vegan",True,False,False,False
EswxjRyL7musMDGLe6OFAA,Casdeluna Restaurant,Trenton,NJ,40.2094376531,-74.7458591406,4.5,15,1,"Bars, Latin American, Restaurants, Spanish, Nightlife, Italian, Venezuelan",False,False,False,False
4Ye_rSE-PiyWBZljASqwNQ,DaVinci's Gourmet Pizza,Nashville,TN,36.1536717,-86.7979296,3.5,19,0,"Restaurants, Pizza",False,True,False,False
uZ-BhuOlQhxmWThT9xtlhw,Wendy's,Belleville,IL,38.5200648,-89.9237729,2.5,17,1,"Hot Dogs, Burgers, Fast Food, Restaurants",False,False,False,False
MCONblFmdE6NdZWN-BoDpQ,The Breakfast Boutique 2,Philadelphia,PA,40.0436392303,-75.1436618202,3.0,59,1,"Cafes, Restaurants, Sandwiches, Burgers, Breakfast & Brunch",False,,False,False
g0k0fm8DTahqMwmFkbtYgA,LongHorn Steakhouse,Smyrna,TN,35.9782864552,-86.5670546254,3.5,52,1,"Barbeque, Beer, Wine & Spirits, Food, Local Flavor, Restaurants, Steakhouses, American (Traditional)",True,False,False,False
ulDJHgSXTLK0CINvQ-Pzgg,Storming Crab-Madison,Madison,TN,36.302773,-86.689856,4.0,129,1,"Cajun/Creole, Restaurants, Seafood",,,False,
axBwm6x-Ro9c9Uc7WE_cgw,Blue Cactus,Nashville,TN,36.0097612844,-86.7012626678,3.5,49,0,"Restaurants, Cajun/Creole, Mexican",True,False,False,False
ilUhptqfUrMaSGp1LcHyYQ,Village Inn Pancake House,Alton,IL,38.9030759,-90.1467269,4.0,24,1,"American (Traditional), Restaurants",True,,False,
6XOn1p3sbO22UjJGpmCgxg,China Wok,Saint Louis,MO,38.486761,-90.304813,4.5,20,1,"Restaurants, Chinese",True,False,False,False
AL_UmDL0QF_mFmoFt5vWxg,In Soo Restaurant,Saint Louis,MO,38.6742414,-90.3544097,3.0,7,0,"Korean, Restaurants, Chinese",False,False,False,False
TSt_mgy4ShOQQQAStd-AFg,Big Al's Seafood Market & Grill,Harvey,LA,29.8992588,-90.0779982,4.5,6,1,"Food, Specialty Food, Event Planning & Services, Steakhouses, Caterers, Restaurants, Seafood, Seafood Markets",False,False,False,False
uunUYMwyxqby_vdMPOEYUA,Zoup,Glen Mills,PA,39.8665107,-75.5442762,3.5,6,0,"Soup, Restaurants, Sandwiches",False,False,False,False
gJv5W3TTHkIPhjgPEQWETg,Delicious Pho,Edmonton,AB,53.5466701,-113.5361681,2.5,36,1,"Vietnamese, Restaurants",False,False,False,False
4dLWu3HsBWuK6Vv96gQYng,Eastern European Foods,Kenner,LA,30.0161983,-90.238547,3.5,6,1,"Ethnic Food, Restaurants, Ethnic Grocery, Russian, International Grocery, Grocery, Food, Specialty Food, Polish",True,False,False,False
