business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,subcategory
9FYoGKO-d6LEgQzs-gVawA,"Desmond Hotel Malvern, a DoubleTree by Hilton",1 Liberty Blvd,Malvern,PA,19355,40.0556379212,-75.5269138112,3.0,87,1,"Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Restaurants",Hotel
IBIp-yVFl2PxYS-rgc19Yg,Independence Visitor Center,599 Market St,Philadelphia,PA,19106,39.9509761191,-75.1500126909,4.5,141,1,"Breakfast & Brunch, Landmarks & Historical Buildings, Hotels & Travel, Local Flavor, Museums, Public Services & Government, Restaurants, Travel Services, Arts & Entertainment, Ticket Sales, Visitor Centers",Hotel
ijU7hEUbD1Nq7KKbi4nyeQ,I Bike Santa Barbara Wine Country Tours,113 Harbor Way,Santa Barbara,CA,93109,34.4037623,-119.6942723,5.0,79,1,"Hotels & Travel, Wine Tours, Bike tours, Mountain Biking, Bike Rentals, Wineries, Arts & Entertainment, Tours, Food, Fitness & Instruction, Active Life",Hotel
IOm2_nrAx7nHvFufszj9Wg,Holiday Inn St Louis SW - Route 66,10709 Watson Rd,St. Louis,MO,63127,38.555939,-90.408494,2.5,53,1,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",Hotel
-AMeu_LMyFPTsa94IwvS4w,Penske Chevrolet - Indianapolis,3210 E 96th St,Indianapolis,IN,46240,39.92856,-86.110196,3.5,74,1,"Car Rental, Body Shops, Hotels & Travel, Auto Parts & Supplies, Automotive, Auto Repair, Car Dealers",Hotel
moDj-1bQxbtCxNlacDgzyA,The Frenchmen Hotel,417 Frenchmen St,New Orleans,LA,70116,29.9621842,-90.0573255,3.5,102,1,"Arts & Entertainment, Event Planning & Services, Hotels, Hotels & Travel, Art Galleries, Shopping, Venues & Event Spaces",Hotel
qPMyI7vtwLXCeWYCxgfU3A,Philadelphia Sightseeing Tours & Transportation,111 S Independence Mall E,Philadelphia,PA,19106,39.9497654425,-75.1487727165,3.0,108,1,"Event Planning & Services, Buses, Tours, Airport Shuttles, Hotels & Travel, Party Bus Rentals, Transportation",Hotel
TGa-k0lkz6t4pUpchVUoEQ,New Orleans Kayak Swamp Tours,1407 Piety St,New Orleans,LA,70117,29.970208,-90.0403466,5.0,223,1,"Hotels & Travel, Active Life, Tours, Rafting/Kayaking, Boat Tours, Kids Activities",Hotel
TLBDrC4p6caQfbRO4KD3eQ,Indianapolis Marriott East,7202 East 21st Street,Indianapolis,IN,46219,39.7974908,-86.0410097,3.5,86,1,"Hotels & Travel, Hotels, Event Planning & Services, Caterers",Hotel
pXl1yKNSIvMSi_LSfjCfQg,iRide Nashville,217 6th Ave N,Nashville,TN,37219,36.1631358,-86.7819641,5.0,52,1,"Historical Tours, Tours, Food Tours, Hotels & Travel",Hotel
NjpX_lGPPptBdz-eoEOwaQ,Speed Boat Adventures,1901 Pass A Grille Way,St Pete Beach,FL,33706,27.6961259,-82.7355561,4.5,51,1,"Active Life, Event Planning & Services, Hotels & Travel, Travel Services, Boating, Boat Charters, Tours, Sports Clubs",Hotel
V92gwKxxoBkSjn0TkNXLSg,Tastebud Food Tours,2649 Desoto,New Orleans,LA,70119,29.977212,-90.0788956,4.5,64,1,"Hotels & Travel, Food, Community Service/Non-Profit, Desserts, Tours, Local Services, Food Tours",Hotel
wRRO7URS0Sdq5-BAkJRTBQ,Yellow Cab Metro,930 3rd Ave S,Nashville,TN,37210,36.1496261,-86.7681654,1.5,50,1,"Hotels & Travel, Airport Shuttles, Transportation, Taxis",Hotel
rKAGFAw_hpw8KCF06OKhMA,Courtyard by Marriott St Louis Downtown West,2340 Market Street at Jefferson,St. Louis,MO,63103,38.630057,-90.214303,3.5,60,1,"Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces",Hotel
9WV05QIvKDnYF2ljNfRWig,Plumsteadville Inn,5902 Easton Rd,Pipersville,PA,18947,40.3874232,-75.1470668,4.0,153,1,"Hotels & Travel, Nightlife, Bed & Breakfast, Restaurants, Hotels, Event Planning & Services, American (Traditional), Bars, Party & Event Planning",B&B
lQwSrnzTxhssWHRGyq5rvQ,Wyndham Philadelphia Historic District,400 Arch St,Philadelphia,PA,19106,39.9520404,-75.147515,2.5,211,1,"Venues & Event Spaces, Hotels, Event Planning & Services, Hotels & Travel",Hotel
TswhYqhCPu7A6UjFSjtvyA,Budget,1317 Canal St,New Orleans,LA,70112,29.9569754,-90.0740381,2.0,59,1,"Hotels & Travel, Car Rental",Hotel
zD4zXTjTaUKtD3J_Zp8mWw,Langlois,1841 N Rampart St,New Orleans,LA,70116,29.9675338378,-90.0604512024,4.5,57,1,"Food Tours, Local Flavor, Venues & Event Spaces, Education, Specialty Schools, Cajun/Creole, Food, Party & Event Planning, Do-It-Yourself Food, Tours, Arts & Entertainment, Cooking Classes, Arts & Crafts, Cooking Schools, Hotels & Travel, Restaurants, Travel Services, Event Planning & Services, Shopping",Hotel
f64wvgLjQZEhSck9iYptSw,The R Bar,1431 Royal St,New Orleans,LA,70116,29.9640369511,-90.0595227571,4.0,159,1,"Nightlife, Bars, Hotels & Travel, Bed & Breakfast, Hotels, Event Planning & Services",B&B
H4Rv_BQU7we_PZmzLAP4ng,DoubleTree by Hilton Hotel Tampa Airport - Westshore,4500 W Cypress St,Tampa,FL,33607,27.9515686,-82.5212099,2.0,135,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
fJjwvjGAqDgOILaJrX2WRw,The Historic New Orleans Collection,533 Royal St,New Orleans,LA,70130,29.957248,-90.065994,4.5,71,1,"Landmarks & Historical Buildings, Arts & Entertainment, Public Services & Government, Tours, Museums, Hotels & Travel",Hotel
sTS89ctqDQj-oj4ajbxG7w,Dino's Backstage,287 N Keswick Ave,Glenside,PA,19038,40.1062928539,-75.1471106228,3.5,54,0,"Arts & Entertainment, Restaurants, Bars, Lounges, Piano Bars, Cabaret, Italian, Dinner Theater, Nightlife, American (Traditional)",Inn
VEsI9_aDFzIrk8wh0QCOAw,Hilton Philadelphia City Avenue,4200 City Ave,Philadelphia,PA,19131,40.004346,-75.21854,2.5,126,1,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels",Hotel
p8JGaGU0bKzngOKGjnaH3g,Philadelphia International Airport - Terminal F,8000 Essington Ave,Philadelphia,PA,19153,39.8951784,-75.2279726,2.5,146,1,"Airports, Hotels & Travel, Airport Terminals",Hotel
eZBrTND1Da2V0sIg0NpYcA,Hotel Le Marais,717 Conti St,New Orleans,LA,70130,29.9561717,-90.0671769,4.5,146,1,"Event Planning & Services, Restaurants, Hotels, Hotels & Travel, Tapas/Small Plates",Hotel
-J0RIXNexJDV-mOAyhUJIQ,Fox Rent A Car,"5405 Airport Service Rd, Ste C-403",Tampa,FL,33607,27.9640444,-82.5345423,1.5,340,1,"Car Rental, Hotels & Travel",Hotel
DFEfjbZSMgXoft88GXZM1Q,Silk Road Transportation and Wine Tours,,Santa Barbara,CA,93101,34.420334,-119.7107494,5.0,51,1,"Airports, Transportation, Event Planning & Services, Party Bus Rentals, Tours, Wine Tours, Limos, Hotels & Travel, Town Car Service, Airport Shuttles",Hotel
HbHFUnavB_YVQ6AFXP4_Vw,The Hotel Modern,936 St Charles Ave,New Orleans,LA,70130,29.9435558319,-90.0719604492,3.0,181,0,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
UeemkxzMST9c7rKucGCJmg,Enterprise Rent-A-Car,10124 Natural Bridge Rd,Saint Louis,MO,63134,38.73312,-90.35442,3.5,214,1,"Car Rental, Hotels & Travel",Hotel
7fH8SmEBinkv2AI7B8dOWA,The Palm - Nashville,140 5th Ave S,Nashville,TN,37201,36.159825,-86.777827,3.5,337,1,"Restaurants, Event Planning & Services, Seafood, Hotels & Travel, American (New), Steakhouses, Hotels",Hotel
Pi1CCTBZs9auwlGuH3i33w,Trenton Transit Center,72 S Clinton Ave,Trenton,NJ,08607,40.218779,-74.754917,3.0,78,1,"Automotive, Train Stations, Public Transportation, Parking, Hotels & Travel, Transportation",Hotel
lo3zYtvPB6-iVok2C7HsGw,Old New Orleans Rum,2815 Frenchmen St,New Orleans,LA,70122,29.9865508,-90.05925,4.5,283,1,"Food, Tours, Distilleries, Hotels & Travel, Beer, Wine & Spirits, Breweries",Hotel
vAjNHtuCm1Pwu47PEOTwXA,Extended Stay America - Philadelphia - Airport - Tinicum Blvd.,9000 Tinicum Blvd,Philadelphia,PA,19153,39.8840025672,-75.2481961274,1.5,65,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
eoR7g773B74AwcAeP_x01A,Dollar Rent A Car,8800 Essington Ave,Philadelphia,PA,19153,39.8782233525,-75.2459742349,1.5,211,1,"Car Rental, Hotels & Travel",Hotel
BA3IeQf3wQHixCGWS-O_YQ,Anheuser-Busch Companies,1 Busch Pl,Saint Louis,MO,63118,38.5984666,-90.2099141,4.5,124,1,"Nightlife, Breweries, Hotels & Travel, Tours, Food, Beer Tours",Hotel
EnZA2K91xBHxL7Du-hDFfA,Hyatt Place Nashville/Opryland,220 Rudy Cir,Nashville,TN,37214,36.2208218,-86.6963167,3.5,62,1,"Venues & Event Spaces, Hotels, Hotels & Travel, Event Planning & Services, Hostels",Hostel
WWAMlOhMaD8df2clXWcTPQ,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",1111 Gravier St,New Orleans,LA,70112,29.953361,-90.0744446192,3.5,121,1,"Nightlife, Restaurants, Hotels & Travel, Hotels, Bars, Event Planning & Services",Hotel
lRPIu2ufgYIiDI2ueFUgoQ,Loft 523,523 Gravier St,New Orleans,LA,70130,29.9509762,-90.0682352,4.0,58,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
lePpoZDJ_U7LIopHpr5zRA,Extended Stay America - Santa Barbara - Calle Real,4870 Calle Real,Santa Barbara,CA,93111,34.443471,-119.7915028,2.5,124,1,"Real Estate, Hotels, Event Planning & Services, Home Services, Hotels & Travel, Apartments",Hotel
Qc3_CEFZN20aEGgXI2b_AA,Destination Kitchen,351 38th St,New Orleans,LA,70124,30.0144467,-90.1194638,4.5,52,1,"Wine Tours, Historical Tours, Tours, Food Tours, Hotels & Travel, Walking Tours",Hotel
uHIM9EeO-9-AdVtmHERBWw,Days Inn & Suites by Wyndham Cherry Hill - Philadelphia,525 Rte 38 East Kaighns Ave,Cherry Hill,NJ,08002,39.93508704,-75.050571007,2.0,64,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
lNECraPTMtUPDJPjmF0tVA,Crocodile Restaurant & Bar,2819 State St,Santa Barbara,CA,93105,34.438204,-119.725019,4.0,119,1,"Hotels & Travel, Event Planning & Services, American (New), Italian, Hotels, Restaurants, Pizza, Breakfast & Brunch, Bars, Nightlife",Hotel
w0CgQdZtjWBNPKUdg4Pqkw,Hutton Hotel,1808 W End Ave,Nashville,TN,37203,36.15287,-86.797082,3.5,93,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
wodnQC9cHX81nPpP0mcuUA,Alden Suites A Beachfront Resort,5900 Gulf Blvd,Saint Pete Beach,FL,33706,27.7322631,-82.7447975,3.5,126,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
8N3pK7xzISCeT9LX6jh37Q,Sundance Vacations,"620 Allendale Rd, Ste 150",King of Prussia,PA,19406,40.1002032,-75.3954459,2.5,68,1,"Travel Services, Hotels & Travel",Hotel
RYRfOTAcgucxoRRnSxP9AQ,Hampton Inn & Suites St. Louis at Forest Park,5650 Oakland Ave,Saint Louis,MO,63110,38.6298459168,-90.2810204029,4.0,71,1,"Hotels & Travel, Event Planning & Services, Bed & Breakfast, Hotels",B&B
GZVU_sUM8d92gpoS7VFV0A,Ponderosa Saloon & Mine,106 S C St,Virginia City,NV,89440,39.3094885,-119.6501016,4.0,56,1,"Music Venues, Pool Halls, Hotels & Travel, Historical Tours, Bars, Arts & Entertainment, Tours, Nightlife, Museums",Hotel
XtwuBplSAYfT4ID-V5Vlxg,Red Roof Inn Nashville - Music City,2407 Brick Church Pike,Nashville,TN,37207,36.2095675975,-86.7780870609,2.0,82,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
geKBfuHkJFpQttIFfPHrmg,Eos Transportation,500 Anacapa St,Santa Barbara,CA,93101,34.4181245,-119.694345,4.5,80,1,"Limos, Food, Tours, Taxis, Airport Shuttles, Hotels & Travel, Wineries, Transportation, Arts & Entertainment, Event Planning & Services, Party Bus Rentals, Public Transportation",Hotel
S-_Z60nFMGfoHr-_hTtZqw,Days Inn by Wyndham Horsham Philadelphia,245 Easton Road,Horsham,PA,19044,40.1766492003,-75.1288039316,2.0,65,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
UV8e8iPb40RQ2lh6tlbEcw,Club Wyndham La Belle Maison,209 Magazine St,New Orleans,LA,70130,29.9509319,-90.0678548,4.0,70,1,"Event Planning & Services, Vacation Rentals, Hotels, Resorts, Hotels & Travel",Resort
1iQpAAWmGp6yJCNr-7DMRQ,Greyhound Bus Lines,1001 Filbert Street,Philadelphia,PA,19107,39.9528071,-75.1570006,1.5,230,1,"Transportation, Hotels & Travel, Public Transportation",Hotel
BRGIa4noG3pB_f-sd2CiBg,Hilton Indianapolis Hotel & Suites,120 W Market St,Indianapolis,IN,46204,39.7689576,-86.1601024,3.5,106,1,"Hotels, Restaurants, American (Traditional), Hotels & Travel, Event Planning & Services",Hotel
xuhCaQ1gnWyHY0tFSsrh2g,Santa Barbara Art Glass,706 E Mason St,Santa Barbara,CA,93103,34.4206021,-119.6820294,5.0,204,1,"Event Planning & Services, Art Galleries, Education, Arts & Crafts, Arts & Entertainment, Tours, Kids Activities, Hotels & Travel, Party & Event Planning, Active Life, Art Tours, Art Schools, Art Classes, Hot Tub & Pool, Specialty Schools, Home Decor, Home & Garden, Glass Blowing, Shopping",Hotel
sHwHKUBKYe2PPvgyc361yw,Hotel Californian,36 State St,Santa Barbara,CA,93101,34.4132794,-119.6898862,3.5,162,1,"Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel",Hotel
q9e-7WXLME5OqpH-c-YS3g,Hyatt Place Indianapolis Airport,5500 W Bradbury Ave,Indianapolis,IN,46241,39.7318307,-86.2535725735,4.0,59,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
TZWZ6RWeGN2akQM9ae1ppg,Walk Eat Nashville,,Nashville,TN,37206,36.1805194,-86.7265483,5.0,67,1,"Local Flavor, Food Tours, Hotels & Travel, Tours",Hotel
CMcry7LtOB0FqRdw-6-Y1A,Riverbend Charters & Tours,,New Orleans,LA,70130,29.9335594,-90.0700051,5.0,60,1,"Transportation, Limos, Tours, Taxis, Hotels & Travel, Airport Shuttles",Hotel
HkHIAQCV_ycyyf_59Zq1eg,James Fenimore Cooper Service Area,5 Hartford Rd,Mount Laurel,NJ,08054,39.9810592575,-74.8884067852,2.0,56,1,"Event Planning & Services, Hotels & Travel, Rest Stops, Hotels",Hotel
jX1kNhinDzathM9gLumIjA,"Brisas Del Mar, Inn at the Beach",223 Castillo St,Santa Barbara,CA,93101,34.4101247243,-119.6972139087,4.5,194,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
GyLLcKUe50YwyFDrs3glUQ,Rafferty Subaru,4700 W Chester Pike,Newtown Square,PA,19073,39.9762819,-75.4350645,2.5,83,1,"Car Rental, Hotels & Travel, Automotive, Body Shops, Auto Repair, Car Dealers, Auto Parts & Supplies",Hotel
EagamxThqpKjjKLdPKP4vA,Degas House,2306 Esplanade Ave,New Orleans,LA,70119,29.9735543,-90.0752424,4.0,53,1,"Hotels & Travel, Venues & Event Spaces, Event Planning & Services, Hotels, Bed & Breakfast, Tours",B&B
ksn089lztcr9YI7q9-pJrw,The Inn at Saint Peter's Village,3471 St Peter's Rd,Saint Peters,PA,19470,40.1779967,-75.7309899,3.0,76,1,"Venues & Event Spaces, Italian, Bed & Breakfast, Hotels & Travel, Hotels, Restaurants, Event Planning & Services",B&B
hmO76DoSlxEUPJ2NN3K9aw,Fly Away Airport Parking,1671 Murfreesboro Pike,Nashville,TN,37217,36.1032776,-86.6677192,2.5,63,1,"Airport Shuttles, Hotels & Travel, Transportation, Parking, Automotive",Hotel
KKbMVYwvniRutQhV5QQuEQ,Loews New Orleans Hotel,300 Poydras St,New Orleans,LA,70130,29.9482121999,-90.0662139123,3.5,192,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
jHiJ4YkZeuTXK405EP3idQ,Prytania Park Hotel,1525 Prytania St,New Orleans,LA,70130,29.938007,-90.0747314,3.5,111,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
EYoA7Zwg92rDj6pMAQQLTA,JW MarriottTucson Starr Pass Resort & Spa,3800 W. Starr Pass Boulevard,Tucson,AZ,85745,32.2158827898,-111.0501641035,3.5,437,1,"Day Spas, Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel, Beauty & Spas, Resorts",Resort
o8Q3OizUJiLwNGjehdpkcg,Inn On The Gulf,6330 Clark St,Hudson,FL,34667,28.3622656,-82.7095273,4.0,228,1,"Restaurants, Steakhouses, Seafood, Hotels, Event Planning & Services, Hotels & Travel",Hotel
7pDoY-1hdJLdUDreEs-azg,Big Cat Rescue,12802 Easy St,Tampa,FL,33689,28.0603611628,-82.5715533796,4.5,259,1,"Hotels & Travel, Zoos, Active Life, Tours, Arts & Entertainment, Pets, Education, Animal Shelters",Hotel
ld_H5-FpZOWm_tkzwkPYQQ,Silver Legacy Resort Casino,407 N Virginia St,Reno,NV,89501,39.5305018,-119.8149945908,3.0,1534,1,"Arts & Entertainment, Hotels, Party & Event Planning, Casinos, Event Planning & Services, Restaurants, Hotels & Travel",Hotel
tdH2xBWTAzfHbC60hou8MQ,Der Pretzel Wagen,5466 Ralfe Rd,Indianapolis,IN,46234,39.8440444,-86.3305063,4.0,53,1,"Street Vendors, Sandwiches, Pretzels, Restaurants, Food, Food Trucks, Food Tours, Tours, Hotels & Travel",Hotel
FjOfXsWzcYWiQhhPuHCd8Q,Kai Lani Catamaran,25 Causeway Blvd,Clearwater Beach,FL,33767,27.977329,-82.827387,4.5,65,1,"Boat Charters, Active Life, Wedding Planning, Boating, Event Planning & Services, Venues & Event Spaces, Tours, Hotels & Travel",Hotel
fla7uhSa82DyFTMxiO53ng,Four Points by Sheraton French Quarter,541 Bourbon St,New Orleans,LA,70130,29.9577981,-90.0666116,3.5,206,1,"Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels",Hotel
GodKhOflfrXHA9Az8eaLsA,Historic New Orleans Tours,,New Orleans,LA,70179,29.9919028,-90.0795843,4.5,194,1,"Tours, Hotels & Travel",Hotel
QNilrbTi8912ye2ztnBMpA,DeeTours of Santa Barbara,,Santa Barbara,CA,93190,34.42,-119.7,5.0,188,1,"Limos, Transportation, Arts & Entertainment, Hotels & Travel, Local Flavor, Food, Wine Tours, Wineries, Tours",Hotel
xNfmQh7vBvgbGL0gaHMbBw,American Music City Taxi,729 Calhoun Ave,Nashville,TN,37210,36.1490466,-86.7450357,2.5,51,1,"Transportation, Airport Shuttles, Taxis, Public Transportation, Hotels & Travel",Hotel
udIT5C2sOVd_OduBHqM8Sw,La Quinta by Wyndham St. Louis Westport,11805 Lackland Rd,Saint Louis,MO,63146,38.698988,-90.434555,3.5,50,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
kN1Z5QTAPqDgi-GG1sqacA,Santa Barbara Trolley,1 Garden St,Santa Barbara,CA,93101,34.4143026,-119.6871537,4.5,71,1,"Event Planning & Services, Wine Tours, Limos, Tours, Hotels & Travel, Transportation, Bus Tours, Historical Tours, Party Bus Rentals, Public Transportation",Hotel
orbXZK6M1NoCb2r5wqwXhw,Bob Evans,25 S High School Rd,Indianapolis,IN,46241,39.7641635242,-86.2693255395,2.0,59,1,"Salad, American (Traditional), Bed & Breakfast, Restaurants, Hotels & Travel, Comfort Food, Breakfast & Brunch, American (New)",B&B
594LZUKl5zRR5PqY4JHM0g,Staybridge Suites Philadelphia - Montgomeryville,119 Garden Golf Blvd,North Wales,PA,19454,40.235479,-75.237453,3.0,54,1,"Hotels, Hotels & Travel, Venues & Event Spaces, Event Planning & Services",Hotel
yNgoDfpG20TwPx5U07qs3A,Hotel Ignacio,3411 Olive St,Saint Louis,MO,63103,38.6366413,-90.2286994,4.0,51,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
fcAGORgQI71I0SZ0B_98sg,FastPark & Relax,8550 Stansted Rd,Indianapolis,IN,46241,39.675328,-86.3144389,4.5,90,1,"Automotive, Parking, Transportation, Hotels & Travel",Hotel
4UZgIeaRWuOj3Z6LNMyaDA,Morris House Hotel,225 S 8th St,Philadelphia,PA,19106,39.9473689,-75.1542873,4.0,57,1,"Hotels, Hotels & Travel, Event Planning & Services, Bed & Breakfast",B&B
OxV4L6Ue7rB9YRtpQtqn9Q,Lambertville House,32 Bridge St,Lambertville,NJ,08530,40.3658213,-74.9450998,3.5,86,1,"Hotels, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, American (Traditional), Bed & Breakfast, Restaurants",B&B
YrVz82RplLG3t9u5IRGTgA,Urban Cowboy Public House,103 North 16th St,Nashville,TN,37206,36.1773074,-86.741658,4.0,79,1,"American (New), Cocktail Bars, Restaurants, Hotels & Travel, Bed & Breakfast, Bars, Nightlife",B&B
7Oi7mIHgSt8Monw3FYTtvA,Penny’s Brazilian Wax & Spa,3814 Williams Blvd,Kenner,LA,70065,30.0259515,-90.2381722,4.0,56,1,"Hair Removal, Nail Salons, Massage, Day Spas, Hotels & Travel, Health Retreats, Permanent Makeup, Waxing, Beauty & Spas",Hotel
sXNh9X0jBiRtIb5a6xWWHQ,Hilton Clearwater Beach Resort & Spa,400 Mandalay Ave,Clearwater,FL,33767,27.9786867,-82.8278091,2.5,355,1,"Event Planning & Services, Hotels & Travel, Hotels, Travel Services",Hotel
OutI6KR_Y4lFln9KpSBEOw,Staybridge Suites St. Petersburg Downtown,940 5th Ave S,St. Petersburg,FL,33705,27.7654175563,-82.6476321669,4.0,51,1,"Venues & Event Spaces, Hotels & Travel, Event Planning & Services, Hotels",Hotel
MQ5AbyTEk6IW3lG4GuLutA,La Quinta Inn by Wyndham Indianapolis Airport Lynhurst,5316 West Southern Ave,Indianapolis,IN,46241,39.728956,-86.251322,2.5,52,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
xokB_HY4211kzHs20njkEg,Staybridge Suites Reno,10559 Professional Cir,Reno,NV,89521,39.4294919,-119.7550391,3.5,78,1,"Hotels, Venues & Event Spaces, Event Planning & Services, Hotels & Travel",Hotel
K29f9OJYkbxgK5P5ZqUzqA,"Noelle, Nashville, a Tribute Portfolio Hotel",200 4th Ave N,Nashville,TN,37219,36.1640000173,-86.778727,4.0,108,1,"Hotels, Hotels & Travel, American (New), Nightlife, Bars, Lounges, Event Planning & Services, Restaurants, Venues & Event Spaces",Hotel
sc42acOJtN2_4bSth9o0Ow,Embassy Suites by Hilton Tucson Paloma Village,3110 E Skyline Dr,Tucson,AZ,85718,32.3222185,-110.9268659,4.0,89,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
c_4c5rJECZSfNgFj7frwHQ,Tampa International Airport,4100 George J Bean Pkwy,Tampa,FL,33607,27.980774,-82.534718,4.0,1849,1,"Hotels & Travel, Shopping, Airports, Parking, Shopping Centers, Automotive",Hotel
NszFe9FGonnbHtGA2A_-Yw,Empress Hotel,1317 Ursulines Ave,New Orleans,LA,70116,29.965437,-90.0675836,1.5,87,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
tUfpWscvsljtGr3yMpOT5Q,Oxford Suites Boise,1426 S Entertainment Ave,Boise,ID,83709,43.5916659,-116.279426,4.5,116,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
MGtZu_bMWe9s_Oed84lyLw,Marriott Indianapolis North,3645 River Crossing Pkwy,Indianapolis,IN,46240,39.91778,-86.104151,3.5,73,1,"Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces",Hotel
KGvGSfvlWzurRu247ckEPw,Four Points by Sheraton Philadelphia City Center,1201 Race St,Philadelphia,PA,19107,39.9560366,-75.1591784,3.0,126,1,"Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces",Hotel
9LIY71YSgPJD7YjYniXK8g,Bogus Basin Recreational Association Office,2600 N Bogus Basin Rd,Boise,ID,83702,43.6433973392,-116.2057847209,4.0,53,1,"Ski Resorts, Local Services, Event Planning & Services, Nightlife, Hotels, Hotels & Travel, Community Service/Non-Profit, Child Care & Day Care, Bars",Resort
dC4Ahv-Q7t77b4fQpvptCw,Paradise Retreats,16 E Arellaga St,Santa Barbara,CA,93101,34.4274395,-119.7089011,3.5,181,1,"Vacation Rentals, Property Management, Hotels & Travel, Home Services, Vacation Rental Agents, Real Estate",Hotel
9NfPTgy_L9X57ep_Wq13Iw,Condor Express Whale Watching,301 W Cabrillo Blvd,Santa Barbara,CA,93101,34.40829,-119.6914691,4.5,82,1,"Whale Watching Tours, Hotels & Travel, Event Planning & Services, Boating, Active Life, Tours, Boat Charters",Hotel
yGvPhL8LwQtyCtMrAgIvBA,Mt Rose Ski Tahoe,22222 Mt Rose Hwy,Reno,NV,89511,39.329053,-119.88537,4.0,378,1,"Skiing, Ski Resorts, Active Life, Hotels & Travel",Resort
birP5Vv97kwnyy1Wi7nQ6w,Holiday Inn St. Louis - Downtown Conv Ctr,811 North Ninth Street,St. Louis,MO,63101,38.632754,-90.192449,3.0,61,1,"Hotels & Travel, Venues & Event Spaces, Hotels, Resorts, Event Planning & Services",Resort
HoCO8CHjAPZWP4P2PoTcZg,Javelina Cantina,445 S Alvernon Way,Tucson,AZ,85711,32.2145788,-110.9084721,2.5,59,0,"Mexican, Nightlife, Pubs, Event Planning & Services, Restaurants, American (Traditional), Bars, Tex-Mex, Hotels, Hotels & Travel",Hotel
OypYjTC0zPu_lJ_SGzV4pw,Saddlebrook Resort Tampa,5700 Saddlebrook Way,Wesley Chapel,FL,33543,28.2269967325,-82.3284218448,2.5,124,1,"Day Spas, Beauty & Spas, Resorts, Hotels & Travel, Restaurants",Resort
Li6Lz-5FwaNU_ncOiOweNg,River Cree Resort and Casino,300 E Lapotac Boulevard NW,Enoch,AB,T7X 3Y3,53.5095908,-113.6972796,3.0,50,1,"Arts & Entertainment, American (Traditional), Restaurants, Active Life, Hotels, Event Planning & Services, Hotels & Travel, Casinos, Nightlife, Music Venues, Escape Games",Hotel
Ob4fDK3LQ3zsKvOBohGU-g,Clarion Hotel Philadelphia International Airport,76 Industrial Hwy,Essington,PA,19029,39.8662621,-75.3116227,2.0,85,1,"Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels",Hotel
hAZlcREMAHe0z9GbMX-Faw,Hyatt Centric French Quarter New Orleans,800 Iberville St,New Orleans,LA,70112,29.9550373429,-90.0700573,4.0,260,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
yBani53UgROCin6DNNlzoQ,National Car Rental,5405 Airport Service Rd,Tampa,FL,33607,27.962934,-82.534716,4.0,237,1,"Hotels & Travel, Car Rental",Hotel
DgGWzyvMmIXEwWdGQJnntw,Avis Rent A Car,10482 Natural Bridge Rd,Saint Louis,MO,63134,38.7361807,-90.3610792,1.5,119,1,"Hotels & Travel, Car Rental",Hotel
J-sxpWHWh8Q-85nEhcEYdw,Jefferson Station,1170 Market St,Philadelphia,PA,19107,39.952497,-75.158065,3.0,66,1,"Public Transportation, Hotels & Travel, Public Services & Government, Transportation, Train Stations",Hotel
tvBz80VKCtWAVbA6VmJufg,Four Points by Sheraton Philadelphia Airport,4101A Island Ave,Philadelphia,PA,19153,39.8915307681,-75.2326749154,2.5,138,1,"Event Planning & Services, Airports, Hotels & Travel, Hotels",Hotel
